"Identificador de la publicación","Identificador de la cuenta","Nombre de usuario de la cuenta","Nombre de la cuenta",Descripción,"Duración (segundos)","Hora de publicación","Enlace permanente","Tipo de publicación","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Me gusta","Veces que se compartió",Seguimientos,Comentarios,"Veces que se guardó"
18152408947385995,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","🌿 Conoce todos los beneficios que trae para ti nuestro programa Vení Hablemos 💬💚. Lo mejor de todo… ¡es completamente GRATIS! 🙌 Un espacio pensado para brindar apoyo psicológico y acompañamiento a toda la comunidad tulueña. 🤝✨",72,"08/21/2025 06:18",https://www.instagram.com/reel/DNnk2LzNJ6N/,"Reel de Instagram",,Total,4829,,133,13,,0,0
17916639840168129,17841405319886733,central_de_transportes_tulua_,"Tulua central de transportes • Terminal Tulua • transporte Tuluá","✨🎏 ¡El cielo de Tuluá se llenará de colores y sueños!
Este 6 de septiembre llega el Primer Festival de Cometas en la Central de Transportes de Tuluá.

🏆 Habrá premios para:
🌟 La cometa más grande
🎨 La cometa más creativa
🎀 La cometa más pequeña

📌 Requisitos:
1️⃣ Inscríbete al 📞 310-858-9350 o al link https://forms.gle/HJds3LmMP45t1Bga7 (cupos limitados).
2️⃣ Participa en el encuentro este 30 de agosto para armar tu cometa en la Central de Transportes.
3️⃣ Tu cometa debe llevar los colores y logos de la Central de Transportes, la Alcaldía de Tuluá y de Infitulúa.

📅 Te esperamos el 6 de septiembre a partir de las 3:00 p.m.
☁ ¡Haz que tu cometa conquiste el cielo de Tuluá!

#centraldetransportesdetuluá #infitulua #alcaldiadetulua #festivaldecometas #cometas #tulua #fesrival",59,"08/20/2025 17:47",https://www.instagram.com/reel/DNmPDHoNMpD/,"Reel de Instagram",,Total,10659,,140,33,,4,0
18405232351114696,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌳✅ ¡Árbol en el barrio Victoria ya no será un riesgo!🚧🏡

Con la SEDAMA, realizamos la intervención y erradicación de un árbol de caucho (ficus elástica) que se encontraba muerto en pie y representaba un riesgo para los habitantes del sector. 🙌 Con estas acciones seguimos trabajando por una Tuluá más segura y responsable con el entorno y la comunidad #ParaSerFelices 💙✨",40,"08/20/2025 15:39",https://www.instagram.com/reel/DNmAUxUPR2V/,"Reel de Instagram",,Total,6958,2867,105,10,2,5,5
18089469751772138,17841440597983973,sincomidanohayalegria,"Encuentro de Cocinas Tradicionales","Cápsulas de tradición 🥘

Historias con sabor contadas por quienes llevan el legado gastronómico a la mesa de los vallecaucanos.

Un proyecto de la corporación @artejoven_corporacion.

Con el apoyo de @mincultura a través de la Lista Bienal de proyectos de interés nacional 2024-2025.

#comidatradicional #valle",95,"08/20/2025 11:42",https://www.instagram.com/reel/DNllXklN31x/,"Reel de Instagram",,Total,5634,,148,29,,5,0
18070752923118391,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌟 ¡Habitantes de Barragán tendrán Puesto de Salud renovado! 🏥✨

En articulación con el Hospital Rubén Cruz Vélez, adelantamos la renovación del Puesto de Salud del corregimiento de Barragán, con obras de mantenimiento en cubiertas, muros, instalaciones hidráulicas y sanitarias, fachada y cerrajería.

🙌 Después de años sin intervención, este espacio vuelve a recibir la atención que merece, garantizando un lugar digno, moderno y seguro para la atención en salud de esta comunidad #ParaSerFelices 💙",0,"08/20/2025 11:00",https://www.instagram.com/p/DNlgufOvASQ/,"Secuencia de Instagram",,Total,5273,1643,47,6,1,0,0
18077716984783719,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Río Tuluá sin residuos!💙💪🏼😎

🌊 Iniciamos los recorridos con nuestros Gestores de Convivencia para la recolección de residuos en el río Tuluá. Con estas acciones recuperamos espacios que habían sido ocupados y llenos de basura. 🙌 Una labor colectiva para devolverle vida y limpieza a nuestro río y zonas verdes aledañas, pensando en el bienestar de todos los tulueños. 🌱✨ #ParaSerFelices",36,"08/19/2025 14:44",https://www.instagram.com/reel/DNjVUknPFjc/,"Reel de Instagram",,Total,6193,2088,89,4,1,7,3
17940802101028266,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🙌 Más de 300 personas fueron atendidas en Barragán con salud, SISBÉN, vacunación, recreación y cultura.
Además, por primera vez señalizamos las calles para mejorar la movilidad y transitar más seguros. 🚸✨
¡La Ruta de la Felicidad sigue llevando bienestar a cada rincón! 💙 #ParaSerFelices",66,"08/19/2025 07:34",https://www.instagram.com/reel/DNijMjvARXC/,"Reel de Instagram",,Total,7099,3702,134,15,0,4,0
17900517438122349,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","🎨✨ ¡Así cerramos con broche de oro la Semana de la Juventud 2025!🪩

Con el Color Fest le pusimos alegría, color y mucha energía a este gran cierre. 🙌🌈🎉

Un espacio pensado para todos nuestros jóvenes tulueños 💜
¡Gracias infinitas a las entidades que hicieron posible este evento para unir a nuestra juventud! 🤝",0,"08/16/2025 18:10",https://www.instagram.com/p/DNb-yauNUwp/,"Secuencia de Instagram",,Total,14015,,162,6,,0,0
17894784147279717,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",68,"08/16/2025 16:03",https://www.instagram.com/reel/DNbwCMRumzr/,"Reel de Instagram",,Total,8504,3259,123,40,2,6,0
18056756519116476,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🔥 2do día del Joven Fest 🔥

💼 Emprendimientos, 🤸‍♂️ show de stunt y 🎭 presentaciones artísticas llenan de energía el Coliseo de Ferias Manuel Victoria Rojas 🎪
🎉 ¡Así se vive el Festival de la Juventud 2025! 🚀🎶",0,"08/16/2025 14:42",https://www.instagram.com/p/DNbm6O3u1ID/,"Secuencia de Instagram",,Total,7274,1714,89,2,0,0,2
18044851124652902,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","“✨🙌 Los jóvenes volvieron a unirse con toda su energía y alegría en el primer día de la #SemanaDeLaJuventud 🎉💃🕺. Estudiantes de diferentes colegios participaron en esta espectacular jornada llena de talento 🎤, diversión 😎 y unión 🤝, demostrando que cuando la juventud se encuentra, ¡todo es posible! 💛🔥”",67,"08/16/2025 08:14",https://www.instagram.com/reel/DNa6aastBx2/,"Reel de Instagram",,Total,2331,,74,5,,0,0
18056272184526063,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉📅 ¡Agéndate para un finde espectacular en Tuluá!

En la zona rural y urbana tenemos una programación cultural y tradicional que no te puedes perder.
✨ Desliza y descubre todos los eventos para que armes plan con tu familia y amigos.

💙 ¡Te esperamos en el mejor parche del fin de semana! #ParaSerFelices",0,"08/16/2025 04:58",https://www.instagram.com/p/DNakG1iAiwt/,"Secuencia de Instagram",,Total,7164,1815,62,9,1,0,1
18318349573208648,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Capturados en Piques Ilegales!❌❌🚨

Gracias a la rápida acción de nuestra Policía Nacional, 3 sujetos que participaban en piques ilegales en el barrio Bosques de Maracabio fueron capturados.
🔹 Acceso carnal abusivo
🔹 Comparendos porte de armas blancas y alucinógenos

💪 Desde la Administración Municipal y la Fuerza Pública seguimos trabajando por la seguridad y tranquilidad de los tulueños. #ParaSerFelices",104,"08/15/2025 16:17",https://www.instagram.com/reel/DNZM-1-vH4L/,"Reel de Instagram",,Total,14147,4957,213,20,4,7,5
18108006880548241,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📚 Foro Educativo Comunidad en Red: ¡educación que transforma!🙌🏼

Junto a los docentes de Tuluá, reflexionamos sobre los retos del futuro: inteligencia artificial, virtualidad, formación emocional y ciudadanía digital. 🌐💡
¡La educación evoluciona para formar ciudadanos integrales! 🚀 #ParaSerFelices",0,"08/15/2025 14:54",https://www.instagram.com/p/DNZDejKvR8o/,"Secuencia de Instagram",,Total,8915,2967,81,3,0,0,1
18059656523367697,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚐✨ ¡La Ruta de la Felicidad llegó a Barragán!

Nos descentralizamos con toda nuestra oferta institucional➡️ Llevamos salud 👩‍⚕️, Sisbén 📋, vacunación 🐶, cultura 🎨, recreación ⚽ y mucho más para los tulueños de esta zona rural alta.🌄
¡Seguimos cumpliendo con bienestar y servicios de calidad! #ParaSerFelices💙",0,"08/15/2025 11:58",https://www.instagram.com/p/DNYvZ0-PtXt/,"Secuencia de Instagram",,Total,11274,3192,128,12,1,0,3
18051886607210651,17841411919702656,hospitalrubencruzvelez,"Hospital Rubén Cruz Vélez","🎉🔥 ¡Seguimos en modo juventud!
En el Joven Fest 2025 el PIC y nuestros Equipos Básicos de Salud llevaron bienestar, prevención, vacunación, trabajo social y mucho cuidado para todos. 💙

Porque la juventud se vive con salud…
Hospital Rubén Cruz Vélez, estamos transformando la salud.✨🤩",0,"08/15/2025 08:57",https://www.instagram.com/p/DNYasoeNoAH/,"Secuencia de Instagram",,Total,9884,2707,97,14,3,1,2
17927415932984102,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🔥🙌 ¡Ya arrancó el primer día del JOVENFEST 2025!

Estamos en el 📍Coliseo de Ferias Manuel Victoria Rojas con actividades como: 🧠 bienestar emocional, 🩺 atención primaria en salud, 💬 atención en salud sexual y reproductiva, 💼 feria de empleabilidad, presentaciones artísticas, rumboterapia, recreación y ¡mucho más! ✌🏽😎

Estaremos hasta las 12:00 m. 💙 ¡Te esperamos para que vivas la juventud al máximo! 😎 #ParaSerFelices",0,"08/15/2025 07:47",https://www.instagram.com/p/DNYSoU1AuWC/,"Secuencia de Instagram",,Total,13542,4434,177,10,2,0,2
18362826559154944,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","✨ ¡Invertimos en el futuro de Tuluá! ✨

Avanzamos con obras que transforman vidas, destinando casi 600 millones de pesos a la adecuación y mejoramiento de:

🏫 Centros de Desarrollo Infantil Cariñositos y Semillitas
🎠 Parque de la Primera Infancia
🏡 Casa de los Abuelos

Espacios renovados, seguros y llenos de vida para nuestros niños, niñas, adolescentes y adultos mayores. 💙

#ParaSerFelices",62,"08/14/2025 17:26",https://www.instagram.com/reel/DNWv4j3vNDz/,"Reel de Instagram",,Total,5902,2190,63,7,1,3,0
17911958562188055,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡En El Diamante ahora se transita con tranquilidad! 🚧💪🏼

Un nuevo muro de contención en piedra, alcantarillado y una vía segura están transformando la movilidad y evitando accidentes en la zona rural alta de nuestro municipio. 💙✌🏽Obras  #ParaSerFelices",49,"08/14/2025 09:13",https://www.instagram.com/reel/DNV3aq-AJUK/,"Reel de Instagram",,Total,10567,2946,79,9,2,0,2
17956697534991920,17841400356362656,infitulua,"INFITULUÁ E.I.C.E","🛠 Mantenimiento que cuida lo nuestro 🏢

En Infituluá trabajamos todos los días para mantener en óptimas condiciones nuestras Unidades de Negocio.

Con nuestra cuadrilla de mantenimiento permanente atendemos de manera oportuna las necesidades de cada espacio.

🏗 Más de $45 millones invertidos en la reparación del techo y el cambio de vigas del Centro Comercial Pabellón en trabajo conjunto con los comerciantes. 

Todo esto para garantizar la seguridad, comodidad y bienestar de los vendedores y de los miles de tulueños que visitan este lugar icónico de la ciudad.

📍 Centro Comercial Pabellón, patrimonio de todos.

#ObrasQueTransforman
#ParaSerFelices 💙",0,"08/14/2025 08:41",https://www.instagram.com/p/DNVz_Wkg4HX/,"Secuencia de Instagram",,Total,4246,915,33,1,0,0,0
18123855397475670,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","➡️Conoce la historia de María Cruz, la reina del Centro Día “Para Ser Felices” ✨💙

💙👵 Así como María Cruz, 150 abuelitos viven días llenos de cuidado, alegría y amor en nuestro programa Centro Día Para Ser Felices. 🌟
Aquí encuentran 🍽️ alimentación, 🎯 recreación, 🩺 salud, 💬 acompañamiento psicosocial… y sobre todo, cariño y sonrisas que iluminan cada jornada. Aquí transformamos vidas #ParaSerFelices 💙💪🏼",89,"08/13/2025 16:29",https://www.instagram.com/reel/DNUEcyaPFR0/,"Reel de Instagram",,Total,6905,1920,78,6,0,4,1
18050420969208161,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🔥🙌 Este fin de semana, el JOVENFEST 2025 será tu parche 💙

Desliza y conoce lo que tenemos programado para celebrar la juventud: 🧠 bienestar emocional, 🩺 salud, 💼 empleabilidad, 🐶🐱 vacunación de mascotas, 🎤 presentaciones artísticas, 🏍️ show de STUNT, 🌈 Color Fest, batallas de Hip-Hop & DJ’s 🎨 concurso de graffiti y mucho más para que parches con tus amigos. 😎

📅 Viernes 15 y sábado 16 de agosto – Coliseo de Ferias Manuel Victoria Rojas

💙🤩 Espacios para crear y vivir la juventud al máximo. #ParaSerFelices",0,"08/13/2025 11:19",https://www.instagram.com/p/DNThTWRvnLT/,"Secuencia de Instagram",,Total,18810,6509,174,119,10,3,14
17891220342313443,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¿Sabías que Tuluá es tierra de humedales y que descubrimos uno recientemente en el corregimiento de Quebrada Grande? 🌿💧

Salimos a preguntarle a los tulueños cuántos tenemos… ¡y las respuestas te van a sorprender!😅

Y tú, ¿conocías toda la riqueza natural que tenemos en nuestro municipio?✌🏽😎 Déjanos tu comentario ⬇️",57,"08/13/2025 08:42",https://www.instagram.com/reel/DNTO4-2OiJd/,"Reel de Instagram",,Total,8856,3407,166,9,4,1,3
18084463414835320,17841400356362656,infitulua,"INFITULUÁ E.I.C.E","🚦💡 ¡En Tuluá no dormimos cuando se trata de tu seguridad vial!

Nuestra cuadrilla permanente de semaforización trabaja 24/7 para que la movilidad en la ciudad fluya sin interrupciones.

👷‍♂️ Ingenieros y técnicos se encargan de dar mantenimiento preventivo y correctivo a los semáforos, solucionando la mayoría de fallas de inmediato y atendiendo casos complejos con especialistas.

✅ Menos accidentes
✅ Movilidad más ágil
✅ Semáforos confiables en todo momento

La @alcaldiadetulua sigue firme en su compromiso de cuidarte en cada cruce.

#TransformandoATuluá
#MovilidadSegura
#ParaSerFelices 💙",46,"08/12/2025 15:13",https://www.instagram.com/reel/DNRW5TRJuYV/,"Reel de Instagram",,Total,7259,3873,162,13,0,9,4
18367724716178840,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Canalizamos Río Tuluá: Reducimos inundaciones! 💪🏼🌊❌ 💪🏼🌊❌

Hoy estamos realizando canalización del río Tuluá para proteger las márgenes, evitar desbordamientos y reducir el riesgo de inundaciones. 🛠️🏞️📏 Son 250 metros lineales intervenidos, que aportan al bienestar de los habitantes de barrios aledaños. 💪🌧️
En Tuluá, prevenir es proteger. ✅ #ParaSerFelices",0,"08/12/2025 09:57",https://www.instagram.com/p/DNQzHnQgRI2/,"Secuencia de Instagram",,Total,3745,1311,48,3,0,0,0
17983883147712052,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🏫🔨 ¡Nuestras instituciones estrenan techo! 💙

En la I.E. Julia Restrepo y la I.E. María Antonia Ruiz (sede Jesús Maestro) reemplazamos techos y mejoramos los espacios, para que nuestros niños y jóvenes aprendan en aulas más seguras, cómodas y llenas de vida. 👦👧📚
💡✨ En Tuluá, invertir en educación es sembrar futuro. 🌟 Espacios que Transforman a Tuluá. #ParaSerFelices 💪🏼💙",42,"08/11/2025 14:24",https://www.instagram.com/reel/DNOswG5PgqL/,"Reel de Instagram",,Total,9984,3402,76,4,3,6,0
18516888388012389,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌾🛒 ¡El Mercado Campesino llegó a La Iberia! 💙

👩‍🌾👨‍🌾 22 productores tulueños de 8 asociaciones llevaron lo mejor de sus productos al Mercado Campesino en el 📍Cruce de La Iberia, una jornada que reunió a más de 100 asistentes. 🥦🍅🥔
💉🩺 Además, hubo atención de los Equipos Básicos en Salud y servicios de Renta Ciudadana, acercando oportunidades y bienestar a la comunidad. 🤝✨ #ParaSerFelices",41,"08/11/2025 09:29",https://www.instagram.com/reel/DNOK38-AkYb/,"Reel de Instagram",,Total,5645,2875,48,4,1,0,1
18071706746107470,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",78,"08/09/2025 15:52",https://www.instagram.com/reel/DNJtF7rPA2I/,"Reel de Instagram",,Total,3667,1531,45,1,1,0,0
18075218290797447,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","✨ ¡Celebremos nuestras raíces! 🌿👣
Más de 300 personas se unieron a la conmemoración del Día Internacional de los Pueblos Indígenas en Tuluá 💫. Vivimos una jornada llena de cultura, arte, gastronomía y saberes ancestrales 🪶🍲🧬.
Una muestra viva de la riqueza y sabiduría de nuestras comunidades indígenas, que nos recuerdan quiénes somos y hacia dónde vamos. 🫶🌍

#ParaSerFelices",0,"08/08/2025 14:14",https://www.instagram.com/p/DNG9YCmS666/,"Secuencia de Instagram",,Total,8731,,109,4,,4,0
17860644684393888,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎨🎹 ¡Juan José nos inspira! 💙

🥹 Conoce la historia de este joven de 24 años que, teniendo una discapacidad, encontró en el Centro Cultural Edmundo Arias de Nariño 🎨🖌️ un lugar donde sus sueños no tienen límites. Hoy participa en talleres gratuitos de pintura y piano 🎹, en un espacio seguro, inclusivo y lleno de amor y respeto.

Porque en Tuluá creemos en el poder del arte para transformar vidas #ParaSerFelices 💫",64,"08/06/2025 16:30",https://www.instagram.com/reel/DNCDNz_PjUl/,"Reel de Instagram",,Total,14204,3250,128,10,1,7,4
18108237622551611,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Sajonia tendrá nuevo parque! 🌳✨

Un espacio que será transformado para el disfrute de las familias tulueñas. Con zonas verdes, nuevas sillas e infraestructura, iluminación y embellecimiento floral y ornamental 🌿 ¡Seguimos recuperando espacios #ParaSerFelices!💙",46,"08/06/2025 09:49",https://www.instagram.com/reel/DNBVCPmgJrt/,"Reel de Instagram",,Total,14435,3770,148,15,2,6,3
18153811549376892,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌺 ¡Estambul cambió de cara! 🌿

La entrada a la carrera 30 ahora luce más viva y colorida gracias a los 110 metros lineales de nuevas plantas que adornan este sector, con la siembra de 7 especies plantas ornamentales, pasto y vegetación 🌸🚧 ✨ Transformamos los espacios en Tuluá 🌼 #ParaSerFelices 💙",59,"08/05/2025 17:46",https://www.instagram.com/reel/DM_nLOGvyP3/,"Reel de Instagram",,Total,13099,4243,163,14,0,9,3
18070052662888984,17841431512646378,puntosinnova,"Punto Innova","💻 ¡24 nuevos computadores llegaron al Punto Innova José Antonio Galán!
Con ellos seguimos cerrando la brecha digital en Tuluá.
📶 Equipos listos para conectarte al conocimiento: acceso a internet, cursos virtuales, herramientas de oficina y mucho más.

🎯 Son gratuitos y están al servicio de toda la comunidad.
Porque el acceso a la tecnología no debe ser un privilegio, sino un derecho.

#PuntoInnova #TuluáConectada #BrechaDigitalCero #TecnologíaParaTodos",52,"08/05/2025 11:14",https://www.instagram.com/reel/DM-6S6uOWOi/,"Reel de Instagram",,Total,2641,,40,4,,0,0
18185764648326246,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Estudiantes universitarios reciben beneficio alimentario 🎓🍽️

34 estudiantes de la Unidad Central del Valle, UCEVA, ahora recibirán alimentación diaria.🍛 Con esta nueva iniciativa, que busca evitar la deserción en la educación superior, brindamos apoyo a jóvenes que no cuentan con los recursos económicos suficientes ni redes de apoyo familiares en la ciudad🤝 para que puedan continuar sus estudios sin preocuparse por su alimentación.  Acciones #ParaSerFelices 💙💪🏼",85,"08/05/2025 10:28",https://www.instagram.com/reel/DM-0tKVPXZB/,"Reel de Instagram",,Total,21123,8539,404,72,3,4,12
18075258008004734,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Llegamos a Altaflor y La Balastrera🚐💙

Con atención integral en estos sectores, seguimos llevando servicios esenciales a nuestras comunidades rurales.

👩🏽‍⚕️ Atendiendo a +150 personas con Equipos Básicos de Salud, Programas Nacionales y Sisbén

🎨 Además, llevamos salud, cultura, vacunas antirrábicas y alegría a estos territorios.🌟 Espacios #ParaSerFelices porque en Tuluá... ¡la transformación se vive en cada rincón! ✌🏽💙",0,"08/04/2025 16:17",https://www.instagram.com/p/DM84QVOvhto/,"Secuencia de Instagram",,Total,3368,1184,42,2,0,0,0
18058223546594756,17841410990750626,ucevacol,"Uceva (oficial)","📚✨ Te invitamos a ser parte del I Festival Literario ""Tejiendo Letras"" – Microcuento, un espacio creativo donde las grandes historias caben en pocas palabras. Esta es tu oportunidad de dejar volar tu imaginación, compartir tu voz y tejer letras con impacto.
Conoce más sobre esta convocatoria en el enlace en biografía.",0,"08/04/2025 14:01",https://www.instagram.com/p/DM8orUJoNv0/,"Imagen de Instagram",,Total,11374,,102,23,,0,0
18074369365992107,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Regresan los Juegos Intercolegiados! 🏆🔥

¡La emoción del deporte escolar vuelve con toda! Más de 3.100 estudiantes participan en esta gran fiesta deportiva que reune a lo mejor del talento juvenil en 22 disciplinas. ⚽🏀🏐🥋🎾

💪 ¡Porque en Tuluá, el deporte también es formación! #ParaSerFelices 💙",50,"08/04/2025 10:28",https://www.instagram.com/reel/DM8QE2lvxf9/,"Reel de Instagram",,Total,7634,2827,129,15,4,0,0
17907732300194778,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#Noticias | Desde el Foro Comunal 2025, te contamos las noticias más importantes de la semana. Nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",68,"08/02/2025 15:57",https://www.instagram.com/reel/DM3sL53P015/,"Reel de Instagram",,Total,5914,2132,103,3,0,3,0
18094837606628530,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","👥 Líderes comunales serán capacitados en Tuluá 💪

Más de 100 representantes de diferentes sectores del municipio participaron este sábado en el Gran Foro Comunal 2025, un espacio diseñado para fortalecer sus capacidades en liderazgo, economía solidaria y emprendimiento.

Un encuentro de formación clave para el fortalecimiento de las Juntas de Acción Comunal. Espacios ParaSerFelices 💙✌🏽",0,"08/02/2025 12:12",https://www.instagram.com/p/DM3Sq6hOirE/,"Secuencia de Instagram",,Total,3905,1295,48,0,0,0,1
18038722091656200,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉 ¡Así reaccionaron los nuevos artistas! 🎨🎭🎶

Estos talentosos artistas ya hacen parte de la primera promoción de la Escuela Municipal de Arte, formados como Técnicos Laborales en Artes con énfasis en música, danza, teatro y artes plásticas. 💃🖌️🥁 ¡Y estas son sus reacciones! 👏🏽💙

Seguimos apostándole al arte como una verdadera forma de vida. #ParaSerFelices 🎓✨",62,"08/01/2025 15:32",https://www.instagram.com/reel/DM1EfmRPGaE/,"Reel de Instagram",,Total,5446,2366,75,8,1,0,2
18101917420519793,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🥇🏆 ¡Tuluá se mantiene Tercero en Juegos Departamentales! 💥🙌

Con 98 medallas y más de 350 deportistas entregando lo mejor en 33 disciplinas, nuestro municipio se consolida en el tercer lugar del medallero, dejando en alto el nombre de Tuluá. 💚🔥

🏋️‍♀️⚽🎾🏐 Disciplinas como pesas, fútbol femenino, tenis de mesa y voleibol han sido clave en este gran logro. ¡Seguimos demostrando que el talento tulueño no tiene límites! 💪 #ParaSerFelices",0,"08/01/2025 12:23",https://www.instagram.com/p/DM0vIxmPpKi/,"Secuencia de Instagram",,Total,10344,3279,111,17,0,2,3
17956591106966563,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧 ¡Ahora Progresar va hasta la 40! 🚗✨

Con obras como el paso de la calle 34, o el box culvert de la calle 23 los tulueños ahora pueden llegar más rápido y de manera más ágil a sus sentidos con vías totalmente renovadas 🛣️.

Con esto, seguimos mejorando la movilidad en nuestro municipio 💪🏽🏙️. #ParaSerFelices",68,"08/01/2025 07:13",https://www.instagram.com/reel/DM0LbPAAUem/,"Reel de Instagram",,Total,40929,7520,462,32,6,34,7
18029005541704035,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎓✨ ¡Tuluá graduó 27 artistas! 🎭🎶🎨💃

27 tulueños se graduaron hoy como la primera promoción de la Escuela Municipal de Arte, un sueño hecho realidad gracias al liderazgo del alcalde Gustavo Vélez Román 💙🙌 👩‍🎓👨‍🎓 Nuestros estudiantes recibieron su certificado técnico laboral por competencias, después de 15 meses de formación en 🎼 Música, 🎭 Teatro,🎨 Artes Plásticas y💃 Danza. #ParaSerFelices 💙✌🏽",0,"07/31/2025 16:55",https://www.instagram.com/p/DMypfJPOk4H/,"Secuencia de Instagram",,Total,11093,3975,189,6,0,5,4
18061274390013940,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Luzmila, Madre sustituta y ejemplo de entrega 👩‍👧🌟

Hoy, tiene bajo su cuidado a una niña con discapacidad.💜 Gracias a su compromiso, Luzmila ahora es beneficiaria de los programas que ofrece la Administración Municipal y que fortalecen su labor como cuidadora. 🙌💙

Porque ser cuidadora también es amar… y su historia merece ser reconocida. #ParaSerFelices 💙",91,"07/30/2025 17:24",https://www.instagram.com/reel/DMwH0eYPV60/,"Reel de Instagram",,Total,6834,2659,97,7,0,3,2
17979114866851221,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧 ¡Iniciamos pavimentación en la calle 29A! 🛣️💪

Con 47 metros lineales, arrancamos una obra clave para la movilidad en el barrio Sajonia, una vía que muy pronto conectará de forma segura con la carrera 19 y los barrios Pueblo Nuevo y Progresar. ✅

Esta pavimentación no solo mejora el tránsito, también rompe barreras y une a más tulueños. ¡Seguimos cerrando brechas con obras que transforman! 💙🙌 #ParaSerFelices",22,"07/30/2025 11:26",https://www.instagram.com/reel/DMve75xPmth/,"Reel de Instagram",,Total,10282,2619,94,5,1,2,0
18314909389214434,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🔥 ¡Llega Agosto y con él un gran espacio para los jóvenes! 🎉🙌

Si tienes entre 14 y 28 años… ¡esto es para ti! Prepárate para vivir dos días llenos de energía, talento y color en el JovenFest 2025 🎶🎨🌈
Este 15 y 16 de agosto, el Coliseo de Ferias será el punto de encuentro de los jóvenes tulueños para disfrutar lo mejor de la creatividad, el emprendimiento y la cultura.

🧑🏽‍🎤 Feria de emprendimiento
🏍 Torneo de stunt
🎨 Taller de graffiti
🎭 Presentaciones artísticas
🌈 Y para cerrar… ¡el increíble Color Fest!

🎥 Pasa esta info a tus parches y nos vemos en el JovenFest. 💙🔥 #ParaSerFelices #JovenFest2025",33,"07/29/2025 17:48",https://www.instagram.com/reel/DMtl3PUP-DL/,"Reel de Instagram",,Total,11851,5187,145,92,3,9,6
18110872639520970,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🛠️💧¡Puerto Frazadas ahora duerme tranquilo!

Con una obra de 31 metros lineales, realizamos el recalce del muro en este corregimiento, fortaleciendo la protección contra inundaciones y reduciendo riesgos de desastres naturales.

Esta intervención mejora la seguridad de las familias y demuestra que ¡sí estamos transformando la infraestructura de nuestra zona rural! 🌱🚜 #ParaSerFelices 💙",39,"07/29/2025 10:50",https://www.instagram.com/reel/DMs1ReAvX5A/,"Reel de Instagram",,Total,5744,2652,63,38,0,3,0
