"Identificador de la publicación","Identificador de la cuenta","Nombre de usuario de la cuenta","Nombre de la cuenta",Descripción,"Duración (segundos)","Hora de publicación","Enlace permanente","Tipo de publicación","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Me gusta","Veces que se compartió",Seguimientos,Comentarios,"Veces que se guardó"
18023001857537006,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","💛🧠 Día Internacional de la Prevención del Sulcidi0

Hoy llegamos a diferentes colegios de Tuluá para educar, sensibilizar y acompañar a nuestros niños, identificando a tiempo posibles alertas tempranas.
📞 Recuerda: la Línea 106 de la Gobernación del Valle del Cauca (@gobvalle, @secsaludvalle) está disponible las 24 horas para escuchar, orientar y apoyar a quien lo necesite.

👉 Tu salud mental es primero, no estás solo.",32,"09/10/2025 10:22",https://www.instagram.com/reel/DObg85pD6v8/,"Reel de Instagram",,Total,1299,940,43,3,1,0,0
18057656588144288,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚀 Más oportunidades, más derechos: 11 Políticas Públicas en Tuluá.

Por primera vez estamos formulando juntos más de 11 Políticas Públicas 🙌 que garantizan oportunidades, apoyo y respeto a los derechos de todos. 👉 En este video, Diego te cuenta qué son y para qué sirven en nuestro municipio. Acércate a Bienestar Social y sé parte de la transformación de Tuluá 💪🌱 #ParaSerFelices",53,"09/09/2025 14:46",https://www.instagram.com/reel/DOZaQqgD1rh/,"Reel de Instagram",,Total,4548,2831,114,5,0,4,6
18176210710344359,17841400356362656,infitulua,"INFITULUÁ E.I.C.E","📍 La Calle 34 está a un respiro de conectarte mejor…

🚗 “…abriendo camino entre el occidente y el centro de Tuluá, 🏘️ conectando a los barrios Pueblo Nuevo, Las Acacias y Sajonia.

♿ “Ya construimos el andén inclusivo para todos. Solo falta la señalización… y muy pronto estará lista para ti.

#ObrasQueTransforman 
#ParaSerFelices 💙",37,"09/09/2025 14:06",https://www.instagram.com/reel/DOZVcGUCWS5/,"Reel de Instagram",,Total,4694,2605,102,6,0,3,2
17982015017888934,17841407739133684,emtulua,"Emtulua Esp","Avanzamos con paso firme en la optimización de la PTAP del corregimiento de Nariño 🚰✨. Trabajamos para llevar agua potable de calidad y un mejor bienestar a toda la comunidad. 💙 

#emtuluá #tuluá #AguaParaTodos #CalidadDeVida #ObrasQueTransforman",0,"09/09/2025 06:57",https://www.instagram.com/p/DOYk0rgkXYO/,"Secuencia de Instagram",,Total,3647,,42,1,,0,0
18089445838631945,17841440597983973,sincomidanohayalegria,"Encuentro de Cocinas Tradicionales","🗓️ La gastronomía y la tradición tienen fecha y lugar.📍

Tradición con sabor a…

Un proyecto de @artejoven_corporacion.

Con el apoyo de @mincultura a través de la Lista Bienal de proyectos de interés nacional 2024-2025.

#comidatradicional #valle",0,"09/08/2025 16:27",https://www.instagram.com/p/DOXBLMylPcV/,"Imagen de Instagram",,Total,8538,,94,34,,1,0
17907288915236981,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌬️✨ Más de 1000 tulueños se unieron al Gran Festival de Cometas 🎏 en la 📍Central de Transportes 🚍

Un fin de semana lleno de familia, alegría y color, con concursos de la cometa más grande, la más pequeña y la más creativa 🎨.
Entre juegos, cultura y diversión 🎶👨‍👩‍👧‍👦 despedimos el mes del viento con unión y felicidad. 💫🙌 #ParaSerFelices",60,"09/08/2025 11:37",https://www.instagram.com/reel/DOWf-mGj5k0/,"Reel de Instagram",,Total,2477,1661,59,4,0,1,0
18108679594559102,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌈 El Lago Chilicote recibió a la Ruta de la felicidad 🤩✨💙

Las familias de Sajonia, Salesianos y barrios aledaños vivieron una jornada inolvidable con salud 🩺, vacunación para peluditos 🐶🐾, arte y cultura 🎭, música en vivo 🎶 y toda la oferta institucional de la Alcaldía.

Un encuentro lleno de sonrisas, unión y alegría #ParaSerFelices ✨🌟",0,"09/07/2025 17:56",https://www.instagram.com/p/DOUmnrqj8yk/,"Secuencia de Instagram",,Total,14706,4795,201,11,2,0,5
18100274317528876,17841405319886733,central_de_transportes_tulua_,"Tulua central de transportes • Terminal Tulua • transporte Tuluá","✨🪁 ¡Un día espectacular en el Festival de Cometas en la Central de Transportes de Tuluá – fue todo un éxito.

Gracias a cada uno de los asistentes que llenaron el cielo de color y alegría, y a nuestros patrocinadores por hacer posible esta jornada inolvidable. 🙌💙

Porque cuando la comunidad se une, el viento siempre sopla a favor. 🌬️🎉

Gracias infinitas a nuestros patrocinadores:
@flotamagdalena 
@deoccidenteoficial 
@bolivarianocol 
@cooptransandina 
@trejosoficial 
@coovictorialtda 
@taxcentral_co 
@cootracaiceltda 
@seguridadservigpoder 
@papeleriasantamaria 
@viajaencoopetranstrujillo 
@mardeplata_joyeria 
@distribuidorafarallon 
@centroaguas.sa.esp 
@emtulua 
@mediamaratontulua 
@microtechoficial 
@retalvidriosyaluminiossas 
@colombinaoficial 
@alcaldiadetulua",0,"09/07/2025 16:55",https://www.instagram.com/p/DOUfllNjWOE/,"Secuencia de Instagram",,Total,7453,,89,2,,0,0
18039109979448052,17841411919702656,hospitalrubencruzvelez,"Hospital Rubén Cruz Vélez E.S.E","✨🚐 ¡La Ruta de la Felicidad no se detiene!
Hoy llegamos al Lago Chilicote 🌊🌳, llevando sonrisas y bienestar cada vez más cerca de ti ❤️.
Porque nuestra misión es clara: acercar la salud y la alegría a cada rincón de Tuluá.

📍 ¡Muy pronto estaremos en tu barrio!

#RutaDeLaFelicidad #TuluáSeMueve #EstamosContigo",0,"09/07/2025 13:46",https://www.instagram.com/p/DOUJ_LTEdRg/,"Secuencia de Instagram",,Total,5062,1198,41,0,0,0,0
17860012662481023,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚔👊 Capturadas 5 personas que hurtaban el comercio en Tuluá🚨

Gracias a la denuncia ciudadana y a la rápida reacción de la @policiavalledelcauca, fueron capturadas 5 personas (3 hombres y 2 mujeres) señaladas de hurtar en establecimientos comerciales.

🔫 En el operativo se incautó un arma traumática y se recuperaron elementos robados.

📞 Recuerda: ante cualquier hecho delictivo, denuncia a la línea 123.",86,"09/07/2025 08:05",https://www.instagram.com/reel/DOTi7h4gD3K/,"Reel de Instagram",,Total,3549,2219,60,2,0,0,4
18086555917842137,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎶💃✨ Comuna 8 en movimiento regresó a Bosques de Maracaibo 🌳

Más de 200 personas disfrutaron de arte, cultura, deporte e inclusión en un encuentro lleno de alegría y talento local. 💙🙌 Espacios para que nuestras familias sean felices 💙✌🏽",31,"09/07/2025 06:01",https://www.instagram.com/reel/DOTUt13gNTs/,"Reel de Instagram",,Total,3483,2376,57,4,2,0,0
17956132457851715,17841405611300510,labakana103.1,"Tu Emisora La Bakana 103.1 FM","¡Así vivimos el 1 festival de Cometas en Tuluá !🪁",58,"09/07/2025 04:41",https://www.instagram.com/reel/DOTLUlKjrYe/,"Reel de Instagram",,Total,6032,,106,3,,3,0
17942465018918459,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",0,"09/06/2025 17:25",https://www.instagram.com/reel/DOR-Ojbj-Hj/,"Reel de Instagram",,Total,6233,3708,136,13,4,3,2
18049276106292722,17841465213107155,tuluaculturacol_,"DEPARTAMENTO DE ARTE Y CULTURA","🌺✨ ¡La cultura se vivió a lo grande en el corregimiento de Nariño! 🎶💃
Una tarde llena de música en vivo, arte y danza que unió a la comunidad en un espacio de alegría y tradición. 💙🌿

Gracias a todos los que nos acompañaron y hicieron parte de esta experiencia inolvidable. 🙌🎉

#culturaalparque",0,"09/05/2025 20:14",https://www.instagram.com/p/DOPs3XjjJz-/,"Secuencia de Instagram",,Total,6942,,79,3,,0,0
18070224952921561,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎶💃 Cultura al Barrio llegó a Siete Canchas con música, arte y mucho sabor.

La comunidad disfrutó de una tarde llena de alegría, cultura y diversión 🌟🙌.

Seguimos llevando espacios que transforman y llenan de vida a cada rincón de Tuluá 💙✨.
#ParaSerFelices",41,"09/05/2025 14:59",https://www.instagram.com/reel/DOPIuOFj-pn/,"Reel de Instagram",,Total,2244,1623,41,0,0,2,0
18067620913980810,17841440597983973,sincomidanohayalegria,"Encuentro de Cocinas Tradicionales","¡Agéndate con tu familia y nuestra cocina tradicional este 11, 12 y 13 de octubre! 

Un proyecto de la corporación @artejoven.

Con el apoyo de @mincultura a través de la Lista Bienal de proyectos de interés nacional 2024-2025.

#comidatradicional #valle",46,"09/05/2025 11:55",https://www.instagram.com/reel/DOOzV_zDSD2/,"Reel de Instagram",,Total,14563,,599,205,,8,0
17996537273672477,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌳✨ Desliza y descubre cómo avanza la transformación del Parque Las Acacias en el 📍Sajonia.

✅ 35% de ejecución en obras de remodelación
🚶‍♀️ Senderos peatonales incluyentes
💪 Zonas de ejercicio y recreación
👨‍👩‍👧 Espacios para toda la familia
Y muchos más... 

Un parque moderno, accesible y lleno de vida para la comunidad 🌳💙 #ParaSerFelices",0,"09/05/2025 10:52",https://www.instagram.com/p/DOOsjBQjznj/,"Secuencia de Instagram",,Total,7031,1974,68,4,0,8,0
17867309385442891,17841465213107155,tuluaculturacol_,"DEPARTAMENTO DE ARTE Y CULTURA","🌟 La cultura llegó al sector de Siete Canchas para compartir con grandes y chicos momentos inolvidables ✨; arte 🎨, alegría 😄, danzas 💃, regalos 🎁 y mucho más 🎶💚",0,"09/04/2025 17:24",https://www.instagram.com/p/DOM0mipDMXf/,"Secuencia de Instagram",,Total,7351,,80,2,,4,0
18069145424334237,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚦👨‍👩‍👧‍👦 ¡Llevamos educación vial a padres y estudiantes!

En Tuluá construimos cultura ciudadana💪🏼 educando a padres de familia y estudiantes en conciencia vial para enseñar a movilizarnos con responsabilidad, ser ejemplo de respeto en las vías 🛑🚗 y transformar nuestras calles en espacios seguros. ✨ #ParaSerFelices",50,"09/04/2025 16:10",https://www.instagram.com/reel/DOMsDjRj2F-/,"Reel de Instagram",,Total,8483,4837,182,16,4,7,6
18037252499469394,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","En Tuluá vivimos rodeados de verde 💚🌿 Montañas, humedales, parques y ese airecito fresquito que tanto nos gusta 😌🌬️
¿Y el tuyo? 👀 Cuéntanos tu color favorito en los comentarios 🎨👇 #ParaSerFelices",66,"09/04/2025 10:01",https://www.instagram.com/reel/DOMBvzCADk9/,"Reel de Instagram",,Total,3548,2382,86,7,0,7,0
17860032369473247,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌟 Las oportunidades transforman vidas 🌟

Laura Valentina encontró en la Administración Municipal su primer empleo, y hoy, desde el programa “Vení, hablemos”, abre caminos para que más jóvenes también hagan realidad sus sueños. 💙✨ Conoce aquí su historia. #ParaSerFelices",67,"09/03/2025 16:27",https://www.instagram.com/reel/DOKJPG0j6tU/,"Reel de Instagram",,Total,7006,4349,205,22,3,7,6
17979253352904986,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🍃✨ ¡Septiembre llegó con todo! ✨🍃

Arte, música en vivo, deporte, recreación, inclusión y cometas 🪁🎶⚽🎨
Agéndate y desliza 👉 para conocer toda la programación que tenemos para ti y tu familia en este fin de semana. #ParaSerFelices ✨💙💪🏼",0,"09/03/2025 13:55",https://www.instagram.com/p/DOJ32UsDzN9/,"Secuencia de Instagram",,Total,5484,1353,57,7,0,0,1
18053268332559845,17841475722031117,bicentenariocentrocomercial,"BICENTENARIO PLAZA","🎡✨ ¡Samuel te invita a divertirte en Bicentenario Plaza! ✨🎡

👦👉 Nuestro pequeño anfitrión te muestra dónde están los juegos más divertidos y ¡a precios mucho más económicos! 🕹️🎯

🚗💨 Además, disfruta de parqueadero gratis y no te pierdas los 🍦 mejores helados del mundo mundial.

¿Qué esperas? 😍
Ven con tu familia a vivir momentos únicos en Bicentenario Plaza, Tuluá 🏙️💙

#BicentenarioPlaza #Tuluá #DiversiónEnFamilia #Helados #juegos",57,"09/03/2025 12:32",https://www.instagram.com/reel/DOJt47BDwwX/,"Reel de Instagram",,Total,5588,,129,17,,2,0
17987521163844632,17841431512646378,puntosinnova,"Punto Innova","¡Historias que transforman!🌟

Juan Pablo encontró una herramienta en los Puntos Innova que lo llevó a emprender 👨‍💼. Tres semana bastaron para aprender a vectorizar y empezar su nuevo proyecto🚀. 

Nos contó que ya ha recibido varios pedidos 🧾 y que agradece a la Administración Municipal en cabeza del Alcalde Gustavo Adolfo Vélez Román y al Departamento TIC por poner a disposición estas herramientas que benefician a los jóvenes. 

Espacios que transforman para ser felices 🙌",86,"09/03/2025 09:34",https://www.instagram.com/reel/DOJZTBKAPAs/,"Reel de Instagram",,Total,1523,,20,1,,0,0
17981135147885544,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Así quedó el cambio de sentido vial en La Herradura!✅💪🏼

📢 Hemos leído sus comentarios y venimos a aclararles todo. 😉🚦 Nuestro agente de tránsito les explica cómo será el cambio de sentido vial y de qué manera podrán movilizarse por este sector. 🚗➡️

¿Lo entendiste? 👀 Cuéntanos en los comentarios. 📝👇 #ParaSerFelices",51,"09/02/2025 15:47",https://www.instagram.com/reel/DOHfz9zD8gP/,"Reel de Instagram",,Total,10634,5621,221,76,2,86,5
18040904132391455,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧 Cada vez más cerca de conectar el barrio Rojas con Escobar y Palobonito. ✅

Una obra de movilidad que cumple lo prometido y transforma la vida de la comunidad. 💪🏼✨
Los habitantes lo dicen con gratitud: estas son obras que generan confianza, unen barrios y construyen la Tuluá #ParaSerFelices 💙",55,"09/02/2025 07:44",https://www.instagram.com/reel/DOGoi-7gE-l/,"Reel de Instagram",,Total,3690,2373,66,8,0,4,0
17946601131012830,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧✨ ¡Arrancó la pavimentación del Intercambiador de la 40!

Con 100 metros listos para ingresar al barrio Fátima, comienza la transformación de uno de los corredores más importantes de Tuluá. 💙 Seguimos avanzando #ParaSerFelices",50,"09/01/2025 15:34",https://www.instagram.com/reel/DOE5iH0jyLp/,"Reel de Instagram",,Total,5062,3108,127,13,2,0,2
17909358972212829,17841407739133684,emtulua,"Emtulua Esp","✅Con cada acción seguimos transformando nuestra zona rural, entregando espacios públicos que embellecen y brindan bienestar a la comunidad. 💙✨",59,"09/01/2025 08:23",https://www.instagram.com/reel/DOEHSUAkUl_/,"Reel de Instagram",,Total,1718,,51,1,,1,0
18140185558425906,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","✨ Así vivimos la Ruta de la Felicidad en 📍La Marina ✨

Más de 20 asociaciones campesinas trajeron lo mejor del campo, 80 personas recibieron Atención Primaria en salud y 60 actualizaron su Sisbén.
Además, 32 familias accedieron a programas nacionales como Colombia Mayor y Renta Ciudadana, en medio de cultura, deporte y recreación para todos.

💫 Una jornada descentralizada que fue todo un éxito.
#ParaSerFelices ✌🏽",68,"09/01/2025 06:36",https://www.instagram.com/reel/DOD7Id0gPGB/,"Reel de Instagram",,Total,2715,1905,63,9,0,3,1
18056865716440162,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌟🌻 Un domingo muy feliz en La Marina 🥳🤝

Nuestra jornada descentralizada fue todo un éxito con más de 100 tulueños que accedieron a los servicios de la Administración Municipal en el Polideportivo Central de la Consentida del Valle:
✅ Mercado campesino
✅ Atención en salud y Sisbén
✅ Programas nacionales
✅ Cultura, deporte y recreación para toda la familia
¡Y mucho más!

Seguimos llevando la Ruta de la Felicidad a cada rincón de Tuluá.💙✌🏽#ParaSerFelices",0,"08/31/2025 10:42",https://www.instagram.com/p/DOBzb25jwFg/,"Secuencia de Instagram",,Total,6294,1507,91,5,0,0,0
18291629503252811,17841465213107155,tuluaculturacol_,"DEPARTAMENTO DE ARTE Y CULTURA","La cultura en cada barrio 🎭🎨💃🏼🎼🎹
Desde el corazón de Tuluá, cada barrio tiene su latido, su voz, su historia… y un espacio vivo para conectarte con ella. Te invitamos a descubrir los centros culturales de la Casa de la Cultura, cerca de ti:

Ramiro Arana – barrio San Pedro Claver

Casa Popular Anual Cabrera – barrio Rubén Cruz

Julia Scarpeta – Parque Infantil

Ferdán Muñoz – Corregimiento Aguaclara

La Marina – zona rural

Gustavo Adolfo Jaramillo – barrio La Santa Cruz

Nelson Llanos – barrio Municipal

Lino Mora – barrio Diablos Rojos

Edmundo Dante Arias – Corregimiento de Nariño

Rodrigo Díaz – barrio La Trinidad

Enrique Uribe White – Casa de la Cultura (centro)

✨ Porque cada barrio lleva en su esencia la fuerza de la cultura, camina, descubre el centro cultural más cercano, y…
¡Inscríbete en todos nuestros talleres GRATIS!",102,"08/31/2025 07:17",https://www.instagram.com/reel/DOBbspJkaH4/,"Reel de Instagram",,Total,2433,,86,9,,3,0
18083270968931514,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",68,"08/30/2025 16:00",https://www.instagram.com/reel/DN_zB_wD_AG/,"Reel de Instagram",,Total,4890,2784,98,36,0,5,4
18061490267069605,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🪁✨ ¡Ya estamos listos para volar!

Más de 60 niños y jóvenes con sus familias están hoy creando su cometa en nuestro primer taller, calentando motores para el Gran Festival de Cometas este sábado 6 de septiembre 🎉😎✌🏽

👉 Aún puedes venir para inscribirte y participar en las categorías: la más grande, la más pequeña y la más creativa.🪁✨

Un evento que realizamos en colaboración la @central_de_transportes_tulua_ y @labakana103.1 #ParaSerFelices 💙✨",0,"08/30/2025 14:35",https://www.instagram.com/p/DN_pPgXj-bf/,"Secuencia de Instagram",,Total,10719,2637,81,1,1,5,0
17882573691365459,17841465213107155,tuluaculturacol_,"DEPARTAMENTO DE ARTE Y CULTURA","💖 Entre sonrisas, cultura y mucha pasión, celebramos en el Centro del Adulto Mayor de Nariño el Reinado del Adulto Mayor 👑. Una fiesta de vida donde nuestros abuelos nos enseñaron que el amor y la alegría no tienen edad ✨🎶
👴🏼👵🏿🧓🏽👵🏽🧓🏻👴🏾👴🏻",0,"08/30/2025 09:40",https://www.instagram.com/p/DN_Hgs5EXP6/,"Secuencia de Instagram",,Total,11809,,198,6,,0,0
17953661303865807,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌍🎧 ¡Conmemoramos el Día Internacional contra el Ruido con estudiantes!

Realizamos una jornada pedagógica con niños y niñas de la I.E. María Antonia Ruiz, creando conciencia sobre los riesgos que genera la contaminación acústica en la salud y el bienestar. 

🌱💙 Promovemos un ambiente sonoro más saludable y la reflexión sobre la importancia de reducir los niveles de ruido en nuestra municipio ✨#ParaSerFelices✨ ✌🏽",34,"08/29/2025 16:57",https://www.instagram.com/reel/DN9UqsGDxvx/,"Reel de Instagram",,Total,2115,1472,30,2,0,0,0
18420235471110407,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","👑💃 Todo listo para el Reinado Municipal del Adulto Mayor 🎉✨
En pocos minutos daremos inicio este gran evento con la participación de 13 mujeres representantes de los grupos de Adulto Mayor 🌸💙.
Mientras tanto, nuestros abuelitos disfrutan de presentaciones artísticas 🎶💃 y una zona de emprendimientos 🛍️✨, en el Centro del Adulto Mayor de Nariño.  Espacios #ParaSerFelices ✨",0,"08/29/2025 13:42",https://www.instagram.com/p/DN8-Wttj1K5/,"Secuencia de Instagram",,Total,5510,1586,65,1,0,0,1
17857618797489674,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🏡✨ Alcalde Gustavo Vélez entregó primeras viviendas en 📍Siete Vueltas.

Con la entrega de 4 casas prefabricadas  y 3 mejoramientos de vivienda saludable, el alcalde @gustavovelezr cumple su compromiso con estas comunidades, golpeadas por la ola invernal 🌧️💪. En articulación con la Gobernación del Valle y el Ministerio de Vivienda, llevamos esperanza, dignidad y nuevos comienzos  a quienes más lo necesitan. ✨

#ParaSerFelices 💙🏡🌟",73,"08/29/2025 10:54",https://www.instagram.com/reel/DN8rJzrj7Xc/,"Reel de Instagram",,Total,5839,9935,120,16,1,8,0
17943256020043680,17841405319886733,central_de_transportes_tulua_,"Tulua central de transportes • Terminal Tulua • transporte Tuluá","🤝✨ Participamos en el Encuentro de Autoridades Turísticas realizado en la Central de Transportes de Tuluá, gracias a la @alcaldiadetulua Alcaldía Municipal. Un espacio de articulación y formación donde se presentó el plan de acción para fortalecer el sector turístico del Valle del Cauca. 📍🚍

Junto al Viceministerio de Turismo y bajo el liderazgo de la secretaria de Turismo, @miyerlandit, se socializaron las nuevas normas técnicas de calidad turística, clave para ofrecer experiencias seguras, confiables y sostenibles a nuestros visitantes. 🌿🏞️

Felicitaciones a la Secretaría de Turismo del Valle por seguir trabajando con compromiso para consolidar un territorio competitivo, sostenible y que ve en el turismo una verdadera oportunidad de desarrollo. 💚",96,"08/29/2025 09:37",https://www.instagram.com/reel/DN8iBkRDSya/,"Reel de Instagram",,Total,2303,,56,3,,1,0
18167863762317973,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚦 🚨A partir de la primera semana de septiembre, la Calle 30 hacia la curva de La Herradura tendrá nuevo sentido vial.

Menos tráfico en Sajonia, Progresar y Pueblo Nuevo, además de una rotonda más segura para todos. Un cambio que mejora la movilidad y reduce la accidentalidad en esta zona clave de Tuluá. 📲 Comparte este video y entérate de la transformación vial. #ParaSerFelices",35,"08/28/2025 17:04",https://www.instagram.com/reel/DN6ubr6D2tH/,"Reel de Instagram",,Total,18343,9455,281,273,16,20,14
17888350359342280,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Bingo, música y sonrisas: así vivimos el tercer día del Adulto Mayor 💃🕺

💙✨ Más de 1.500 corazones siguen latiendo al ritmo de la Semana del Adulto Mayor. En esta tercera jornada de celebración, nuestros abuelitos gozaron de arte, bingo bailable y música en vivo, disfrutando de momentos llenos de alegría y unión en el 📍Parque Infantil Julia Escarpeta. 👵👴🎶 #ParaSerFelices",0,"08/28/2025 14:04",https://www.instagram.com/p/DN6cFOvj9LS/,"Secuencia de Instagram",,Total,4145,1031,70,1,0,1,0
17860337571413453,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Alejandro: Un orgullo para la Alcaldía. 💙✨💪🏼

✨ Esta es la historia de Alejandro Lugo, un joven tulueño que hace parte de la Administración del alcalde Gustavo Vélez como orientador que inspira y transforma la vida de otros jóvenes.  Hace 9 años fue estudiante, aprendiz y beneficiario del programa #SerPiloEnamora; a pesar de las dificultades, pudo seguir adelante con el apoyo de la Administración Municipal, donde le brindamos espacios #ParaSerFelices 💙🌟",98,"08/27/2025 17:59",https://www.instagram.com/reel/DN4ROq1j2Mf/,"Reel de Instagram",,Total,4660,12694,102,9,0,6,1
17854814937510021,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","✨👑 Conoce a las candidatas al Reinado del Adulto Mayor 👑✨
13 mujeres llenas de alegría, experiencia y carisma competirán por la corona del Adulto Mayor en Tuluá. 💙🌸
Te esperamos este viernes 29 de agosto, en el 📍 Centro del Adulto Mayor de Nariño, para disfrutar juntos un día inolvidable, lleno de magia, unión y diversión. 🎉💃
#ParaSerFelices ✨💙",0,"08/27/2025 16:18",https://www.instagram.com/p/DN4Gq5Yj3nW/,"Secuencia de Instagram",,Total,5888,1580,72,12,0,5,1
18281186878274121,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Proyectamos a Tuluá como destino turístico estratégico✅✌🏽

✨ En la Central de Transportes de Tuluá fuimos sede del Encuentro Departamental de Autoridades de Turismo, donde recibimos al Viceministerio de Turismo, la Dirección Nacional de Calidad Turística y la secretaria de Turismo del Valle, Miyerlandi Torres (@miyerlandit) 🌎🚍

Con esto, queremos fortalecer la competitividad y el desarrollo de nuestro municipio en el futuro. 💼🌱 #ParaSerFelices 💙",0,"08/27/2025 09:23",https://www.instagram.com/p/DN3XLbLQP_J/,"Secuencia de Instagram",,Total,7858,2434,94,3,0,0,2
17945931542898792,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Así iniciamos la Semana del Adulto Mayor 💙😎✨

💬 Nuestras participantes expresaron la emoción de vivir esta gran celebración en el primer día de la Semana del Adulto Mayor 🌸💙.
La fiesta continúa y seguimos compartiendo momentos de unión, deporte y diversión con quienes son orgullo y ejemplo para todos 👵👴✨ #ParaSerFelices 💙✨",55,"08/27/2025 07:13",https://www.instagram.com/reel/DN3INclwIR6/,"Reel de Instagram",,Total,2731,1872,57,5,5,0,1
17915266434175582,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉✨ Inició la Semana del Adulto Mayor ✨🎉

Con alegría, juegos y mucha energía, más de 100 abuelitos se dieron cita en el 📍Estadio Doce de Octubre para inaugurar esta celebración con las Olimpiadas del Adulto Mayor 🏅💃. Una semana llena de vida, recreación y sonrisas dedicada a quienes son ejemplo de amor y sabiduría 💙👵👴. #ParaSerFelices",0,"08/26/2025 09:01",https://www.instagram.com/p/DN0v3CFQAfg/,"Secuencia de Instagram",,Total,5292,1394,78,1,0,2,0
18134537728433108,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","250 madres cabeza de hogar conocieron beneficios de Renta Ciudadana ✌🏽💪🏼✅

✨ Reunimos a estas mujeres madres cabeza de hogar de niños y niñas menores de 6 años y de personas con discapacidad, beneficiarias de este  programa en la Comuna 3. 🌸💜 

Un espacio para darles a conocer el programa, sus beneficios y ayudas que reciben, fortaleciendo el lazo entre la comunidad y la Administración Municipal. 🤝🌟 espacios #ParaSerFelices",46,"08/25/2025 14:45",https://www.instagram.com/reel/DNyyNckXqxh/,"Reel de Instagram",,Total,2651,1744,47,5,1,1,0
18062369924198574,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",79,"08/23/2025 16:00",https://www.instagram.com/reel/DNtxa3E4j_L/,"Reel de Instagram",,Total,4028,2514,86,7,1,5,0
17891918655182739,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚐💚 ¡La Ruta de la Felicidad llegó a Monteloro!

🙌 Atendimos a 180 personas en una gran jornada descentralizada con servicios de salud, deporte, recreación y vacunación para humanos y animales.

📍 En Monteloro unimos esfuerzos con Programas Nacionales, Sisbén, PIC y muchas más iniciativas, transformando a Tuluá en un municipio con más oportunidades y calidad de vida #ParaSerFelices ✨",0,"08/22/2025 16:26",https://www.instagram.com/p/DNrPk4L3mg1/,"Secuencia de Instagram",,Total,10289,2839,87,3,0,0,0
18071681030026330,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚦👮‍♂️ Estudiantes tulueños reciben Educación vial💪🏼😎🚸

Con una jornada pedagógica de movilidad y seguridad vial, nuestros agentes de tránsito compartieron con los estudiantes de primaria del Colegio Bilingüe, conocimientos sobre la importancia de usar casco, chaleco y respetar las normas de tránsito. 💪🏼✅

🙌 Estamos formando ciudadanos responsables y con conciencia vial, creando espacios #ParaSerFelices 💙",38,"08/22/2025 13:40",https://www.instagram.com/reel/DNq8Nc7XiKz/,"Reel de Instagram",,Total,1990,1339,47,1,0,0,1
