"Identificador de la publicación","Identificador de la cuenta","Nombre de usuario de la cuenta","Nombre de la cuenta",Descripción,"Duración (segundos)","Hora de publicación","Enlace permanente","Tipo de publicación","Comentario sobre los datos",Fecha,Visualizaciones,"Me gusta","Veces que se compartió",Comentarios,"Veces que se guardó",Alcance,Seguimientos
18036112079704287,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎃✨ ¡Cada vez falta menos para vivir la magia! ✨🎭

¡Agéndate este 25 de octubre! El Coliseo de Ferias Manuel Victoria Rojas se llenará de alegría, color y mucha diversión. 🏰🌈
Prepárate para una tarde con rifas, premios, dulces, shows, inflables y muchos regalos 🎁🍭🎈 todo en un lugar lleno de cuentos y fantasía para nuestros niños y niñas. 🧚‍♀️📖

💫 ¡Ven con tu familia y vive Halloween en el Mundo de la Fantasía! 🧙‍♂️👻 #ParaSerFelices",0,"10/20/2025 09:38",https://www.instagram.com/p/DQCb2VGgCE5/,"Imagen de Instagram",,Total,9911,117,49,2,5,4219,3
17990393075715830,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎓💡 ¡Premiamos a nuestros estudiantes emprendedores! 🙌

La I.E. Corazón del Valle ocupó el primer puesto en el Foro Educativo “COMRED: Educación que Transforma” con su experiencia “Tejiendo Competencias”. 🧵📚
💻 Para fortalecer su proyecto, entregamos un software especializado, un computador, un refrigerador para lácteos y un congelador para carnes. herramientas que los mismos estudiantes solicitaron para impulsar su proyecto. 💻🧊 

En Tuluá seguimos transformando la educación #ParaSerFelices 💙💪🏼",42,"10/20/2025 14:33",https://www.instagram.com/reel/DQC9b1Hj17X/,"Reel de Instagram",,Total,3495,88,8,0,3,2258,4
18045449156413840,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","✨🌈 ¡Bienvenidos al Mundo de la Fantasía 2025! ✨🌈

📍 Desliza el mapa y descubre los mundos mágicos que te esperan 🌟
Cada rincón del 📍Coliseo de Ferias Manuel Victoria Rojas estará lleno de historias, personajes y aventuras que te harán volver a creer en la magia. 🧚‍♀️📖

👑 💫 Rifas, sorpresas y mucha diversión te esperan este 25 de octubre. ¡ENTRADA GRATIS!",0,"10/20/2025 17:43",https://www.instagram.com/p/DQDTXsMgAKE/,"Secuencia de Instagram",,Total,12478,155,37,0,16,3660,1
18082772425994815,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🥔💛 2.400 familias tulueñas beneficiadas con 30 toneladas de papa 💪🏼

Gracias al trabajo articulado con el Departamento para la Prosperidad Social, realizamos la entrega de 30 toneladas de papa destinados a fortalecer la seguridad alimentaria de mujeres cabeza de hogar, personas con discapacidad y adultos mayores del municipio. 👩‍👧‍👦🤝

Tuluá es el primer municipio del Valle del Cauca beneficiado con esta ayuda, que permiten unir esfuerzos para mejorar la calidad de vida de las familias tulueñas. 🌿 #ParaSerFelices",0,"10/21/2025 09:58",https://www.instagram.com/p/DQFC4dcAHIy/,"Secuencia de Instagram",,Total,7956,113,5,2,1,1935,0
18064305893525877,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📚✨ ¡Celebramos el talento literario tulueño! ✍️💫

Premiamos a los jóvenes ganadores del I Festival Literario de Microcuentos “Tejiendo Letras”, organizado por la @ucevacol en articulación con la Administración Municipal.

🏆 Gabriela Ramírez, estudiante de 11-1 del colegio @institucionjuliarestrepo, obtuvo el primer lugar y recibió un iPad.
🥈 Samuel Castaño, del grado 11-2 del Colegio @sanfranciscotulua se llevó el segundo puesto y un parlante JBL. 

Un reconocimiento a su creatividad, imaginación y amor por las letras. 💬💙 #ParaSerFelices",49,"10/21/2025 15:48",https://www.instagram.com/reel/DQFqv_PDyWW/,"Reel de Instagram",,Total,8777,202,40,6,6,5309,2
17986728863734323,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎠✨ ¡La magia está por comenzar! ✨🎉

Nuestra gestora social Luz Elena Londoño invita a todas las familias tulueñas a vivir el Mundo de la Fantasía este sábado 25 de octubre en el 📍Coliseo de Ferias Manuel Victoria Rojas. 🏰🌈

🎭 Shows, espectáculos, dulces, rifas, premios y muchísima diversión para grandes y chicos. 🍭🎁

⏰ ¡Te esperamos desde las 10:00 a.m. para vivir un día mágico en familia! a #ParaSerFelices",59,"10/21/2025 18:04",https://www.instagram.com/reel/DQF6bAcAMDj/,"Reel de Instagram",,Total,8917,222,50,10,4,5159,8
17865211551419448,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","✨📖 ¡La magia de los cuentos se hará realidad! 🏰💫

Este 25 de octubre vive “El Mundo de la Fantasía” en el Coliseo de Ferias Manuel Victoria Rojas. 🌈
Desde las 10:00 a.m. disfruta con tu familia de rifas, premios, shows, dulces y mucha diversión. 🎭🎁🍬

👨‍👩‍👧‍👦 ¡Ven y vive un día lleno de alegría, magia y sonrisas para grandes y pequeños!
¡Te esperamos para soñar despiertos en el Mundo de la Fantasía! #ParaSerFelices ✨",41,"10/22/2025 06:50",https://www.instagram.com/reel/DQHSIi2jU3p/,"Reel de Instagram",,Total,6543,91,55,5,1,3444,4
18068212721348709,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🥔💚 ¡En Tuluá seguimos transformando vidas.!

Más de 2.400 familias tulueñas fueron beneficiadas con la entrega de 30 toneladas de papa, una acción que fortalece la seguridad alimentaria y brinda apoyo a mujeres cabeza de hogar, personas con discapacidad y adultos mayores.💪🏼🤩

Gracias al trabajo conjunto con el Departamento para la Prosperidad Social, @prosperidadcol, Tuluá es el primer municipio del Valle del Cauca en recibir esta importante ayuda. Porque cuando trabajamos en equipo, mejoramos la calidad de vida de los tulueños ✨ #ParaSerFelices 💙💪🏼",34,"10/22/2025 10:46",https://www.instagram.com/reel/DQHtFdXD7WX/,"Reel de Instagram",,Total,5106,106,6,0,0,3032,1
18055501940270231,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡María Ángel ahora accede a los beneficios de la Administración Municipal! 💙✨

Gracias al apoyo del alcalde @gustavovelezr , María Ángel fue certificada en su discapacidad y hoy puede acceder a los beneficios que ofrece la Administración Municipal. 🌈
A través del programa “Vení, hablemos”, María Ángel y su familia también reciben acompañamiento psicosocial constante, encontrando respaldo, confianza y nuevas oportunidades para salir adelante. 🤝

Porque en Tuluá, trabajamos con empatía y compromiso para transformar vidas. #ParaSerFelices",104,"10/22/2025 16:22",https://www.instagram.com/reel/DQIThY2D7-A/,"Reel de Instagram",,Total,3045,92,7,8,0,2011,4
18116963236534300,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","💪🏗️ ¡Seguimos transformando a Tuluá! 🌆

Obras que embellecen, modernizan y mejoran la calidad de vida de todos los tulueños. 💙💪🏼
Desliza 👉 y descubre los proyectos que están cambiando la cara de nuestro municipio.  #ParaSerFelices",0,"10/23/2025 13:16",https://www.instagram.com/p/DQKjJ6pD47A/,"Secuencia de Instagram",,Total,43926,558,57,23,14,15787,11
18061459253179022,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎃✨ ¡Estas son algunas recomendaciones para vivir El Mundo de la Fantasía! 🌈

Este sábado 25 de octubre te esperamos en el Coliseo de Ferias Manuel Victoria Rojas 🏰 para disfrutar de un día lleno de magia, alegría y diversión en familia. 💫 Te contamos todo lo que necesitas saber para vivir una experiencia única. 👨‍👩‍👧‍👦🍭

🧚‍♀️ ¡Prepárate para vivir un Halloween mágico y seguro en Tuluá! 🎠 #ParaSerFelices",58,"10/23/2025 17:04",https://www.instagram.com/reel/DQK9KxKDwF7/,"Reel de Instagram",,Total,8803,154,52,3,1,4969,3
18047868512657764,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","💪🌧 ¡Familias afectadas por la lluvia recibieron ayuda! 💙

El alcalde @gustavovelezr entregó ayudas y elementos para reconstruir los techos afectados a 4 familias que resultaron perjudicadas por las fuertes lluvias, contribuyendo a recuperar la seguridad y tranquilidad en sus hogares. 🏡💙 

#ParaSerFelices ✌🏽💙",48,"10/24/2025 07:40",https://www.instagram.com/reel/DQMhYK2AIeK/,"Reel de Instagram",,Total,2434,36,1,1,0,1543,1
18022247276591118,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉✨ ¡Ya iniciamos con El Mundo de la Fantasía! ✨🎉

Ven ahora y disfruta de todas las historias y cuentos tradicionales reunidos en un solo lugar 📚💫
Un espacio lleno de diversión, magia y mucho color para toda la familia 🎠🌈💖
🎟️ Entrada gratis ¡Te esperamos! 🙌💫",0,"10/25/2025 09:16",https://www.instagram.com/p/DQPRPVTgK5-/,"Secuencia de Instagram",,Total,21248,279,24,1,12,7026,4
18159318631401270,17841465213107155,tuluaculturacol_,"DEPARTAMENTO DE ARTE Y CULTURA","🌟 ¡Ya iniciamos el Mundo de la Fantasía 2025! 🌟 🪄
Hoy Tuluá se llena de color, alegría y mucha magia para celebrar a nuestros niños y niñas. 🎠✨
Los esperamos en el Coliseo de Ferias Manuel Victoria Rojas para disfrutar juntos de un día lleno de rifas, dulces, shows, inflables, premios y muchas sorpresas. 💫🎁

#Tuluá #MundoDeLaFantasía #NiñezFeliz",22,"10/25/2025 09:43",https://www.instagram.com/reel/DQPT_SykY7i/,"Reel de Instagram",,Total,11291,157,11,1,0,,
17889976005363775,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🍭🎭 ¡Así estamos viviendo El Mundo de la Fantasía! 🌈💫

Dulces, disfraces, diversión y mucho tiempo en familia 💕👨‍👩‍👧‍👦
Los tulueños ya disfrutan de este mundo mágico en el Coliseo de Ferias 🎪✨
🕔 ¡Estaremos hasta las 5 de la tarde!
Ven con tu mejor actitud y tu mejor disfraz #ParaSerFelices juntos 😄🎉💙",0,"10/25/2025 10:45",https://www.instagram.com/p/DQPbgg2D4jf/,"Secuencia de Instagram",,Total,5905,85,1,0,2,1659,0
18002442479818332,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","✨ ¡El mundo de la fantasía sigue siendo todo un éxito aquí en el Coliseo de Ferias! ✨
Invitamos a todos los niños y sus familias a disfrutar de este hermoso lugar lleno de magia, diversión y alegría 🎠💫
🎟️ ¡La entrada es totalmente gratis!
¡Los esperamos con los brazos abiertos! ✌️",0,"10/25/2025 11:06",https://www.instagram.com/p/DQPdzZViVsL/,"Secuencia de Instagram",,Total,6611,92,1,0,0,,
17978454392924124,17841405319886733,central_de_transportes_tulua_,"Tulua central de transportes • Terminal Tulua • transporte Tuluá","¡Hoy la diversión llega a la Terminal! 🥳
En el marco del Día de los Niños, te esperamos en el Circus Terminal en el Coliseo de Ferias 🎈.
Ven con tu familia y disfruta una jornada llena de magia, risas y sorpresas.
🚍✨ ¡La Central de Transportes de Tuluá celebra contigo!",33,"10/25/2025 11:09",https://www.instagram.com/reel/DQPeFL8kUNA/,"Reel de Instagram",,Total,1813,43,1,1,0,,
18427743709102501,17841465213107155,tuluaculturacol_,"DEPARTAMENTO DE ARTE Y CULTURA","☀️ ¡Ya estamos viviendo un mediodía mágico en el Mundo de la Fantasía 2025! 🌈✨
El evento es todo un éxito: risas, juegos, shows, rifas y muchísima diversión para todos nuestros niños y niñas 🎠🎉
¡Aún estás a tiempo de venir y ser parte de esta gran celebración en el Coliseo de Ferias Manuel Victoria Rojas! 💫
Gracias al alcalde Gustavo Adolfo Vélez Román y a la Policía Nacional por hacer posible este hermoso espacio lleno de alegría, magia y unión para la niñez tulueña. 💖
#Tuluá #MundoDeLaFantasía #NiñezFeliz #UnidosPorLaNiñez",33,"10/25/2025 11:39",https://www.instagram.com/reel/DQPhSdbEe0W/,"Reel de Instagram",,Total,4509,107,5,1,0,,
18074901881181979,17841431512646378,puntosinnova,"Punto Innova","Seguimos disfrutando de un día lleno de mucha diversión en el Mundo de la Fantasía gracias a @alcaldiadetulua 

Las familias disfrutan, los niños se divierten y Tuluá se sigue transformando 🎉",0,"10/25/2025 11:53",https://www.instagram.com/p/DQPjQddkcLJ/,"Secuencia de Instagram",,Total,8384,96,0,1,0,,
18111124153508799,17841405319886733,central_de_transportes_tulua_,"Tulua central de transportes • Terminal Tulua • transporte Tuluá","🎬✨ ¡El Mundo de la Fantasía 2025 sigue brillando con alegría! 🌈
Te esperamos en el cine de la Central de Transportes de Tuluá para disfrutar de juegos, shows y mucha diversión en familia. 🎠💫
Gracias a la Administración Municipal de Tuluá @alcaldiadetulua y al alcalde Gustavo Adolfo Vélez @gustavovelezr por hacer posible esta mágica celebración para nuestra niñez. 💖",0,"10/25/2025 12:20",https://www.instagram.com/p/DQPmYOoElzy/,"Secuencia de Instagram",,Total,12504,139,5,2,0,,
18427765936110980,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","🎠 Una tarde llena de éxito en nuestro Mundo de la Fantasía 🌈
Este hermoso espacio continúa brillando y llenando de alegría a los niños y familias tulueñas.
Desde la Administración Municipal del ingeniero Gustavo Vélez Román, seguimos comprometidos con brindar momentos de diversión y recreación totalmente gratuitos para nuestra comunidad. 💫",0,"10/25/2025 13:25",https://www.instagram.com/p/DQPtwcpksUO/,"Secuencia de Instagram",,Total,9971,238,7,0,0,,
18065727716378637,17841465213107155,tuluaculturacol_,"DEPARTAMENTO DE ARTE Y CULTURA","🎉 ¡La magia sigue viva en el Mundo de la Fantasía 2025! 🌈✨
Ha sido una jornada maravillosa llena de sonrisas, diversión, juegos, música y muchas emociones para todos nuestros niños y niñas 🎠💫
Seguimos compartiendo momentos inolvidables en esta gran celebración pensada con todo el corazón. 💖

#Tuluá #MundoDeLaFantasía #NiñezFeliz #CelebramosLaAlegría",21,"10/25/2025 13:54",https://www.instagram.com/reel/DQPw7X4kb9X/,"Reel de Instagram",,Total,4936,136,6,1,0,,
18095979571702313,17841404423283695,supergiroscentrodelvalle,"SuperGiros Centro del Valle","💙 Tarde SuperGiros en Mundo de Fantasía 💫
Entre risas, colores y alegría, vivimos un espacio lleno de magia y unión familiar.
#SuperGirosCentroDelValle #SuperGiros",0,"10/25/2025 15:19",https://www.instagram.com/p/DQP6x4EEokI/,"Secuencia de Instagram",,Total,9230,72,6,0,0,,
17850377067578217,17841465213107155,tuluaculturacol_,"DEPARTAMENTO DE ARTE Y CULTURA","🌟 Y todos los sueños se hicieron realidad en el Mundo de la Fantasía 2025 ✨🎠
Vivimos un día lleno de magia, alegría y sonrisas junto a nuestros niños y niñas, celebrando la imaginación y la felicidad. 💫💖
Agradecimiento especial a toda la Administración Municipal por hacer posible esta maravillosa jornada que llenó de color y esperanza los corazones de la niñez tulueña. 🌈
#Tuluá #MundoDeLaFantasía #NiñezFeliz #sueñoshechosrealidad",0,"10/25/2025 17:22",https://www.instagram.com/p/DQQI4kIEdkn/,"Secuencia de Instagram",,Total,23077,273,11,0,0,,
18053904092319441,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","✨💫 ¡10.000 personas vivieron una mágica tarde en el Mundo de la Fantasía 2025! 💫✨

El Coliseo de Ferias Manuel Victoria Rojas se llenó nuevamente de alegría, color, dulces, música, premios, rifas y mucha diversión 🍭🎶🎁.

Historias y cuentos tradicionales cobraron vida para hacer soñar a grandes y pequeños 🌈📖💖

Gracias a todas las familias tulueñas por ser parte de esta experiencia inolvidable 🙌🏼💙✨🏙️💪🏼",0,"10/25/2025 17:31",https://www.instagram.com/p/DQQJ7PRD7u9/,"Secuencia de Instagram",,Total,11363,204,13,3,3,3913,0
18071872103220582,17841407739133684,emtulua,"Emtulua Esp","Entre risas, colores y magia, vivimos El Mundo de la Fantasía, un espacio para soñar despiertos, disfrutar en familia y llenar el corazón de alegría junto a nuestros pequeños. 🌈💫💞",0,"10/25/2025 18:21",https://www.instagram.com/p/DQQPoiuEYoP/,"Secuencia de Instagram",,Total,7270,117,1,0,0,,
18392425825122649,17841405972723932,zonaretro_online,"ZONA RETRO (PROGRAMA ONLINE) 🔴","Así vivieron los niños de  Tuluá 😍un día lleno de mucha magia y FANTASÍA🪄 

Gracias alcalde @gustavovelezr  @alcaldiadetulua  @tuluaculturacol_",78,"10/26/2025 12:06",https://www.instagram.com/reel/DQSJQ7TkRGn/,"Reel de Instagram",,Total,12294,151,10,3,0,,
17911124466098654,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🏁 ¡Último día del 1/4 de milla! 🏁

Por tercera vez en el año, este emocionante encuentro vuelve a reunir a las familias tulueñas en una jornada llena de adrenalina, velocidad y diversión. 🚗💨

🔥 Más de 200 pilotos de todo el país se dan cita en Tuluá
🙌 Y más de 4.000 asistentes viven esta gran experiencia.",0,"10/26/2025 13:55",https://www.instagram.com/p/DQSWCR6j-XW/,"Secuencia de Instagram",,Total,11002,292,16,0,4,3117,0
18112315261567402,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#Noticias | Desde el #MundodelaFantasía2025, te traemos las noticias más importantes de la semana en 45 Segundos #ParaSerFelices 🤩✌🏽",79,"10/26/2025 16:03",https://www.instagram.com/reel/DQSkdTdD433/,"Reel de Instagram",,Total,2715,49,2,0,1,1777,0
18091560394893477,17841463709846138,autos.04,Autos_TLA,"1/4 milla Tulua #tulua #carros",0,"10/26/2025 19:01",https://www.instagram.com/p/DQS5BPZkfZv/,"Secuencia de Instagram",,Total,3341,80,4,0,0,,
18078833840148649,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🏁 ¡Así cerramos con toda la fuerza del motor! 💥

El Cuarto de Milla Tuluá 2025 rugió por última vez este año con una jornada llena de adrenalina, velocidad y emoción. 🚗💨
Pilotos de todo el país y miles de asistentes hicieron vibrar la pista en un espectáculo que une familias, equipos y pasión por el automovilismo. 🔥

💪 ¡Nos vemos en la próxima temporada, porque en Tuluá… la emoción no se detiene! 🏁 #ParaSerFelices",42,"10/27/2025 08:38",https://www.instagram.com/reel/DQUWbTbAEwY/,"Reel de Instagram",,Total,4096,126,10,3,3,2457,4
18069406001056365,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¿Qué son las violencias basadas en género y cómo identificarlas?🚫💜

Desliza 👉🏼 y descubre cómo prevenirlas y decir ¡basta! 🚫
 
Toda acción o conducta que cause daño, sufrimiento o afecte la vida de una persona por su género, identidad o expresión de género es una forma de violencia que debemos rechazar. 🙅🏽‍♀️

💬 Reconocerlas es el primer paso para prevenirlas.

📞 Si necesitas ayuda, comunícate con la Línea 155 o con la Patrulla Violeta: 317 648 8146",0,"10/27/2025 13:22",https://www.instagram.com/p/DQU3BkkD8n0/,"Secuencia de Instagram",,Total,1988,18,0,0,1,863,0
18107454655586419,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📚✨ ¡Estudiantes de Puerto Frazadas tendrán nuevos salones!
 
Entregamos materiales para iniciar la mejora de la Institución Educativa de este sector, con el propósito de brindar salones dignos y espacios de calidad donde nuestros jóvenes puedan aprender y soñar con un mejor futuro donde transformamos la educación #ParaSerFelices 🌱👩‍🏫👨‍🎓",51,"10/03/2025 07:14",https://www.instagram.com/reel/DPWZyhIgPa7/,"Reel de Instagram",,Total,1916,48,3,0,0,1264,0
18057818846529798,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🏡 Entregamos casas a familias en Siete Vueltas💪🏼

4 familias recibieron viviendas nuevas y 3 más mejoramientos en sus casas💙, después de perderlo todo en la ola invernal a principio de año.😔
Hoy cuentan con espacios dignos y seguros que transformarán sus vidas para empezar de nuevo. 💪🏼✨ #ParaSerFelices",98,"10/03/2025 10:15",https://www.instagram.com/reel/DPWubB9AJQn/,"Reel de Instagram",,Total,3941,86,9,7,0,2637,1
