"Identificador de la publicación","Identificador de la cuenta","Nombre de usuario de la cuenta","Nombre de la cuenta",Descripción,"Duración (segundos)","Hora de publicación","Enlace permanente","Tipo de publicación","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Me gusta","Veces que se compartió",Seguimientos,Comentarios,"Veces que se guardó"
18044851124652902,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","“✨🙌 Los jóvenes volvieron a unirse con toda su energía y alegría en el primer día de la #SemanaDeLaJuventud 🎉💃🕺. Estudiantes de diferentes colegios participaron en esta espectacular jornada llena de talento 🎤, diversión 😎 y unión 🤝, demostrando que cuando la juventud se encuentra, ¡todo es posible! 💛🔥”",67,"08/16/2025 08:14",https://www.instagram.com/reel/DNa6aastBx2/,"Reel de Instagram",,Total,2322,,74,5,,0,0
18056272184526063,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉📅 ¡Agéndate para un finde espectacular en Tuluá!

En la zona rural y urbana tenemos una programación cultural y tradicional que no te puedes perder.
✨ Desliza y descubre todos los eventos para que armes plan con tu familia y amigos.

💙 ¡Te esperamos en el mejor parche del fin de semana! #ParaSerFelices",0,"08/16/2025 04:58",https://www.instagram.com/p/DNakG1iAiwt/,"Secuencia de Instagram",,Total,7087,1808,62,9,1,0,1
18318349573208648,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Capturados en Piques Ilegales!❌❌🚨

Gracias a la rápida acción de nuestra Policía Nacional, 3 sujetos que participaban en piques ilegales en el barrio Bosques de Maracabio fueron capturados.
🔹 Acceso carnal abusivo
🔹 Comparendos porte de armas blancas y alucinógenos

💪 Desde la Administración Municipal y la Fuerza Pública seguimos trabajando por la seguridad y tranquilidad de los tulueños. #ParaSerFelices",104,"08/15/2025 16:17",https://www.instagram.com/reel/DNZM-1-vH4L/,"Reel de Instagram",,Total,14082,4957,213,20,4,7,5
18108006880548241,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📚 Foro Educativo Comunidad en Red: ¡educación que transforma!🙌🏼

Junto a los docentes de Tuluá, reflexionamos sobre los retos del futuro: inteligencia artificial, virtualidad, formación emocional y ciudadanía digital. 🌐💡
¡La educación evoluciona para formar ciudadanos integrales! 🚀 #ParaSerFelices",0,"08/15/2025 14:54",https://www.instagram.com/p/DNZDejKvR8o/,"Secuencia de Instagram",,Total,8869,2963,81,3,0,0,1
18059656523367697,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚐✨ ¡La Ruta de la Felicidad llegó a Barragán!

Nos descentralizamos con toda nuestra oferta institucional➡️ Llevamos salud 👩‍⚕️, Sisbén 📋, vacunación 🐶, cultura 🎨, recreación ⚽ y mucho más para los tulueños de esta zona rural alta.🌄
¡Seguimos cumpliendo con bienestar y servicios de calidad! #ParaSerFelices💙",0,"08/15/2025 11:58",https://www.instagram.com/p/DNYvZ0-PtXt/,"Secuencia de Instagram",,Total,11187,3187,128,12,1,0,3
18051886607210651,17841411919702656,hospitalrubencruzvelez,"Hospital Rubén Cruz Vélez","🎉🔥 ¡Seguimos en modo juventud!
En el Joven Fest 2025 el PIC y nuestros Equipos Básicos de Salud llevaron bienestar, prevención, vacunación, trabajo social y mucho cuidado para todos. 💙

Porque la juventud se vive con salud…
Hospital Rubén Cruz Vélez, estamos transformando la salud.✨🤩",0,"08/15/2025 08:57",https://www.instagram.com/p/DNYasoeNoAH/,"Secuencia de Instagram",,Total,9825,2707,97,14,3,1,2
17927415932984102,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🔥🙌 ¡Ya arrancó el primer día del JOVENFEST 2025!

Estamos en el 📍Coliseo de Ferias Manuel Victoria Rojas con actividades como: 🧠 bienestar emocional, 🩺 atención primaria en salud, 💬 atención en salud sexual y reproductiva, 💼 feria de empleabilidad, presentaciones artísticas, rumboterapia, recreación y ¡mucho más! ✌🏽😎

Estaremos hasta las 12:00 m. 💙 ¡Te esperamos para que vivas la juventud al máximo! 😎 #ParaSerFelices",0,"08/15/2025 07:47",https://www.instagram.com/p/DNYSoU1AuWC/,"Secuencia de Instagram",,Total,13454,4425,176,10,2,0,2
18362826559154944,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","✨ ¡Invertimos en el futuro de Tuluá! ✨

Avanzamos con obras que transforman vidas, destinando casi 600 millones de pesos a la adecuación y mejoramiento de:

🏫 Centros de Desarrollo Infantil Cariñositos y Semillitas
🎠 Parque de la Primera Infancia
🏡 Casa de los Abuelos

Espacios renovados, seguros y llenos de vida para nuestros niños, niñas, adolescentes y adultos mayores. 💙

#ParaSerFelices",62,"08/14/2025 17:26",https://www.instagram.com/reel/DNWv4j3vNDz/,"Reel de Instagram",,Total,5851,2181,63,7,1,3,0
17911958562188055,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡En El Diamante ahora se transita con tranquilidad! 🚧💪🏼

Un nuevo muro de contención en piedra, alcantarillado y una vía segura están transformando la movilidad y evitando accidentes en la zona rural alta de nuestro municipio. 💙✌🏽Obras  #ParaSerFelices",49,"08/14/2025 09:13",https://www.instagram.com/reel/DNV3aq-AJUK/,"Reel de Instagram",,Total,10492,2946,79,9,2,0,2
17956697534991920,17841400356362656,infitulua,"INFITULUÁ E.I.C.E","🛠 Mantenimiento que cuida lo nuestro 🏢

En Infituluá trabajamos todos los días para mantener en óptimas condiciones nuestras Unidades de Negocio.

Con nuestra cuadrilla de mantenimiento permanente atendemos de manera oportuna las necesidades de cada espacio.

🏗 Más de $45 millones invertidos en la reparación del techo y el cambio de vigas del Centro Comercial Pabellón en trabajo conjunto con los comerciantes. 

Todo esto para garantizar la seguridad, comodidad y bienestar de los vendedores y de los miles de tulueños que visitan este lugar icónico de la ciudad.

📍 Centro Comercial Pabellón, patrimonio de todos.

#ObrasQueTransforman
#ParaSerFelices 💙",0,"08/14/2025 08:41",https://www.instagram.com/p/DNVz_Wkg4HX/,"Secuencia de Instagram",,Total,4176,909,33,1,0,0,0
18123855397475670,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","➡️Conoce la historia de María Cruz, la reina del Centro Día “Para Ser Felices” ✨💙

💙👵 Así como María Cruz, 150 abuelitos viven días llenos de cuidado, alegría y amor en nuestro programa Centro Día Para Ser Felices. 🌟
Aquí encuentran 🍽️ alimentación, 🎯 recreación, 🩺 salud, 💬 acompañamiento psicosocial… y sobre todo, cariño y sonrisas que iluminan cada jornada. Aquí transformamos vidas #ParaSerFelices 💙💪🏼",89,"08/13/2025 16:29",https://www.instagram.com/reel/DNUEcyaPFR0/,"Reel de Instagram",,Total,6852,1917,78,6,0,4,1
18050420969208161,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🔥🙌 Este fin de semana, el JOVENFEST 2025 será tu parche 💙

Desliza y conoce lo que tenemos programado para celebrar la juventud: 🧠 bienestar emocional, 🩺 salud, 💼 empleabilidad, 🐶🐱 vacunación de mascotas, 🎤 presentaciones artísticas, 🏍️ show de STUNT, 🌈 Color Fest, batallas de Hip-Hop & DJ’s 🎨 concurso de graffiti y mucho más para que parches con tus amigos. 😎

📅 Viernes 15 y sábado 16 de agosto – Coliseo de Ferias Manuel Victoria Rojas

💙🤩 Espacios para crear y vivir la juventud al máximo. #ParaSerFelices",0,"08/13/2025 11:19",https://www.instagram.com/p/DNThTWRvnLT/,"Secuencia de Instagram",,Total,18735,6509,174,119,10,3,14
17891220342313443,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¿Sabías que Tuluá es tierra de humedales y que descubrimos uno recientemente en el corregimiento de Quebrada Grande? 🌿💧

Salimos a preguntarle a los tulueños cuántos tenemos… ¡y las respuestas te van a sorprender!😅

Y tú, ¿conocías toda la riqueza natural que tenemos en nuestro municipio?✌🏽😎 Déjanos tu comentario ⬇️",57,"08/13/2025 08:42",https://www.instagram.com/reel/DNTO4-2OiJd/,"Reel de Instagram",,Total,8823,3407,166,9,4,1,3
18084463414835320,17841400356362656,infitulua,"INFITULUÁ E.I.C.E","🚦💡 ¡En Tuluá no dormimos cuando se trata de tu seguridad vial!

Nuestra cuadrilla permanente de semaforización trabaja 24/7 para que la movilidad en la ciudad fluya sin interrupciones.

👷‍♂️ Ingenieros y técnicos se encargan de dar mantenimiento preventivo y correctivo a los semáforos, solucionando la mayoría de fallas de inmediato y atendiendo casos complejos con especialistas.

✅ Menos accidentes
✅ Movilidad más ágil
✅ Semáforos confiables en todo momento

La @alcaldiadetulua sigue firme en su compromiso de cuidarte en cada cruce.

#TransformandoATuluá
#MovilidadSegura
#ParaSerFelices 💙",46,"08/12/2025 15:13",https://www.instagram.com/reel/DNRW5TRJuYV/,"Reel de Instagram",,Total,7242,3873,162,13,0,9,4
18367724716178840,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Canalizamos Río Tuluá: Reducimos inundaciones! 💪🏼🌊❌ 💪🏼🌊❌

Hoy estamos realizando canalización del río Tuluá para proteger las márgenes, evitar desbordamientos y reducir el riesgo de inundaciones. 🛠️🏞️📏 Son 250 metros lineales intervenidos, que aportan al bienestar de los habitantes de barrios aledaños. 💪🌧️
En Tuluá, prevenir es proteger. ✅ #ParaSerFelices",0,"08/12/2025 09:57",https://www.instagram.com/p/DNQzHnQgRI2/,"Secuencia de Instagram",,Total,3704,1311,48,3,0,0,0
17983883147712052,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🏫🔨 ¡Nuestras instituciones estrenan techo! 💙

En la I.E. Julia Restrepo y la I.E. María Antonia Ruiz (sede Jesús Maestro) reemplazamos techos y mejoramos los espacios, para que nuestros niños y jóvenes aprendan en aulas más seguras, cómodas y llenas de vida. 👦👧📚
💡✨ En Tuluá, invertir en educación es sembrar futuro. 🌟 Espacios que Transforman a Tuluá. #ParaSerFelices 💪🏼💙",42,"08/11/2025 14:24",https://www.instagram.com/reel/DNOswG5PgqL/,"Reel de Instagram",,Total,9918,3402,76,4,3,6,0
18516888388012389,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌾🛒 ¡El Mercado Campesino llegó a La Iberia! 💙

👩‍🌾👨‍🌾 22 productores tulueños de 8 asociaciones llevaron lo mejor de sus productos al Mercado Campesino en el 📍Cruce de La Iberia, una jornada que reunió a más de 100 asistentes. 🥦🍅🥔
💉🩺 Además, hubo atención de los Equipos Básicos en Salud y servicios de Renta Ciudadana, acercando oportunidades y bienestar a la comunidad. 🤝✨ #ParaSerFelices",41,"08/11/2025 09:29",https://www.instagram.com/reel/DNOK38-AkYb/,"Reel de Instagram",,Total,5597,2871,48,4,1,0,1
18071706746107470,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",78,"08/09/2025 15:52",https://www.instagram.com/reel/DNJtF7rPA2I/,"Reel de Instagram",,Total,3652,1526,45,1,1,0,0
18075218290797447,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","✨ ¡Celebremos nuestras raíces! 🌿👣
Más de 300 personas se unieron a la conmemoración del Día Internacional de los Pueblos Indígenas en Tuluá 💫. Vivimos una jornada llena de cultura, arte, gastronomía y saberes ancestrales 🪶🍲🧬.
Una muestra viva de la riqueza y sabiduría de nuestras comunidades indígenas, que nos recuerdan quiénes somos y hacia dónde vamos. 🫶🌍

#ParaSerFelices",0,"08/08/2025 14:14",https://www.instagram.com/p/DNG9YCmS666/,"Secuencia de Instagram",,Total,8665,,109,4,,4,0
17860644684393888,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎨🎹 ¡Juan José nos inspira! 💙

🥹 Conoce la historia de este joven de 24 años que, teniendo una discapacidad, encontró en el Centro Cultural Edmundo Arias de Nariño 🎨🖌️ un lugar donde sus sueños no tienen límites. Hoy participa en talleres gratuitos de pintura y piano 🎹, en un espacio seguro, inclusivo y lleno de amor y respeto.

Porque en Tuluá creemos en el poder del arte para transformar vidas #ParaSerFelices 💫",64,"08/06/2025 16:30",https://www.instagram.com/reel/DNCDNz_PjUl/,"Reel de Instagram",,Total,14157,3245,128,10,1,7,4
18108237622551611,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Sajonia tendrá nuevo parque! 🌳✨

Un espacio que será transformado para el disfrute de las familias tulueñas. Con zonas verdes, nuevas sillas e infraestructura, iluminación y embellecimiento floral y ornamental 🌿 ¡Seguimos recuperando espacios #ParaSerFelices!💙",46,"08/06/2025 09:49",https://www.instagram.com/reel/DNBVCPmgJrt/,"Reel de Instagram",,Total,14255,3770,147,15,2,6,3
18153811549376892,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌺 ¡Estambul cambió de cara! 🌿

La entrada a la carrera 30 ahora luce más viva y colorida gracias a los 110 metros lineales de nuevas plantas que adornan este sector, con la siembra de 7 especies plantas ornamentales, pasto y vegetación 🌸🚧 ✨ Transformamos los espacios en Tuluá 🌼 #ParaSerFelices 💙",59,"08/05/2025 17:46",https://www.instagram.com/reel/DM_nLOGvyP3/,"Reel de Instagram",,Total,13057,4243,162,14,0,9,3
18070052662888984,17841431512646378,puntosinnova,"Punto Innova","💻 ¡24 nuevos computadores llegaron al Punto Innova José Antonio Galán!
Con ellos seguimos cerrando la brecha digital en Tuluá.
📶 Equipos listos para conectarte al conocimiento: acceso a internet, cursos virtuales, herramientas de oficina y mucho más.

🎯 Son gratuitos y están al servicio de toda la comunidad.
Porque el acceso a la tecnología no debe ser un privilegio, sino un derecho.

#PuntoInnova #TuluáConectada #BrechaDigitalCero #TecnologíaParaTodos",52,"08/05/2025 11:14",https://www.instagram.com/reel/DM-6S6uOWOi/,"Reel de Instagram",,Total,2636,,40,4,,0,0
18185764648326246,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Estudiantes universitarios reciben beneficio alimentario 🎓🍽️

34 estudiantes de la Unidad Central del Valle, UCEVA, ahora recibirán alimentación diaria.🍛 Con esta nueva iniciativa, que busca evitar la deserción en la educación superior, brindamos apoyo a jóvenes que no cuentan con los recursos económicos suficientes ni redes de apoyo familiares en la ciudad🤝 para que puedan continuar sus estudios sin preocuparse por su alimentación.  Acciones #ParaSerFelices 💙💪🏼",85,"08/05/2025 10:28",https://www.instagram.com/reel/DM-0tKVPXZB/,"Reel de Instagram",,Total,21078,8539,403,72,3,3,12
18075258008004734,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Llegamos a Altaflor y La Balastrera🚐💙

Con atención integral en estos sectores, seguimos llevando servicios esenciales a nuestras comunidades rurales.

👩🏽‍⚕️ Atendiendo a +150 personas con Equipos Básicos de Salud, Programas Nacionales y Sisbén

🎨 Además, llevamos salud, cultura, vacunas antirrábicas y alegría a estos territorios.🌟 Espacios #ParaSerFelices porque en Tuluá... ¡la transformación se vive en cada rincón! ✌🏽💙",0,"08/04/2025 16:17",https://www.instagram.com/p/DM84QVOvhto/,"Secuencia de Instagram",,Total,3336,1182,42,2,0,0,0
18058223546594756,17841410990750626,ucevacol,"Uceva (oficial)","📚✨ Te invitamos a ser parte del I Festival Literario ""Tejiendo Letras"" – Microcuento, un espacio creativo donde las grandes historias caben en pocas palabras. Esta es tu oportunidad de dejar volar tu imaginación, compartir tu voz y tejer letras con impacto.
Conoce más sobre esta convocatoria en el enlace en biografía.",0,"08/04/2025 14:01",https://www.instagram.com/p/DM8orUJoNv0/,"Imagen de Instagram",,Total,11256,,102,23,,0,0
18074369365992107,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Regresan los Juegos Intercolegiados! 🏆🔥

¡La emoción del deporte escolar vuelve con toda! Más de 3.100 estudiantes participan en esta gran fiesta deportiva que reune a lo mejor del talento juvenil en 22 disciplinas. ⚽🏀🏐🥋🎾

💪 ¡Porque en Tuluá, el deporte también es formación! #ParaSerFelices 💙",50,"08/04/2025 10:28",https://www.instagram.com/reel/DM8QE2lvxf9/,"Reel de Instagram",,Total,7617,2823,129,15,4,0,0
17907732300194778,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#Noticias | Desde el Foro Comunal 2025, te contamos las noticias más importantes de la semana. Nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",68,"08/02/2025 15:57",https://www.instagram.com/reel/DM3sL53P015/,"Reel de Instagram",,Total,5878,2132,103,3,0,3,0
18094837606628530,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","👥 Líderes comunales serán capacitados en Tuluá 💪

Más de 100 representantes de diferentes sectores del municipio participaron este sábado en el Gran Foro Comunal 2025, un espacio diseñado para fortalecer sus capacidades en liderazgo, economía solidaria y emprendimiento.

Un encuentro de formación clave para el fortalecimiento de las Juntas de Acción Comunal. Espacios ParaSerFelices 💙✌🏽",0,"08/02/2025 12:12",https://www.instagram.com/p/DM3Sq6hOirE/,"Secuencia de Instagram",,Total,3881,1295,48,0,0,0,1
18038722091656200,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉 ¡Así reaccionaron los nuevos artistas! 🎨🎭🎶

Estos talentosos artistas ya hacen parte de la primera promoción de la Escuela Municipal de Arte, formados como Técnicos Laborales en Artes con énfasis en música, danza, teatro y artes plásticas. 💃🖌️🥁 ¡Y estas son sus reacciones! 👏🏽💙

Seguimos apostándole al arte como una verdadera forma de vida. #ParaSerFelices 🎓✨",62,"08/01/2025 15:32",https://www.instagram.com/reel/DM1EfmRPGaE/,"Reel de Instagram",,Total,5435,2360,75,8,1,0,2
18101917420519793,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🥇🏆 ¡Tuluá se mantiene Tercero en Juegos Departamentales! 💥🙌

Con 98 medallas y más de 350 deportistas entregando lo mejor en 33 disciplinas, nuestro municipio se consolida en el tercer lugar del medallero, dejando en alto el nombre de Tuluá. 💚🔥

🏋️‍♀️⚽🎾🏐 Disciplinas como pesas, fútbol femenino, tenis de mesa y voleibol han sido clave en este gran logro. ¡Seguimos demostrando que el talento tulueño no tiene límites! 💪 #ParaSerFelices",0,"08/01/2025 12:23",https://www.instagram.com/p/DM0vIxmPpKi/,"Secuencia de Instagram",,Total,10321,3279,111,17,0,2,3
17956591106966563,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧 ¡Ahora Progresar va hasta la 40! 🚗✨

Con obras como el paso de la calle 34, o el box culvert de la calle 23 los tulueños ahora pueden llegar más rápido y de manera más ágil a sus sentidos con vías totalmente renovadas 🛣️.

Con esto, seguimos mejorando la movilidad en nuestro municipio 💪🏽🏙️. #ParaSerFelices",68,"08/01/2025 07:13",https://www.instagram.com/reel/DM0LbPAAUem/,"Reel de Instagram",,Total,40586,7517,461,32,6,34,7
18029005541704035,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎓✨ ¡Tuluá graduó 27 artistas! 🎭🎶🎨💃

27 tulueños se graduaron hoy como la primera promoción de la Escuela Municipal de Arte, un sueño hecho realidad gracias al liderazgo del alcalde Gustavo Vélez Román 💙🙌 👩‍🎓👨‍🎓 Nuestros estudiantes recibieron su certificado técnico laboral por competencias, después de 15 meses de formación en 🎼 Música, 🎭 Teatro,🎨 Artes Plásticas y💃 Danza. #ParaSerFelices 💙✌🏽",0,"07/31/2025 16:55",https://www.instagram.com/p/DMypfJPOk4H/,"Secuencia de Instagram",,Total,11058,3968,189,6,0,5,4
18061274390013940,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Luzmila, Madre sustituta y ejemplo de entrega 👩‍👧🌟

Hoy, tiene bajo su cuidado a una niña con discapacidad.💜 Gracias a su compromiso, Luzmila ahora es beneficiaria de los programas que ofrece la Administración Municipal y que fortalecen su labor como cuidadora. 🙌💙

Porque ser cuidadora también es amar… y su historia merece ser reconocida. #ParaSerFelices 💙",91,"07/30/2025 17:24",https://www.instagram.com/reel/DMwH0eYPV60/,"Reel de Instagram",,Total,6677,2656,97,7,0,3,2
17979114866851221,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧 ¡Iniciamos pavimentación en la calle 29A! 🛣️💪

Con 47 metros lineales, arrancamos una obra clave para la movilidad en el barrio Sajonia, una vía que muy pronto conectará de forma segura con la carrera 19 y los barrios Pueblo Nuevo y Progresar. ✅

Esta pavimentación no solo mejora el tránsito, también rompe barreras y une a más tulueños. ¡Seguimos cerrando brechas con obras que transforman! 💙🙌 #ParaSerFelices",22,"07/30/2025 11:26",https://www.instagram.com/reel/DMve75xPmth/,"Reel de Instagram",,Total,10257,2616,94,5,1,2,0
18314909389214434,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🔥 ¡Llega Agosto y con él un gran espacio para los jóvenes! 🎉🙌

Si tienes entre 14 y 28 años… ¡esto es para ti! Prepárate para vivir dos días llenos de energía, talento y color en el JovenFest 2025 🎶🎨🌈
Este 15 y 16 de agosto, el Coliseo de Ferias será el punto de encuentro de los jóvenes tulueños para disfrutar lo mejor de la creatividad, el emprendimiento y la cultura.

🧑🏽‍🎤 Feria de emprendimiento
🏍 Torneo de stunt
🎨 Taller de graffiti
🎭 Presentaciones artísticas
🌈 Y para cerrar… ¡el increíble Color Fest!

🎥 Pasa esta info a tus parches y nos vemos en el JovenFest. 💙🔥 #ParaSerFelices #JovenFest2025",33,"07/29/2025 17:48",https://www.instagram.com/reel/DMtl3PUP-DL/,"Reel de Instagram",,Total,11837,5187,145,92,3,9,6
18110872639520970,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🛠️💧¡Puerto Frazadas ahora duerme tranquilo!

Con una obra de 31 metros lineales, realizamos el recalce del muro en este corregimiento, fortaleciendo la protección contra inundaciones y reduciendo riesgos de desastres naturales.

Esta intervención mejora la seguridad de las familias y demuestra que ¡sí estamos transformando la infraestructura de nuestra zona rural! 🌱🚜 #ParaSerFelices 💙",39,"07/29/2025 10:50",https://www.instagram.com/reel/DMs1ReAvX5A/,"Reel de Instagram",,Total,5740,2652,63,38,0,3,0
18036247064418922,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚀 ¡Emprende, crece y transforma tu futuro con ConRed! 🌟

¿Tienes un emprendimiento físico o virtual? ¿Quieres fortalecer tu perfil profesional? 💼✨
Entonces este programa es para ti. ConRed es una estrategia de competitividad y turismo pensada para impulsar el desarrollo socioeconómico de Tuluá, ¡y tú puedes ser parte! 🙌

📍 Acércate a las oficinas de Planeación o Renta Ciudadana en el segundo piso del Centro Comercial Bicentenario Plaza e inscríbete antes del 4 de agosto. 💡 ¡No dejes pasar esta oportunidad de crecer con tu ciudad! 💙 #ParaSerFelices",33,"07/28/2025 16:50",https://www.instagram.com/reel/DMq6TAZPg5O/,"Reel de Instagram",,Total,6694,3010,75,13,3,0,6
18049408964219453,17841400356362656,infitulua,"INFITULUÁ E.I.C.E","🚧✨ ¡La transformación en la calle 23 ya es una realidad!

Con la construcción del paso a desnivel, la Administración Municipal del ingeniero Gustavo Adolfo Vélez Román, busca conectar el barrio Escobar con el barrio Rojas, avanzando hacia una Tuluá más conectada, moderna y eficiente.

✅ Mejora la movilidad
✅ Reduce tiempos de desplazamiento
✅ Impulsa el desarrollo urbano

Una obra que ejecuta Infituluá y que unirá lo que antes estaba dividido, pensada para el bienestar de todos los tulueños.

#ObrasQueTransforman
#ParaSerFelices #TuluáSeMueve",63,"07/28/2025 12:18",https://www.instagram.com/reel/DMqbFyZJHW0/,"Reel de Instagram",,Total,9092,5273,269,43,6,23,6
17999849729640563,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","💛 Más de 150 abuelitos disfrutaron de la muestra cultural en el Centro Día #ParaSerFelices 💙✌🏽

Estos adultos mayores vivieron un espacio donde las risas y la creatividad no tienen edad 🎨🤹‍♂️✨ con diferentes muestras culturales y feria de emprendimiento 🛍️👵👴, nos enseñaron que nunca es tarde para soñar, crear y brillar.

¡Porque la felicidad también se vive en grande! 🌈💫",47,"07/28/2025 10:51",https://www.instagram.com/reel/DMqRT63PJUh/,"Reel de Instagram",,Total,5125,1828,60,7,2,0,0
18095501236618870,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉 ¡Más de 3.000 asistentes en la segunda edición del 1/4 de Milla!🏁🔥

Así se vivió un fin de semana cargado de emoción en el Aeropuerto Heriberto Gil Martínez, una de las mejores pistas del país.

🏎️💥 Más de 130 pilotos de todo Colombia hicieron vibrar la pista y el público se dejó llevar por la velocidad y la adrenalina.

🔥 ¡Gracias, Tuluá!
Una vez más la rompimos… y esto apenas comienza. 😎Nos vemos en octubre con más potencia y pasión. #ParaSerFelices",39,"07/27/2025 15:39",https://www.instagram.com/reel/DMoNcFwvqC5/,"Reel de Instagram",,Total,11430,4180,187,15,5,2,1
18051136463625482,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🏁 ¡Más de 2.700 personas ya disfrutan de la velocidad en Tuluá! 🏎️🔥

En este segundo día del 1/4 de Milla Tuluá 2025, vivimos las emocionantes finales junto a 134 pilotos y los carros más rápidos de Colombia.

🚗💨 Aún estás a tiempo de venir con tu familia y amigos.
📍 Estaremos hasta las 6:00 p. m.
¡No te lo pierdas, la pista está encendida! 💥 #ParaSerFelices 💙",0,"07/27/2025 10:43",https://www.instagram.com/p/DMnrtZev4iq/,"Secuencia de Instagram",,Total,11252,3269,297,18,2,3,5
17858621265461848,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚨✅Hoy desde el @cuartodemillatulua_2025 🏁 te contamos las noticias más importantes de la semana en 45 segundos #ParaSerFelices 😎✌🏽",81,"07/26/2025 16:41",https://www.instagram.com/reel/DMlvuN6vch_/,"Reel de Instagram",,Total,7681,2464,77,4,1,0,1
17914424964153648,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎤 ¿Qué piensan los asistentes del @cuartodemillatulua_2025?
🏁 ¡Aquí nos cuentan! 🔥 ➡️ @jerogtr y @cazador_rs69 

La emoción, la velocidad y la pasión por los motores se viven al máximo en esta segunda edición de este evento que hace vibrar a Tuluá.

🚗💨 Aún estás a tiempo de venir y disfrutar de esta gran experiencia con los mejores pilotos de Colombia, en una de las mejores pistas del país. 🏁🇨🇴

📍 Te esperamos hasta las 6:00 p. m. en el Aeropuerto Heriberto Gil Martínez. ¡No te lo pierdas! 😎✌🏽",89,"07/26/2025 12:44",https://www.instagram.com/reel/DMlUkHQP4cA/,"Reel de Instagram",,Total,47347,9826,435,172,8,41,13
18056099504582807,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🔥 ¡Así arrancamos con toda la energía el primer día del 1/4 de Milla en Tuluá! 🏁💨

Los asistentes ya sienten la adrenalina en una de las mejores pistas del país: el Aeropuerto Heriberto Gil Martínez.😎

🚗💥 La segunda edición de esta fiesta de la velocidad ya está en marcha y tú no te la puedes perder.

📍 Ven con tu parche, vibra con los motores y vive este espectáculo único en el corazón del Valle. #ParaSerFelices",0,"07/26/2025 10:46",https://www.instagram.com/p/DMlHOKPP-9r/,"Secuencia de Instagram",,Total,22083,6190,504,33,7,4,8
17948746233006377,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚀 ¡Más de 200 personas podrán acercarse a la tecnología en San Pedro Claver! 😎✌🏽

Entregamos más de 20 computadores al @puntosinnova del barrio San Pedro Claver, donde la comunidad podrá acceder gratuitamente a estos equipos para estudiar, trabajar o capacitarse.😎✅

Con estos computadores inclusivos, seguimos cerrando la brecha digital y brindando herramientas que transforman vidas, construyendo juntos un Tuluá más equitativo, conectado e innovador. 🌐💻
#ParaSerFelices",62,"07/25/2025 15:26",https://www.instagram.com/reel/DMjCY8MvE_O/,"Reel de Instagram",,Total,8150,2507,87,3,1,9,1
