"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Total de clics","Clics de otro tipo","Consumo de segmentación del público coincidente (Photo Click)","Clics en el enlace","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","Impresiones del anuncio","CPM del anuncio (USD)","Consumo de segmentación del público coincidente (Video Click)",Reach
1088107800023218,100064720237286,"Alcaldía de Tuluá","🚧🌊 ¡Avanza recuperación de jarillón del río Morales en Siete Vueltas! 🌿💪

Continuamos en la reconstrucción de 150 metros de jarillón para mitigar futuras crecientes en esta zona. 📍💦 Con maquinaria pesada, compactamos el terreno capa por capa, asegurando mayor resistencia. 🚜✅

💚 ¡Continuamos comprometidos con el bienestar de los tulueños! #ParaSerFelices","🚧🌊 ¡Avanza recuperación de jarillón del río Morales en Siete Vueltas! 🌿💪

Continuamos en la reconstrucción de 150 metros de jarillón para mitigar futuras crecientes en esta zona. 📍💦 Con maquinaria pesada, compactamos el terreno capa por capa, asegurando mayor resistencia. 🚜✅

💚 ¡Continuamos comprometidos con el bienestar de los tulueños! #ParaSerFelices",48,"03/14/2025 09:41",uploaded,https://www.facebook.com/reel/512117021946011/,1,0,Reels,,,,,Total,2888,,166,101,5,60,78,78,,,24092.376,8.959,0,0,,,1728
1087551173412214,100064720237286,"Alcaldía de Tuluá","#MedioAmbiente | Paisajismo y sostenibilidad: Nueva jornada de arborización en Tuluá.

En un esfuerzo por fortalecer la infraestructura ecológica del municipio y embellecer sus espacios públicos, la Alcaldía de Tuluá, a través de la Secretaría de Desarrollo Agropecuario y Medio Ambiente (SEDAMA), llevó a cabo una gran jornada de siembra de árboles y especies ornamentales en la carrera 19, desde el Centro Comercial Bicentenario hasta el Lago Chillicote.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"03/13/2025 18:49",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02irFPCkdGEETLGMdJSv1QwrXVSGnpEJv2YubC8qaNN1iUoXSKUCGua6FBfxHAahdRl,0,0,Enlaces,,,,,Total,2995,,65,50,8,7,47,28,,19,,,,,,,1967
1087451760088822,100064720237286,"Alcaldía de Tuluá","🌿🌸 30 árboles sembrados en Tuluá🌳🌿

Llenamos de vida y color 🌈💚 la carrera 19, desde el C.C. Bicentenario hasta el Lago Chillicote. 🌱🌳🌺 Plantamos guayacanes, jazmín de noche, crotón y muchas más especies ornamentales para embellecer nuestro municipio y fortalecer su infraestructura ecológica. 🍃✨

💪🌎 Una iniciativa liderada por la SEDAMA para una Tuluá más verde #ParaSerFelices 🌿💚","🌿🌸 30 árboles sembrados en Tuluá🌳🌿

Llenamos de vida y color 🌈💚 la carrera 19, desde el C.C. Bicentenario hasta el Lago Chillicote. 🌱🌳🌺 Plantamos guayacanes, jazmín de noche, crotón y muchas más especies ornamentales para embellecer nuestro municipio y fortalecer su infraestructura ecológica. 🍃✨

💪🌎 Una iniciativa liderada por la SEDAMA para una Tuluá más verde #ParaSerFelices 🌿💚",31,"03/13/2025 15:46",N/A,https://www.facebook.com/reel/992069952425485/,1,0,Reels,,,,,Total,2140,,124,61,1,62,28,28,,,10504.603,5.164,0,0,,,1541
1087155956785069,100064720237286,"Alcaldía de Tuluá","#Obras | 85% de avance en andenes de Carrera 30.

La construcción de los andenes del Intercambiador de la Carrera 30 ya alcanza un 85% de ejecución en tan solo 8 días. Esta obra, liderada por la Administración Municipal avanza a paso firme, consolidándose como un proyecto clave para la movilidad de la ciudad.

Lee la noticia completa:⬇⬇⬇
",,0,"03/13/2025 09:53",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid024jwncxYaxM8ZyDdUCBYsGKu3cvicXqJhcgakjGqHSqY6fKSRa2HrZ9cuacrMGkv9l,0,0,Enlaces,,,,,Total,3263,,61,48,2,11,46,17,,29,,,,,,,2135
1087111276789537,100064720237286,"Alcaldía de Tuluá","🚧🏗️ Andenes en la Carrera 30

Con 130 metros lineales de andenes podotáctiles, nuestra mano de obra 100% tulueña avanza en un 85% en el intercambiador. ¡Seguimos transformando la movilidad en Tuluá!  Estas son Obras #ParaSerFelices 💪🏼✨",,0,"03/13/2025 08:47",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02ZHnihoqUu1Ao8L8gX9RASAcrCyLy9gtskpo3drBpmGGquBJHZTUm5ecPvXCYTDptl,0,0,Fotos,,,,,Total,13089,,189,142,7,40,1905,238,1667,,,,,,,,8148
1086527450181253,100064720237286,"Alcaldía de Tuluá","#Salud |Jornada de Salud: Bienestar y Autonomía para Mujeres Víctimas del Conflicto.

En el marco de la Conmemoración del Día de la Mujer y como parte de las estrategias para fortalecer el bienestar y la autonomía de las mujeres víctimas del conflicto armado, la Administración Municipal de Tuluá, en alianza con Profamilia, llevó a cabo la Jornada de Salud Mujer *‘Tu Futuro, Tu Elección’.*

Lee la noticia la completa:⬇️⬇️⬇️
",,0,"03/12/2025 17:10",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02ZAUL4EGahEqrZEbEfHgt8w1dJWxXuepzpRKigHe1CCpi9vYc2kqbs6qxfah3petdl,0,0,Enlaces,,,,,Total,1878,,29,21,0,8,9,,,9,,,,,,,1253
1086488003518531,100064720237286,"Alcaldía de Tuluá","🎭🎨 ¡Los talleres están de vuelta en el Centro Cultural Edmundo Arias! 🎶📚

En el corregimiento de Nariño, abrimos las puertas para que disfrutes de nuestros espacios de formación artística y cultural. 🎉🔥 Inscríbete ahora y participa en nuestros programas gratuitos en danza, música, artes plásticas y mucho más. ¡No te lo pierdas! #ParaSerFelices 💙✅",,0,"03/12/2025 15:45",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0dT9LAvha2Mprv9HGc9oQwpWuVkAwgRgxH2BEEVP86Z47o9PcJV5wBew2SoddYzQwl,0,0,Fotos,,,,,Total,4640,,70,49,2,19,392,42,350,,,,,,,,3058
1086465333520798,100064720237286,"Alcaldía de Tuluá","#Cultura | Regresan las comparsas “Carnaval del Pueblo” 2025.

En el marco de la versión número 67 de la Feria de Tuluá, que se llevará a cabo del 19 al 23 de junio, regresa con fuerza una de sus expresiones artísticas más esperadas: las comparsas "" Carnaval del Pueblo"". Este año, la feria llega recargada de novedades y sorpresas, incluyendo la primera edición del Concurso de Comparsas.

Lee la noticia completa: ⬇⬇⬇
",,0,"03/12/2025 14:56",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0LhB5DBZPY2H3ce3eQ43VsCyks6QcGWo8WyG8QusFwLy3jrbhZt3Q9mpwKpZsp5CDl,0,0,Enlaces,,,,,Total,1857,,46,38,1,7,21,6,,15,,,,,,,1260
1086272930206705,100064720237286,"Alcaldía de Tuluá",,,0,"03/12/2025 08:45",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0sa7NPVpQ2ffjESbFLx7Pe8DeNHoBYWi9RsXyqgZjJzLuNGnSsKDWHn9WTBBvKARYl,0,1,Texto,,,,,Total,,,52,46,6,0,117,117,,,,,,,,,1311
1085785710255427,100064720237286,"Alcaldía de Tuluá","#Noticias | En firme decreto que declara calamidad pública en Tuluá.

En el marco de esta declaratoria, se destinarán recursos del Fondo Municipal de Gestión del Riesgo y Desastre para suministrar bienes, prestar servicios y ejecutar obras que permitan mitigar los efectos de la emergencia y garantizar la rehabilitación de las áreas afectadas.

Lee la noticias completa:⬇️⬇️⬇️
",,0,"03/11/2025 18:11",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02iCgRX2znsS7A69qMvi6FhNfaVntsSGXPMvjtFUpAdNvVidixdvmLnA2waRv1bv4Kl,0,0,Enlaces,,,,,Total,5255,,61,47,0,14,209,25,,184,,,,,,,3714
1085754950258503,100064720237286,"Alcaldía de Tuluá","#Gobierno | Tuluá avanza en reparación integral a las víctimas.

Durante la sesión, cada entidad presentó un informe sobre las acciones implementadas en su sector para garantizar el cumplimiento de la política pública de reparación. Estos reportes serán entregados a la Mesa de Participación Efectiva de las Víctimas, asegurando el seguimiento y ejecución de los compromisos adquiridos.

Lee la noticia completa: ⬇️⬇️⬇️
",,0,"03/11/2025 17:13",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02Wv5JzF7gDoXnb3aimYR6irUstnEWf7YEe7mJZSMcXtejbRksjJkr2kp2RrK24PrSl,0,0,Enlaces,,,,,Total,2521,,38,31,0,7,53,3,,50,,,,,,,1711
1085721183595213,100064720237286,"Alcaldía de Tuluá","🎭🎉 ¡REGRESAN LAS COMPARSAS A TULUÁ!🎉🎭

📣💃🕺 ¡La alegría y el color vuelven a tomarse nuestras calles! Inscríbete y participa en el Primer Concurso de Comparsas CARNAVAL DEL PUEBLO 2025 🏆🎊
Es muy fácil... Sigue estos pasos y listo ✅. Haz parte de este gran evento donde la temática será los sitios más representativos de Tuluá.🏛️🌳

📅 ¡No te lo pierdas! Prepárate y deja volar tu creatividad. ¡La fiesta será inolvidable! 🎶🥳

#CarnavalDelPueblo2025 🎭🎉 #ParaSerFelices 💙","🎭🎉 ¡REGRESAN LAS COMPARSAS A TULUÁ!🎉🎭

📣💃🕺 ¡La alegría y el color vuelven a tomarse nuestras calles! Inscríbete y participa en el Primer Concurso de Comparsas CARNAVAL DEL PUEBLO 2025 🏆🎊
Es muy fácil... Sigue estos pasos y listo ✅. Haz parte de este gran evento donde la temática será los sitios más representativos de Tuluá.🏛️🌳

📅 ¡No te lo pierdas! Prepárate y deja volar tu creatividad. ¡La fiesta será inolvidable! 🎶🥳

#CarnavalDelPueblo2025 🎭🎉 #ParaSerFelices 💙",48,"03/11/2025 16:06",uploaded,https://www.facebook.com/reel/996829181804393/,1,0,Reels,,,,,Total,11977,,152,108,13,31,128,128,,,75209.126,8.546,0,0,,,2645
1085631680270830,100064720237286,"Alcaldía de Tuluá","#Planeación | Tuluá: modelo de gestión pública con certificación ISO.

Esta certificación es clave para mejorar la organización interna, optimizar la prestación de servicios a la comunidad y garantizar una administración más eficiente y efectiva. Además, refleja el compromiso del municipio con la mejora continua, asegurando que cada proceso esté alineado con buenas prácticas que beneficien a los ciudadanos.

Lee la noticia completa:⬇⬇⬇
",,0,"03/11/2025 12:54",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02x9VQZzZgNgMNJ76yNRYMXKz8kiB9h31TVtkabTaK5Qnp3ufAh1bXL6HYYKtQDapfl,0,0,Enlaces,,,,,Total,1819,,28,20,1,7,17,3,,14,,,,,,,1227
1085567063610625,100064720237286,"Alcaldía de Tuluá","¡Conoce cómo activar el Código Rosa!🌸✅💪🏼

Si eres víctima de violencia sexual, actívalo ahora 🚨 y recibe ayuda inmediata.

📍 Aquí podrás ver la Ruta de Atención y proteger tus derechos. #JuntasSomosBienestar 💪🏽💖

✨💜 ¡En Tuluá no estás sola! 💜✨

#CódigoRosaTuluá #ParaSerFelices ✅💪🏼",,0,"03/11/2025 10:44",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0X6n7yKykdnhJ73GJ6th3e52J9czZJrpN5PUS8rnW6cqRvfyYDZWhFmRK1ZMvcMqnl,0,0,Fotos,,,,,Total,2178,,40,27,0,13,62,4,58,,,,,,,,1414
1085526046948060,100064720237286,"Alcaldía de Tuluá","#Educación | Alcaldía de Tuluá gestiona inversión para mejorar sede educativa en Bocas de Tuluá. 

Con el propósito de mejorar y garantizar la calidad educativa en la zona rural plana de Tuluá, la Administración Municipal, realizó una importante gestión al lograr la inversión para la sede educativa Camilo Torres del corregimiento de Bocas de Tuluá. 

Lee la noticia completa:⬇⬇⬇
",,0,"03/11/2025 09:33",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02qzvGH3iRQcgUHKF8fJoeVQRQtovSP5e3V3yyykp188EjXByTsLKdeSeCs8aEoJ6vl,0,0,Enlaces,,,,,Total,3479,,68,47,8,13,63,20,,43,,,,,,,2379
1085525073614824,100064720237286,"Alcaldía de Tuluá","#Salud | Regresa a Tuluá atención de la Superintendencia de Salud. 

Los tulueños nuevamente podrán presentar sus quejas y reclamos ante la Superintendencia Nacional de Salud sin salir del municipio. Un agente de servicio de la entidad estará disponible para atender a los ciudadanos y recibir sus denuncias sobre fallas en la prestación de servicios médicos.

Lee la noticia completa:⬇⬇⬇
",,0,"03/11/2025 09:31",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid084A1psn6KQa9zBZDRrE8shk6ES5Ey9CTR7dekvLHVhmTC3AjUiawnCVZcGCEZMtdl,0,0,Enlaces,,,,,Total,5706,,150,99,11,40,174,99,,75,,,,,,,3840
1085524570281541,100064720237286,"Alcaldía de Tuluá","#Seguridad | Ejército Nacional frustra acción terrorista en Tuluá.

Durante operaciones de control territorial, la unidad, que se encontraba realizando tareas tácticas sobre un corredor de movilidad, detectó la presencia de personas sospechosas. Al realizar una minuciosa inspección, se estableció que estos sujetos pretendían ejecutar un atentado mediante el lanzamiento de artefactos explosivos contra la comunidad.

Lee la noticia completa:
",,0,"03/11/2025 09:30",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid09TBysFnsAgB7nGSgpyPaRZ9Z9QRGS2hqHoc2ikuemt9CBHRf46PA3dA3mtux1Sfnl,0,0,Enlaces,,,,,Total,2200,,33,26,0,7,17,4,,13,,,,,,,1606
1085511120282886,100064720237286,"Alcaldía de Tuluá","Alcaldía de Tuluá actualizó su foto de portada.",,0,"03/11/2025 09:08",N/A,https://www.facebook.com/photo.php?fbid=1085511120282886&set=a.404265015074170&type=3,0,0,Fotos,,,,,Total,1135,,74,57,3,14,26,8,18,,,,,,,,766
1084979887002676,100064720237286,"Alcaldía de Tuluá","♿️💙 ¿Aún no sabes cómo solicitar tu certificado de discapacidad en Tuluá? Aquí te explicamos paso a paso cómo hacerlo desde la Secretaría de Salud Municipal. 🏛️✅
🌟 ¡Sigue el carrusel y conoce el proceso! 👇📄 #ParaSerFelices",,0,"03/10/2025 16:30",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0363JKHaQv6hgXoG97r82bQfeEZG29yxEiCRQMkxbUNiL3JePYxq6jLCxK6rQoGEbNl,0,0,Fotos,,,,,Total,6075,,79,44,4,31,214,25,189,,,,,,,,4211
1084797177020947,100064720237286,"Alcaldía de Tuluá","🔹 La Superintendencia de Salud regresa a Tuluá 📍 

Ahora la comunidad podrá acercarse para poder presentar sus quejas y reclamos relacionados con la prestación de servicios de salud. 💬🏥

📆 Horario: 7:30 a. m. - 12:00 m. | 1:30 p. m. - 6:00 p. m.
📍 Lugar: Secretaría de Salud, Bicentenario Plaza (Segundo piso)

Un logro de la gestión del alcalde @gustavovelezr para mejorar la atención en salud. #ParaSerFelices 🙌","🔹 La Superintendencia de Salud regresa a Tuluá 📍 

Ahora la comunidad podrá acercarse para poder presentar sus quejas y reclamos relacionados con la prestación de servicios de salud. 💬🏥

📆 Horario: 7:30 a. m. - 12:00 m. | 1:30 p. m. - 6:00 p. m.
📍 Lugar: Secretaría de Salud, Bicentenario Plaza (Segundo piso)

Un logro de la gestión del alcalde @gustavovelezr para mejorar la atención en salud. #ParaSerFelices 🙌",19,"03/10/2025 11:13",uploaded,https://www.facebook.com/reel/1152719409690729/,1,0,Reels,,,,,Total,1510,,62,43,3,16,24,24,,,5008.193,3.616,0,0,,,969
1084774983689833,100064720237286,"Alcaldía de Tuluá","#Noticias | Tuluá declara calamidad pública para atender emergencia invernal.

Durante la sesión, la Corporación Autónoma Regional del Valle del Cauca (CVC) se comprometió a realizar una evaluación técnica de las obras ejecutadas en la parcelación Belén para la salida de sus aguas lluvias, intervención que habría generado la emergencia en el sector de Siete Vueltas. 

Lee la noticia completa:⬇⬇⬇",,0,"03/10/2025 10:32",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid036jhxvZfXbTqRDixvAq9MXsTJMEaTEFU3bjWMnVxQX4E7h17948V8E4ycKUPeoavQl,0,0,Enlaces,,,,,Total,2519,,40,28,2,10,48,18,,30,,,,,,,1753
1084771997023465,100064720237286,"Alcaldía de Tuluá","#Noticias | Continúa atención a comunidad afectada en Aguaclara

Durante la jornada integral, en la que participaron diversas dependencias municipales, se identificaron necesidades prioritarias en infraestructura, bienestar social y gestión del riesgo.

Lee la noticia completa:⬇⬇⬇",,0,"03/10/2025 10:28",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0xFwBdAzYaY1XGXKMqoXrtTDsJyp1uVxtHSxm5KsnxmSrZo5ErwHarWDFJxxURhztl,0,0,Enlaces,,,,,Total,2737,,43,27,1,15,23,7,,16,,,,,,,1897
1084696970364301,100064720237286,"Alcaldía de Tuluá","Conmemoración Día Internacional de la Mujer 💪🏼💜",,0,"03/10/2025 08:25",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02THJJjrqYdNMYzXvh6NeuPxNU5HEgh6bRiQWVCvjorgDQr81imtGhWSKT3QRXKRhel,0,1,Fotos,,,,,Total,1880,,28,24,0,4,87,10,77,,,,,,,,1305
1083996537101011,100064720237286,"Alcaldía de Tuluá","🎙️ ElPodcastdeVélez | Episodio 7. Más cerca de los tulueños.

En este séptimo episodio del podcast de Vélez, el alcalde Gustavo Vélez se refiere al acercamiento y acompañamiento que le brinda a la comunidad de Siete Vueltas y el apoyo brindado a las familias afectadas por la ola invernal, los trabajos y proyectos que tiene para mitigar los riesgos en el futuro.","🎙️ ElPodcastdeVélez | Episodio 7. Más cerca de los tulueños.

En este séptimo episodio del podcast de Vélez, el alcalde Gustavo Vélez se refiere al acercamiento y acompañamiento que le brinda a la comunidad de Siete Vueltas y el apoyo brindado a las familias afectadas por la ola invernal, los trabajos y proyectos que tiene para mitigar los riesgos en el futuro.",863,"03/09/2025 10:45",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/1169966411378763/,1,0,Videos,,,,,Total,4589,,296,199,44,53,237,237,,,164631.954,40.659,0,0,0,,3294
1083351057165559,100064720237286,"Alcaldía de Tuluá","#ResumenSemanal | Conoce aquí las noticias más destacadas de la semana ➡️➡️ 45 segundos #ParaSerFelices ✅✌🏽","#ResumenSemanal | Conoce aquí las noticias más destacadas de la semana ➡️➡️ 45 segundos #ParaSerFelices ✅✌🏽",71,"03/08/2025 15:14",uploaded,https://www.facebook.com/reel/1307251110530894/,1,0,Reels,,,,,Total,2121,,81,56,3,22,28,27,,1,18122.451,9.125,0,0,,,1148
1083283270505671,100064720237286,"Alcaldía de Tuluá","Tuluá declara calamidad pública 🌧️⚠️

Ante la emergencia invernal, la Administración Municipal y la CVC trabajan en la mitigación del riesgo y la reconstrucción del dique. 💪🏽🏠 Continuamos con el apoyo a las familias afectadas con ayudas humanitarias y obras urgentes. 🤝","Tuluá declara calamidad pública 🌧️⚠️

Ante la emergencia invernal, la Administración Municipal y la CVC trabajan en la mitigación del riesgo y la reconstrucción del dique. 💪🏽🏠 Continuamos con el apoyo a las familias afectadas con ayudas humanitarias y obras urgentes. 🤝",138,"03/08/2025 12:42",N/A,https://www.facebook.com/reel/1019817780205211/,1,0,Reels,,,,,Total,5998,,171,129,13,29,318,318,,,104889.206,19.098,0,0,,,3834
1083039297196735,100064720237286,"Alcaldía de Tuluá","Conmemoración Día de la Mujer 💪🏼💜

Con unión y determinación, hoy resaltamos la fuerza, el liderazgo y la valentía de cada mujer tulueña. 🚶‍♀️💪 Continuamos trabajando en nuestro compromiso con la equidad, el respeto y el bienestar de todas.

Porque #JuntasSomosBienestar y seguimos construyendo un futuro más justo e inclusivo.  #ParaSerFelices 🚺💪🏼✨","Conmemoración Día de la Mujer 💪🏼💜

Con unión y determinación, hoy resaltamos la fuerza, el liderazgo y la valentía de cada mujer tulueña. 🚶‍♀️💪 Continuamos trabajando en nuestro compromiso con la equidad, el respeto y el bienestar de todas.

Porque #JuntasSomosBienestar y seguimos construyendo un futuro más justo e inclusivo.  #ParaSerFelices 🚺💪🏼✨",18,"03/08/2025 05:30",uploaded,https://www.facebook.com/reel/1683347859233864/,1,0,Reels,,,,,Total,1395,,57,37,8,12,22,22,,,5460.773,4.368,0,0,,,937
1082585637242101,100064720237286,"Alcaldía de Tuluá","Acompañamiento institucional en Callejón Siete Vueltas 💙✅

Bajo el liderazgo del alcalde @gustavovelezr, la Administración Municipal, con todas sus dependencias y junto a los cuerpos de socorro, sigue apoyando a las familias afectadas por el desbordamiento del río Morales en Aguaclara. 🏡🚑

Trabajamos con las Juntas de Acción Comunal y Gestores de Convivencia para garantizar ayudas, cubrir necesidades básicas y realizar caracterización en SISBÉN.

¡Tuluá es solidaridad y acción! 💪✨","Acompañamiento institucional en Callejón Siete Vueltas 💙✅

Bajo el liderazgo del alcalde @gustavovelezr, la Administración Municipal, con todas sus dependencias y junto a los cuerpos de socorro, sigue apoyando a las familias afectadas por el desbordamiento del río Morales en Aguaclara. 🏡🚑

Trabajamos con las Juntas de Acción Comunal y Gestores de Convivencia para garantizar ayudas, cubrir necesidades básicas y realizar caracterización en SISBÉN.

¡Tuluá es solidaridad y acción! 💪✨",35,"03/07/2025 16:12",N/A,https://www.facebook.com/reel/1373943573626443/,1,0,Reels,,,,,Total,1804,,53,37,1,15,24,24,,,9311.236,5.558,0,0,,,1006
1082520303915301,100064720237286,"Alcaldía de Tuluá","#Seguridad | 79 unidades de la Policía llegan a reforzar la seguridad en Tuluá.

Al municipio de Tuluá llegarán 79 uniformados que fortalecerán la capacidad operativa en las zonas de atención críticas, así como en labores de inteligencia e investigación. Su presencia permitirá obtener resultados más contundentes en la lucha contra los fenómenos criminales.

",,0,"03/07/2025 13:44",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid023KpUkYz4pcU3TuwSCGM3pUNUYPKVCCyw4GSehGoVVWLbvVrxpCUNVSBK95XADVWZl,0,0,Enlaces,,,,,Total,4951,,63,54,1,8,150,28,,122,,,,,,,3314
1082388620595136,100064720237286,"Alcaldía de Tuluá","#Salud | Inicia registro de Certificados de Discapacidad en Tuluá.

La Administración Municipal de Tuluá, a través de la Secretaría de Salud, invita a la comunidad a acercarse a sus oficinas en el segundo piso del Bicentenario Plaza para realizar el registro de certificados de discapacidad. Este proceso iniciará el 20 de marzo y tiene como propósito actualizar los datos de contacto de los ciudadanos, lo que permitirá mejorar la comunicación y agilizar la asignación de citas.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"03/07/2025 09:15",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0Lx8rewxWisQmiiixUfVhcKjnwnzP2EbJmiDAjjqCs6DU8tetXa7Nhw39WYsJHrNal,0,0,Enlaces,,,,,Total,1695,,30,19,1,10,24,5,,19,,,,,,,1028
1082358957264769,100064720237286,"Alcaldía de Tuluá","💜🚶‍♀️ En Tuluá caminamos por las mujeres 🚶‍♀️💜

Hoy conmemoramos el Día Internacional de la Mujer con una gran caminata llena de energía, unión y propósito, donde las tulueñas se sumaron a esta jornada.
🎭✨ Finalizando con presentaciones artísticas y culturales, reafirmamos nuestro compromiso con la equidad, el respeto y el reconocimiento de los derechos de todas. 

¡Una movilización por una Tuluá más justa e incluyente! #ParaSerFelices #8M 💪💜",,0,"03/07/2025 08:25",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02maGx81j9ad13M6pFm9zpNr6jBU5QrpHy7r9M8tgbDEaCJYPQbeSogddyg8RqMdSil,0,0,Fotos,,,,,Total,12246,,241,193,5,43,2304,328,1976,,,,,,,,6773
1082275897273075,100064720237286,"Alcaldía de Tuluá","¡Atendemos la emergencia en Siete Vueltas! 🚨

Continuamos respondiendo al llamado de la comunidad del callejón Siete Vueltas, tras el desbordamiento del río Morales. Haciendo presencia institucional con las Secretarías de Hábitat e Infraestructura y Gobierno, avanzamos en la atención a las familias afectadas, el censo y las acciones para mitigar el impacto.

🔹 Canalización de 500 metros del río
🔹 Análisis técnico para la entrega de ayudas

💪 ¡Estamos en territorio, trabajando por la seguridad de los tulueños! 🌊🏡",,0,"03/07/2025 06:12",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid048Za4WumbRoFnMEpavV5AMYkptQuhVRgBNCY6SLx5Dz3CRJhT54REAtozECKQ81Kl,0,0,Fotos,,,,,Total,16844,,219,159,9,51,3199,426,2771,2,,,,,,,8559
1081777197322945,100064720237286,"Alcaldía de Tuluá","#Hábitat |Continúa atención de emergencia en Callejón Siete Vueltas.

En respuesta al llamado de la comunidad del sector Siete Vueltas, la Administración Municipal de Tuluá, a través de la Secretaría de Gobierno y la Secretaría de Hábitat e Infraestructura, continúan atendiendo la emergencia ocasionada por el desbordamiento del río Morales. Esta situación se produjo debido al represamiento de material en el costado de una urbanización, lo que generó una acumulación de agua e inundaciones en la zona.

Lee la noticia completa:⬇️⬇️
",,0,"03/06/2025 15:51",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid029sKkZb3o4suNUmiQAAGjy7pyF7QMHqtV2Sn2PfwmFpUwjH4XvsmFkbTLiXwvpDQxl,0,0,Enlaces,,,,,Total,1982,,33,22,1,10,20,3,,17,,,,,,,1299
1081739003993431,100064720237286,"Alcaldía de Tuluá","🚗💨🔥 ¿Pensaste que no íbamos a hacer el resumen de lo que vivimos en el 1/4 de milla? 🏁🚦 ¡Aquí te lo mostramos! 🎥⚡🏆","🚗💨🔥 ¿Pensaste que no íbamos a hacer el resumen de lo que vivimos en el 1/4 de milla? 🏁🚦 ¡Aquí te lo mostramos! 🎥⚡🏆",78,"03/06/2025 14:29",uploaded,https://www.facebook.com/reel/1705984490352987/,1,0,Reels,,,,,Total,20095,,414,346,11,57,1150,1149,,1,273023.122,14.402,0,0,,,18651
1081587590675239,100064720237286,"Alcaldía de Tuluá","📢 ¡Más de 1000 tulueños atendidos en las Jornadas Descentralizadas ! 🚀🏡

Llegamos a La Marina, Aguaclara, Nariño y Campoalegre para resolver inquietudes y dudas sobre Actualización Catastral 📍✅.

💡Con Planeación Municipal, Secretaría de Hacienda, SISBÉN, Valle Avanza y Programas Nacionales y más entidades, atendimos con transparencia y compromiso a los tulueños. 💙✨",,0,"03/06/2025 09:20",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02NdYteWHKPthB8EhVkGP7pqFKdEsW2nxBD837JKuceGx6hT7xgSkkcc9XWDEh3kYyl,0,0,Fotos,,,,,Total,4434,,78,51,3,24,170,20,150,,,,,,,,2591
1081577244009607,100064720237286,"Alcaldía de Tuluá","#Deportes | Talento tulueño brilla en la Selección Valle de tenis de mesa.

Diez talentosos deportistas de Tuluá aseguraron su cupo en la Selección Valle de tenis de mesa, tras una destacada participación en el chequeo departamental clasificatorio realizado el pasado fin de semana en Cali. Los atletas, integrantes del club Fantasmas Tuluá, afiliado al Instituto Municipal del Deporte y la Recreación (IMDER), representarán al departamento en el Primer Campeonato Nacional por Equipos, que se llevará a cabo a finales de marzo en la ciudad de Cali.

Lee la noticia completa:⬇⬇⬇
",,0,"03/06/2025 09:01",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid026AcmQNsyjP3yZ1X35yjKt9FLv7fCBGpG4e2qc7W4jEVDSjxAbsc4uK6jpfkYDiSFl,0,0,Enlaces,,,,,Total,1857,,27,18,1,8,5,1,,4,,,,,,,1295
