"Identificador de la publicación","Identificador de la cuenta","Nombre de usuario de la cuenta","Nombre de la cuenta",Descripción,"Duración (segundos)","Hora de publicación","Enlace permanente","Tipo de publicación","Comentario sobre los datos",Fecha,Visualizaciones,"Me gusta","Veces que se compartió",Comentarios,"Veces que se guardó",Alcance,Seguimientos
18503584864007910,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","📢 TULUEÑO : ¿Recuerdas esa emoción de infancia al oír los primeros acordes de la Feria?

🎉 Junio repite la fórmula mágica:
🕺 Bailes que unen generaciones,
🍲 Aromas que viajan en el tiempo,
🤠 Y tradiciones que nos devuelven a lo esencial de la vida.

🗓️ Del 19 al 23 de Junio, revive con orgullo nuestra tradición.
🌟 Porque la Feria de Tuluá #HayQueSentirla (¡Y esta vez, con vos como protagonista!)

⁣ ⁣#feriadetuluá #tuluá #feria #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle⁣
⁣",32,"05/17/2025 07:20",https://www.instagram.com/reel/DJwf9dAMwj-/,"Reel de Instagram",,Total,10984,166,19,8,0,,
17895187263208784,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","🎉 Y tú, ¿por qué te sientes orgulloso de la Feria? 🤠✨

Comparte tu historia 📖 o ese recuerdo que te llena de emoción 😍 y orgullo 💪.

Porque la Feria no solo es un evento… 🌟
¡Es nuestra identidad! 🇨🇴🔥 y por eso #hayquesentirla

👉 Nos vemos en la Feria, oís 🗓️📍

@gordo_runner @aqui_esta_alejo @eldelasredes__ @ema96cg 

⁣ ⁣#feriadetuluá #tuluá #feria #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle",56,"05/16/2025 18:11",https://www.instagram.com/reel/DJvFoKuMVf3/,"Reel de Instagram",,Total,4552,57,1,0,0,,
18099559117552940,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","⚽🔥 ¡Tuluá sigue siendo escenario del fútbol profesional!

Este domingo 18 de mayo, vuelve a rodar el balón en Tuluá.
Internacional Fútbol Club juega en el Doce🏟️, y tú no te lo puedes perder 💥

💙 Tuluá vuelve a vivir esa pasión que nos une
🎉 Es la oportunidad perfecta para vivir, sentir y celebrar el fútbol en familia. 👨‍👩‍👧‍👦 🙌⚽",30,"05/16/2025 17:10",https://www.instagram.com/reel/DJu-n4ovhLP/,"Reel de Instagram",,Total,64951,419,76,46,7,11559,22
18062630249033479,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","¡Gracias a todos por ser parte del lanzamiento de la Feria No. 6️⃣7️⃣ ! 🤠🥳❤️💚🤍
⁣⁣
Su entusiasmo 🌟, unión 🤝 y alegría 🎉 encendió la llama de esta gran celebración. Juntos haremos historia en esta edición.⁣⁣

🎈¡Prepárense para vivir la magia del 19 al 23 de junio ! 📅✨⁣⁣

 ⁣#feriadetuluá #tuluá #feria #hayquesentirla #feriatulua2025 #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle",0,"05/16/2025 15:45",https://www.instagram.com/p/DJu09yfBdah/,"Secuencia de Instagram",,Total,6610,113,9,0,0,,
17904596889056384,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","🎉 ¡Prepárate que ya viene Junio… y se viene con TODA! 🚀

🤠 Llega un mes cargado de:
🎭 Emociones que te harán vibrar de alegría,
🌮 Sabores que recuerdan lo dulce de nuestra tierra y
🎶 Música que hará latir tu corazón.

🚨 ¡No te vayas a quedar por fuera! 🌟🎶 Porque esta Feria #hayquesentirla

📅 Prográmate: del 19 al 23 de junio .

📍 ¡Te esperamos!

@laurawalls16 @jessalvaran @elchicobotas @andreapalta_ 

⁣ ⁣#feriadetuluá #tuluá #feria #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle",40,"05/16/2025 13:24",https://www.instagram.com/reel/DJuk4QTRWYW/,"Reel de Instagram",,Total,13609,280,18,15,0,,
18034786607636370,17841400066779739,gustavovelezr,"Gustavo Adolfo Vélez Román","¡La mejor feria de Colombia regresa!🥳💙💪🏼

Anoche vivimos un evento maravilloso con el lanzamiento de la 67 Feria de Tuluá. 🎉🎊 Me alegra mucho poder devolverle a los tulueños este espacio lleno de cultura, alegría y tradición. 🎶🤩🎇
¡La feria ya se siente y será para recordar! 🎉💙 #ParaSerFelices #HayQueSentirla",0,"05/16/2025 10:27",https://www.instagram.com/p/DJuQmfpxmQ3/,"Secuencia de Instagram",,Total,19568,619,15,13,0,,
18043111769533066,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Mobiliario nuevo para nuestros estudiantes!💪🏼✅

Estuvimos en la Institución Educativa José Eustasio Rivera y, por solicitud de la comunidad, entregamos mobiliario totalmente nuevo 🪑🧒👧

Seguimos comprometidos con brindarles a nuestros niños y niñas espacios dignos, cómodos y de calidad para que aprendan, crezcan y sean felices 💙🌟

💼👨‍🏫👩‍🏫 ¡Porque una buena educación comienza con condiciones adecuadas! #ParaSerFelices",50,"05/16/2025 09:44",https://www.instagram.com/reel/DJuLOmVAjVI/,"Reel de Instagram",,Total,6299,41,1,0,0,1595,1
18066233264067056,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","⁣
🤠¡El momento más esperado está por llegar! ⏳✨🔥⁣
⁣
La cuenta regresiva ha comenzado para vivir nuevamente la experiencia que solo la Feria #1 de Colombia puede ofrecer.⁣

🚀 Innovación, 🤝 conexiones inigualables y 📸 momentos que quedarán grabados para siempre en tu memoria.⁣
⁣
✋ ¡No dejes que nada te impida ser parte de este evento único! ✨⁣

📆 Separa HOY MISMO las fechas en tu calendario⁣
⁣
🎉 ¡Nos vemos del 19 al 23 de junio 📅🎈 ⁣
⁣
 ⁣#feriadetuluá #tuluá #feria #hayquesentirla #feriatulua2025 #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle⁣
⁣",42,"05/16/2025 09:04",https://www.instagram.com/reel/DJuG9AJRX2S/,"Reel de Instagram",,Total,10846,125,19,10,0,,
18079721137823349,17841401164954532,turadio99.4,"Tu Radio 99.4 FM","¡La planeación llegó a los barrios!
En la comuna 9 de Tuluá inició #PlaneaTuComuna, una estrategia de participación ciudadana donde la comunidad es escuchada y sus necesidades se transforman en acciones reales.
🚧 Vías, servicios básicos y espacio público fueron parte del recorrido junto a Planeación y la Secretaría de Infraestructura.

👥 ¡La voz del barrio ahora planea el futuro de Tuluá!

#TuluáParticipa #GestiónTerritorial #planeaciónconlagente #AlcaldiaTulua",26,"05/16/2025 07:19",https://www.instagram.com/reel/DJt7CYTRNTL/,"Reel de Instagram",,Total,2179,39,1,0,0,,
17854844946433185,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","💧❤️ Cada gota cuenta para transformar vidas.
Hoy socializamos el proyecto Góticas de Amor junto a la Fundación Éxito, sumando esfuerzos por la nutrición y el bienestar de la niñez en Colombia.
¡Únete y deja tu huella de amor! 💛👶 #GóticasDeAmor #FundaciónÉxito #NutriciónInfantil #SolidaridadQueTransforma",0,"05/15/2025 09:33",https://www.instagram.com/p/DJrlrJoNj8b/,"Secuencia de Instagram",,Total,2030,39,0,0,0,,
18068225065945291,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚀 ¡Iniciamos Planea tu Comuna! 🏘️🗣️

Una iniciativa que nace para fortalecer la participación ciudadana, creando lazos de confianza entre la comunidad y la institucionalidad 🤝✨
Un espacio clave para trabajar juntos por el bienestar de nuestra comunidad 🛠️💙✅ #ParaSerFelices #PlaneaTuComuna",47,"05/15/2025 07:18",https://www.instagram.com/reel/DJrV2h8AlWD/,"Reel de Instagram",,Total,5137,47,4,1,1,1892,0
18390428494119049,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","🎉 Hay momentos que marcan en la vida y uno de ellos es la #FeriadeTuluá ⁣🤠🌟⁣
⁣
Un evento fiel a sus promesas de diversión 🎪, alegría🕺 y sabor 🍬. Y este año, ¡no será la excepción! ✨⁣
⁣
Ven y disfruta con toda tu familia de la magia de la Feria 💫⁣
⁣
🎈 ¡Te esperamos del 19 al 23 de junio!⁣

@mediamaratontulua @aqui_esta_alejo @eldelasredes__ @gordo_runner @ema96cg 
⁣
 ⁣#feriadetuluá #tuluá #feria #hayquesentirla #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle",58,"05/14/2025 17:14",https://www.instagram.com/reel/DJp1k9do0i6/,"Reel de Instagram",,Total,7672,95,7,0,0,,
18032835872370035,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Llegó lo que los tulueños estaban esperando!✅

🚧✨ Ya estamos construyendo la segunda calzada de la calle 27
➡️ Una obra que mejorará la movilidad y el ingreso al centro de la ciudad.

Estamos comprometidos con Tuluá💪🏼

¡Obras #ParaSerFelices!🏗️🏙️",61,"05/14/2025 09:23",https://www.instagram.com/reel/DJo_kQ5ALD9/,"Reel de Instagram",,Total,20064,258,16,20,6,5357,0
18043320659616772,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Aprendiendo de seguridad vial!🚸👧🏽👦🏽✨

Estuvimos con el Departamento de Movilidad en la Institución Educativa Aguaclara llevando mensajes de educación vial, movilidad segura y prevención vial a nuestros niños, niñas y padres de familia.🚦🚗🏍️

Hablamos sobre la importancia 💡de respetar las normas, cuidar la vida y construir entre todos una Tuluá que se mueve mejor #ParaSerFelices ✅💙",28,"05/13/2025 17:53",https://www.instagram.com/reel/DJnVJVHvtEB/,"Reel de Instagram",,Total,5146,36,6,0,1,2531,0
17951568074826872,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","¿Listos para vibrar con las comparsas en el Carnaval? 💃✨🕺Si capitán estamos listos. ⁣
⁣
📅¡El 19 de junio el pueblo se viste de fiesta! 🎉  Déjate llevar por la magia del Carnaval y disfruta de cada uno de los participantes, porque detrás de cada sonrisa, baile, hay horas de ensayo y mucha pasión… ⁣
⁣
¡Nos vemos en el Carvanal del Pueblo Oís!📍 ⁣

Carnal del Pueblo es un Proyecto Apoyado por el Ministerio de las Culturas, Programa Nacional de Concertación Cultural  @mincultura 
web www.ministeriodecultura.gov.co
⁣
#feriadetuluá #tuluá #feria #hayquesentirla #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle",18,"05/13/2025 17:16",https://www.instagram.com/reel/DJnQ8PVSg6j/,"Reel de Instagram",,Total,9450,134,22,7,0,,
17882436585185950,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📚💫 Docentes y Padres de Familia vivieron una experiencia inspiradora en el Coliseo de Ferias Manuel Victoria Rojas.

Con la participación especial de @nataliaponcedeleon , símbolo de resiliencia y valentía, y el respaldo de expertos internacionales, seguimos fortaleciendo el modelo #SeeLearning junto a las @fundacionlevapan, Barco, Celsia y la Universidad Emory. 🌍🤝 Y con el liderazgo del alcalde @gustavovelezr, le apostamos a una educación que toca la mente y el corazón. 🧠💙🌱 #ParaSerFelices",65,"05/13/2025 09:25",https://www.instagram.com/reel/DJma_iagQbM/,"Reel de Instagram",,Total,5737,33,5,1,0,2264,0
18060933974131735,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","✨Los recuerdos son para toda la vida.. ¡y más si son en la #FeriaDeTuluá !🤠🎉

Cuéntanos en los comentarios cuál momento es el que más te ha marcado... 💃

¡Te esperamos del 19 al 23 de Junio!📍 📅

@eldelasredes__ @gordorunner @aqui_esta_alejo @ema96cg

#feriadetuluá #tuluá #feria #hayquesentirla #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle",63,"05/12/2025 17:11",https://www.instagram.com/reel/DJkroOMpoow/,"Reel de Instagram",,Total,4417,79,5,12,0,,
18029183138657679,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Así se vivió el ritmo del Pacífico en Tuluá 🌊🎶

Más de 100 tulueños afro nos acompañaron en una jornada inolvidable:
💃🏿 Música, danza y tradición que hicieron vibrar cada rincón
🍲 Sabores auténticos que llenaron de alegría nuestros corazones
🩺 Y nuestra oferta institucional

¡Celebramos nuestra diversidad con orgullo y alegría! 💙✨ #ParaSerFelices",60,"05/12/2025 15:36",https://www.instagram.com/reel/DJkgxGePaL7/,"Reel de Instagram",,Total,2875,50,4,0,1,1251,0
18084635314584912,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📣 ¡Llegó PLANEA TU COMUNA! 🏡✨ 

Un programa de participación ciudadana que lleva la planificación del municipio directamente a tu territorio.
Ahora, el Departamento de Planeación descentraliza su oficina para construir con todos los tulueños un mejor vivir. 🛠️💙 Ven y conoce los proyectos que tú y tu comunidad priorizaron y que hacen parte del Plan de Desarrollo Municipal. 🚀 

🤝 Planea tu Comuna: un espacio de confianza, transparencia y trabajo con la comunidad  #ParaSerFelices
📍 ¡Muy pronto en tu comuna!",57,"05/12/2025 10:34",https://www.instagram.com/reel/DJj-CpLPNdQ/,"Reel de Instagram",,Total,4585,35,1,5,0,1333,1
17987385089808244,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","¡Ya se empieza a sentir la magia de la Feria! 🎶🤠⁣
⁣
Del 19 al 23 de junio , Tuluá y el Coliseo de Ferias Manuel Victoria Rojas se transforman en el epicentro de la diversión 🌟✨.⁣
⁣
¡En un corazón palpitante de emociones! ❤️‍🔥⁣
Listos para explotar en risas 😂, bailes 💃🕺 y aplausos 🎉👏.⁣
⁣
Separa la fecha en tu calendario 📅: ¡Te esperamos! 🎉🎊⁣

@felipelaborda06 @mundo89tulua @alcaldiadetulua 
⁣
#feriadetuluá #tuluá #feria #hayquesentirla #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle",65,"05/11/2025 16:02",https://www.instagram.com/reel/DJh-5Pduxh-/,"Reel de Instagram",,Total,21221,534,67,27,0,,
18347723311158982,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Feliz día de las Madres!🌸🌹

✨ A ustedes, que son ejemplo de amor, entrega y valentía.
Que en cada abrazo, en cada consejo, en cada sacrificio… hacen de Tuluá un lugar más lleno de vida.

Hoy celebramos a quienes con su amor infinito
son el motor de nuestras familias y nuestro municipio. #ParaSerFelices 💙🌸",28,"05/11/2025 05:54",https://www.instagram.com/reel/DJg5NgUAvvu/,"Reel de Instagram",,Total,4783,62,3,1,0,1565,0
17965364033762916,17841440739178712,policiavalledelcauca,"Policia Valle del Cauca","Acciones preventivas de la Policia Nacional tras la celebración del día de la madre en el Valle del Cauca.

El Departamento de Policía Valle en coordinación con la Alcaldía Municipal, el Ejército Nacional y demás entidades del Estado, realiza a esta hora operativos de registro y control en la zona rosa del municipio de Tuluá. Estas acciones buscan garantizar la tranquilidad de las personas, en la celebración del día de la madre.

El objetivo principal de estos operativos es prevenir hechos de intolerancia, riñas y cualquier otra situación que pueda alterar la convivencia,  especialmente en estas fechas festivas, donde la alta afluencia de personas en las calles y reuniones familiares puede generar incidentes.

La presencia policial en estas comunas responde a un plan estratégico diseñado para fortalecer la percepción de seguridad y ejercer control en zonas priorizadas, en beneficio de la comunidad.

El Departamento de Policía Valle agradece la comprensión de los ciudadanos frente a estas medidas preventivas, que buscan salvaguardar la vida y el bienestar de todos. Se hace un llamado a mantener la tolerancia y el respeto mutuo como principios fundamentales durante las celebraciones.

Finalmente, invitamos a la comunidad a reportar cualquier situación que afecte la tranquilidad en los municipios, a través de la línea de emergencia 123.",43,"05/10/2025 23:32",https://www.instagram.com/reel/DJgNecNNv0O/,"Reel de Instagram",,Total,3806,124,2,1,0,,
18008337647741778,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","🏡 No hay mejor forma de decir ""estoy en casa"" que estando en la Feria de Tuluá. ❤️💚🤍⁣
⁣
💫 El reencuentro perfecto para recordar quiénes somos y lo que nos une.⁣
⁣
🎉 ¡No te quedes por fuera de esta mágica fiesta!⁣
⁣
📅 Nos vemos del 19 al 23 de junio 🤠✨⁣

Gracias por hacer parte de la historia de Tuluá.
⁣
@julianelpato @andreapalta_ @johnalexperiodista @valentinagallegoarana
⁣
#feriadetuluá #tuluá #feria #hayquesentirla #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle ⁣",60,"05/10/2025 17:10",https://www.instagram.com/reel/DJfh3F_IkaO/,"Reel de Instagram",,Total,5283,78,8,0,0,,
18079754944696551,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#ResumenSemanal | Conoce aquí las noticias más destacadas de la semana ➡️➡️ 45 segundos #ParaSerFelices ✅✌🏽",75,"05/10/2025 16:37",https://www.instagram.com/reel/DJfeG4CPoto/,"Reel de Instagram",,Total,5260,61,4,4,1,1789,0
17848340952434683,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Más de 300 personas vivieron el Festival de la Marimba!🎶💃

🎶 Un día lleno de música, sabor y tradición del Pacífico
🍛 Con gastronomía típica, mucha cultura y alegría
💉 Además, llevamos nuestra oferta institucional:
📝 SISBÉN
🐶 Vacunación antirrábica
🤝 Apoyo a comunales
📢 Programas nacionales y mucho más

¡Tuluá vibró con el Pacífico! #ParaSerFelices 💙💪🏼",0,"05/10/2025 13:21",https://www.instagram.com/p/DJfHtOTPUYF/,"Secuencia de Instagram",,Total,1446,42,0,0,0,764,0
18064226474489608,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📚✨ Más de 500 docentes vivieron una jornada de aprendizaje y transformación en el Coliseo de Ferias Manuel Victoria Rojas.

Gracias a expertos internacionales y al apoyo de las Fundaciones Levapán, Barco, Celsia y la Universidad Emory, fortalecimos el modelo #SeeLearning que impulsamos desde 2019 con el alcalde @gustavovelezr. 🧠💛

Enseñar también es abrir el corazón y formar seres humanos íntegros. 💙🌱 #ParaSerFelices",0,"05/09/2025 15:20",https://www.instagram.com/p/DJcwkLxPBdB/,"Secuencia de Instagram",,Total,5302,101,4,0,0,2605,1
18044440706190536,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Sembramos 95 árboles!✅💪🏼🌳

Realizamos una jornada de siembra en el sector 📍Arboledas del Darién con más de 90 árboles 🌳 de diferentes especies, contribuyendo al cuidado del medio ambiente 🌎 y a la creación de más zonas verdes en nuestro municipio 🌿.
#ParaSerFelices ✨",31,"05/09/2025 07:05",https://www.instagram.com/reel/DJb32fWgX2u/,"Reel de Instagram",,Total,2466,24,1,0,0,1043,0
17975411735720235,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Comité Municipal del Ruido socializa con comerciantes de la Sarmiento!✅

Con la Secretaría de Gobierno y la SEDAMA, socializamos con nuestros comerciantes la Ley 2450 Antirruido 🔇🛍️
Una jornada educativa donde aprendimos a cumplir la norma ✅ y a fortalecer la cultura ciudadana 🤝 para vivir mejor, con respeto y armonía en nuestro municipio.

¡Así construimos una Tuluá con más orden y menos ruido #ParaSerFelices!💪🏼💙",59,"05/08/2025 12:19",https://www.instagram.com/reel/DJZ2_SYPsND/,"Reel de Instagram",,Total,5791,50,7,1,4,2332,0
18093649453564892,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","¿Y a ti a qué te sabe la  #FeriadeTuluá? 🤠❤️💚🤍⁣
⁣
¿Alegría, sabor, tradición o todas a la vez? Cuéntanos en los comentarios...⁣
⁣
¡Te esperamos en el Coliseo del 19 al 23 de Junio ! 🎉🥳🎆⁣

@julianelpato @elpatobrunch @andreapalta_ @johnalexperiodista @valentinagallegoarana
@faproducciones.sas
⁣
#feriadetuluá #tuluá #feria #hayquesentirla #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle ⁣
⁣",60,"05/07/2025 17:05",https://www.instagram.com/reel/DJXy9qGxA3R/,"Reel de Instagram",,Total,8060,84,7,6,0,,
18298713586175066,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌎♻️ Desde la Secretaría de Desarrollo Agropecuario y Medio Ambiente – SEDAMA, participamos del conversatorio “Gestión del Riesgo y Cambio Climático: estrategias para un futuro resiliente” organizado por la UCEVA.

Como ponentes, compartimos acciones clave para mitigar el cambio climático y construir un territorio más sostenible. #ParaSerFelices 💙✨",39,"05/07/2025 14:19",https://www.instagram.com/reel/DJXf19OPsZ_/,"Reel de Instagram",,Total,2940,35,1,1,0,1277,1
18041515406551660,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧♿ ¡160 metros lineales de Andenes en el Parque del Comercio!

Continuamos mejorando este sector, construyendo andenes accesibles que acompañarán el nuevo intercambiador de la carrera 30.

Seguimos transformando nuestros espacios públicos para que sean seguros, cómodos y pensados para todos los tulueños. #ParaSerFelices ✅🌿✨",0,"05/07/2025 11:47",https://www.instagram.com/p/DJXOj8xvORc/,"Secuencia de Instagram",,Total,4343,76,4,2,1,2258,0
18166802968341504,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Conoce cómo será el nuevo Intercambiador de la 40 🚧

Un espacio moderno que transformará la movilidad en Tuluá 🚗✨

Conectamos barrios, mejoramos tu camino y construimos futuro
con la visión del alcalde Gustavo Adolfo Vélez Román.

¡El cambio ya está en marcha!
#ParaSerFelices 💪🏼💙",69,"05/07/2025 07:00",https://www.instagram.com/reel/DJWtgmngfTx/,"Reel de Instagram",,Total,9600,292,86,32,11,4869,7
18056373683266680,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Así vivimos la socialización del Intercambiador Vial de la 40! 🛣️✨

Hablamos con la comunidad sobre este nuevo proyecto, una obra estratégica que conectará a Tuluá de norte a sur.

Atendimos preguntas y reafirmamos nuestro compromiso con una ciudad más ágil y ordenada. #ParaSerFelices ✅💪🏼",54,"05/06/2025 16:04",https://www.instagram.com/reel/DJVGO5MPVZV/,"Reel de Instagram",,Total,7318,80,7,8,0,2528,0
18503763064040999,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Más del 80% de los estudiantes beneficiados con el Programa de Alimentación Escolar! 🥗✨

Verificamos instalaciones y garantizamos espacios seguros para nuestros niños y niñas. ✅🏫

Un programa hecho con mano de obra 100% tulueña 👩‍🍳👨‍🍳 #ParaSerFelices",36,"05/06/2025 12:56",https://www.instagram.com/reel/DJUxb6Rv8RZ/,"Reel de Instagram",,Total,3589,38,1,0,0,1499,0
18042317990447424,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Socializamos el nuevo Intercambiador Vial de la carrera 40! 🚧🛣️

El alcalde @gustavovelezr, les presentó a los tulueños una obra que mejorará la movilidad en un punto clave de nuestro municipio, conectando barrios, comercio e instituciones con el Centro del Valle. 🌆🤝

Escuchamos a la comunidad y resolvimos dudas juntos de acuerdo a esta Obra #ParaSerFelices 💙✅",0,"05/06/2025 06:52",https://www.instagram.com/p/DJUICRig03P/,"Secuencia de Instagram",,Total,4674,176,2,1,0,2594,1
18080079556616407,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Llegó el Festival de la Marimba! ✅🥳

El gran festival del Pacífico está aquí con todo el sabor, el ritmo y la alegría que nos caracteriza
Este sábado 10 de mayo 🗓️ desde las 9:00 a.m. ⏰ en el Coliseo de Pesas Aymer Orozco Baeza 🏟️

Gastronomía 🍲, cultura 🎶, y toda la oferta institucional 🏛️ que tenemos para ti desde la Administración Municipal

¡No te lo pierdas! ❗
Ven y vive con nosotros estos espacios #ParaSerFelices ✨✅💪🏼",0,"05/05/2025 18:13",https://www.instagram.com/p/DJSxQK0v2nY/,"Imagen de Instagram",,Total,4902,52,19,2,3,2552,0
18341451469090830,17841405319886733,central_de_transportes_tulua_,"Tulua central de transportes • Terminal Tulua • transporte Tuluá","Así se vivió la gran final del Festival de Música Popular Infantil en la Central de Tuluá: una jornada llena de magia, talento e ilusión. 

Los pequeños artistas brillaron con sus voces, emocionando al público. 

Al final, se premiaron los puestos 1°, 2° y 3°, celebrando el esfuerzo y pasión de todos los participantes.

#musica #centraldetransportesdetuluá #viajaconfiableyseguro #conectandosueños #concurso",31,"05/05/2025 17:44",https://www.instagram.com/reel/DJSttGjN9oB/,"Reel de Instagram",,Total,1764,27,1,1,0,,
17891513697235243,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","A veces cerramos los ojos y volvemos allí:  a los bellos atardeceres en el coliseo 🌅, al sonido de la música 🎶, al sabor de la plazoleta del mecato 🍬…
Y a esos abrazos fuertes al reencontrarnos con los amigos y familiares que hoy no están. 🎉🥳🎆.

La Feria nos enseñó a querer este pedacito de tierra llamado TULUÁ 🌿✨.

Compartínos tu recuerdo aquí.. 👇

@julianelpato @elpatobrunch @andreapalta_ @johnalexperiodista @valentinagallegoarana
@faproducciones.sas

#feriadetuluá #tuluá #feria #hayquesentirla #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle",50,"05/05/2025 17:05",https://www.instagram.com/reel/DJSpbX7xdPj/,"Reel de Instagram",,Total,26652,175,39,37,0,,
18155129074368021,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡El trabajo no se detiene!💪🏼

Hoy estamos con el IMDER 🏃‍♂️, el apoyo de los tulueños 💙 y el Club Semilla Tuluá 🌱, ¡continuando con el embellecimiento del Estadio Doce de Octubre! 

🏟️Pintamos las graderías de la zona occidental 🎨 y cada vez se ve más bonito.Le apostamos al deporte, la recreación y al amor por nuestra ciudad ⚽️ Con obras #ParaSerFelices ✨✅",40,"05/05/2025 08:18",https://www.instagram.com/reel/DJRtC5Wg9jj/,"Reel de Instagram",,Total,3902,70,1,6,2,2538,0
18048691649582203,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#ResumenSemanal | Conoce aquí las noticias más destacadas de la semana ➡️➡️ 45 segundos #ParaSerFelices ✅✌🏽",54,"05/03/2025 16:15",https://www.instagram.com/reel/DJNaBG1PLk3/,"Reel de Instagram",,Total,5993,53,8,0,1,2046,0
17964811772878544,17841440739178712,policiavalledelcauca,"Policia Valle del Cauca","📍Tulua-| Realizamos jornada preventiva #DesarmeVoluntario,para  reducir la violencia y delitos relacionados con armas de fuego y elementos corto-punzantes, promoviendo la entrega voluntaria de estos elementos.🚔

Los juegues bélicos no son aptos para nuestros niños, niñas y adolescentes ya que incentivan a la violencia. 👦🏾

@proteccionponal
#YoSoyPAIS 
#PoliciaComunitaria 
#PoliciaGaula 
#PoliciaCarabineros",0,"05/01/2025 09:33",https://www.instagram.com/p/DJHijDANrfm/,"Secuencia de Instagram",,Total,3228,71,3,2,0,,
18045315698151689,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Hoy le pusimos el casco a la seguridad vial! 🪖🛵⚠️
Con el Departamento de Movilidad y Seguridad Vial 🚦🚗 en alianza con la Agencia Nacional de Seguridad Vial 🇨🇴, realizamos una jornada de capacitación para todos los tulueños 🧠🫱.

A través de módulos de prevención 🛑, seguridad 🦺 y reglamentación 📘, sensibilizamos a la comunidad sobre la importancia de viajar seguros y responsables ✅🚍. #ParaSerFelices",64,"05/01/2025 06:33",https://www.instagram.com/reel/DJHN3jsxf74/,"Reel de Instagram",,Total,3678,31,0,0,0,1394,0
