"Identificador de la publicación","Identificador de la cuenta","Nombre de usuario de la cuenta","Nombre de la cuenta",Descripción,"Duración (segundos)","Hora de publicación","Enlace permanente","Tipo de publicación","Comentario sobre los datos",Fecha,Visualizaciones,"Me gusta","Veces que se compartió",Comentarios,"Veces que se guardó",Alcance,Seguimientos
18305463559175646,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧 ¡16 cuadras y más de 1.400 metros de vía renovada! 🛣️🙌

Así avanza la obra de la calle 34, una de las más importantes de Tuluá, que atraviesa 5 barrios y conecta el occidente con el oriente del municipio. 🌇➡️🌄 Con el apoyo de INFITULUÁ, la Administración del alcalde @gustavovelezr, le apuesta a una movilidad más segura, cómoda y eficiente para todos. 🚗🚶‍♀️

Seguimos construyendo una ciudad que se mueve mejor #ParaSerFelices 💙",51,"07/07/2025 07:13",https://www.instagram.com/reel/DLzzpY2A74D/,"Reel de Instagram",,Total,13810,156,15,13,2,4243,0
17936589351053841,17841433443880918,fundacionlevapan,"Fundación Levapan","🙏🏼Desde Levapan y la Fundación Levapan queremos agradecer profundamente a los 70 emprendimientos que hicieron parte de la tercera versión de la feria de emprendimiento ""Impulsando Comunidades"" Gracias por creer en nosotros, por compartir su talento, su pasión y sus sueños con todos los que visitaron el Parque de la Guadua.🎋

También extendemos nuestro agradecimiento a la comunidad tulueña, que una vez más demostró que apoyar lo local es creer en el crecimiento colectivo. Cada compra, cada conversación, cada aplauso es un impulso para quienes están construyendo un mejor futuro desde sus ideas.

🌱 ¡Gracias por hacer de esta feria un encuentro de esperanza, creatividad y unión!
.
.
#ImpulsandoComunidades #FundaciónLevapan #Levapan #EmprendimientoLocal #Tuluá #GraciasPorCreer #FeriaDeEmprendimiento #ApoyemosLoNuestro

@alcaldiadetulua 
@senacomunica 
@camaratulua",0,"07/06/2025 18:40",https://www.instagram.com/p/DLydnnsRX_i/,"Secuencia de Instagram",,Total,13144,299,9,4,0,,
18506939842054637,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉 ¡Ya estamos en la III Feria de Emprendimiento: Impulsando Comunidades! 🛍️✨

Hoy el Parque de la Guadua se llena de talento, creatividad y sabor con más de 70 emprendimientos, presentaciones artísticas, show de gastronomía, premios y mucho más. 😍🔥

📍Estamos hasta las 5:00 p. m. con toda la oferta institucional: Renta Ciudadana, Colombia Mayor, vacunación canina y felina, Renta Joven, Puntos INNOVA, ¡y muchas sorpresas más!

🌈 Ven, apoya lo nuestro y disfruta en familia. Te esperamos #ParaSerFelices 💙🤩",0,"07/06/2025 11:18",https://www.instagram.com/p/DLxq_Mcv1Yp/,"Secuencia de Instagram",,Total,7461,181,18,1,0,4275,2
18073924612777361,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #ParaSerFelices 💙✅ 😎",67,"07/05/2025 16:09",https://www.instagram.com/reel/DLvm2z_Piky/,"Reel de Instagram",,Total,4462,46,4,1,1,2022,1
17864517681349815,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🙌✨ ¡Con Iglesia a tu barrio, nuestra oferta institucional llegó hoy a la I.E. Corazón del Valle! 🏫

Estamos compartiendo con la comunidad y brindando servicios como SISBÉN, vacunación, orientación familiar, pastoral social, atención a las juventudes, ropero comunitario, charlas y mucho más. 💬🧥🧑‍⚕️

📍Ven y aprovecha esta jornada pensada para ti y tu familia. ¡Estamos hasta las 6:00 p. m.! Te esperamos 🤩💙 #ParaSerFelices",0,"07/05/2025 14:50",https://www.instagram.com/p/DLvectzvRtC/,"Secuencia de Instagram",,Total,4892,71,1,0,2,2730,0
17982696485841907,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉✨ ¡Prepárate para vivir un fin de semana #ParaSerFelices!
Desliza 👉 y descubre todo lo que hemos preparado para ti este sábado y domingo 🗓️: una agenda llena de cultura 🎭, sabores deliciosos 🍲, recorridos turísticos 🏞️ y momentos únicos para disfrutar en familia 👨‍👩‍👧‍👦 o con amigos 💃🕺.

Desde la Alcaldía Municipal seguimos creando espacios pensados para tu alegría y bienestar.
💙💪🏼¡No te lo puedes perder! #ParaSerFelices",0,"07/04/2025 13:25",https://www.instagram.com/p/DLsv9PNv1oY/,"Secuencia de Instagram",,Total,4143,67,8,0,1,2279,0
18059907926248148,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","En Tuluá, las obras se empiezan a ver✅💪🏼

Muy pronto iniciará la transformación del Lago Chilicote 🏞️, un proyecto que renueva la esperanza, el turismo y la recreación para todos.
Con más de $7.000 millones de inversión 💰, nuestro lago será un símbolo de progreso y bienestar. #ParaSerFelices 💙",48,"07/04/2025 09:22",https://www.instagram.com/reel/DLsUG3LAVN0/,"Reel de Instagram",,Total,14532,347,43,21,8,5722,5
18132136894438431,17841407739133684,emtulua,"Emtulua Esp","🌱¡La Planta de Tratamiento de La Moralia ya es una realidad! 🚧💧

Con un avance de ejecución de obra del 93%, estamos más cerca que nunca de asegurar el acceso a agua limpia y de calidad para todos. 

✅ Cerramiento perimetral: 100%
✅ Concretos: 100%
✅ Acometidas: 100% 
✅ Filtros: 90%
✅ Movimiento de tierras: 100%

¡Sigamos adelante! 💪✨ La transformación está en marcha. 

#tuluá #aguapotable #lamoralia #Sostenibilidad #AvanceObra",0,"07/04/2025 07:25",https://www.instagram.com/p/DLsGxMcu3Zj/,"Secuencia de Instagram",,Total,2194,39,2,0,0,,
18056057582595548,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Mejoramos calle 34 y ahora será  importante arteria vial✅🚧

Gracias al compromiso del alcalde Gustavo Vélez, seguimos con el mejoramiento de las vías, en esta ocasión en el barrio Sajonia, que ahora será clave para la movilidad de la zona. 🛣️✨

✅ Más 800 metros intervenidos
✅ Obras con recursos 100% tulueños
✅ Más seguridad, mejor tránsito y bienestar para todos

¡Así le seguimos apostando a una Tuluá moderna, conectada y con vías dignas #ParaSerFelices! 🏙️🚦",20,"07/03/2025 16:12",https://www.instagram.com/reel/DLqeEFDPiXy/,"Reel de Instagram",,Total,8607,94,13,6,0,3058,0
18399123451116577,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚨¡Los Puntos Innova ayudan a cerrar la brecha digital!🚨

Desde su entrega en 2016 por el MINTIC a la Administración del Ingeniero @gustavovelezr estos espacios han sido herramientas perfectas para acercar a las comunidades con el conocimiento digital 💻, con la información y por supuesto con cursos y talleres que han beneficiado a miles de ciudadanos.

La Administración Municipal a través del Departamento Administrativo TIC extiende la invitación a toda la ciudadanía para que aprovechen estos espacios, dotados de internet 🛜 ,equipos y ambientes muy bien adecuados para el desarrollo de múltiples actividades. #ParaSerFelices",59,"07/03/2025 12:53",https://www.instagram.com/reel/DLqHbN0Px_5/,"Reel de Instagram",,Total,3344,35,3,0,0,1444,0
18068577983025902,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📢 ¡Tu decisión cuenta! 🗳️
¿Tienes entre 14 y 28 años? ¡Es momento de participar!✅
Inscribe tu documento y prepárate para las elecciones del Consejo Municipal de Juventudes 2025 🙌🏼

🗓️ Inscripciones hasta el 21 de julio
📍 Entra a 👉 idj.registraduria.gov.co

🔍 Y desde el 19 de septiembre, verifica tu inscripción en:
🌐 www.registraduria.gov.co

💬 Elige, propone y transforma tu municipio. ¡Comparte y motiva a más jóvenes como tú! 💪🏼 #ParaSerFelices  @registraduria",0,"07/03/2025 08:30",https://www.instagram.com/p/DLppVVngDCX/,"Secuencia de Instagram",,Total,4271,37,21,0,2,2003,0
18084607780815461,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🩺🐾 ¡+50 animalitos esterilizados por una Tuluá que protege y cuida!
Seguimos dando pasos firmes por el bienestar animal 💙✅

Gracias al trabajo articulado entre la Subsecretaría de Protección y Bienestar Animal y la Secretaría de Salud Municipal, realizamos una jornada de esterilización gratuita que permitió a más de 50 caninos y felinos acceder a su cirugía 🐶🐱
Esterilizar es:
✅ Prevenir el abandono
✅ Evitar el maltrato
✅ Un acto de amor

#ParaSerFelices 💙😺🐶",40,"07/02/2025 14:34",https://www.instagram.com/reel/DLnuFTNP_Mg/,"Reel de Instagram",,Total,3564,70,4,6,0,1700,1
18510820906001423,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🔧🏫 ¡Recuperamos las aulas de la I. E. Julia Restrepo!

Gracias al compromiso del alcalde Gustavo Vélez y al trabajo articulado con la directiva del plantel, hemos restaurado 3 aulas y avanzamos en la intervención de otras 3 más. 💪✨

📍La Secretaría de Educación visitó la obra y comprobó los avances de esta intervención prioritaria para garantizar espacios seguros para nuestros estudiantes.

💙 ¡Seguimos cumpliendo con hechos y transformando la infraestructura educativa de Tuluá! #ParaSerFelices 💙✅",42,"07/02/2025 09:38",https://www.instagram.com/reel/DLnML_Tgt1T/,"Reel de Instagram",,Total,8183,106,5,3,2,3136,1
18067313587875709,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🏁🔥 ¡Vuelve la emoción a toda velocidad! 🔥🏁

El Cuarto de Milla Tuluá regresa este 26 y 27 de julio al Aeropuerto Heriberto Gil Martínez 🚗💨

Pilotos de todo el país, motores al límite y un solo objetivo: romper récords en la mejor pista del Valle 💙

¿Estás listo para volver a sentir la adrenalina? 😎🔥 #ParaSerFelices 💪🏼🤩",20,"07/01/2025 16:27",https://www.instagram.com/reel/DLlWOA_PSII/,"Reel de Instagram",,Total,79040,941,529,13,83,18171,41
17929909092078679,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌱🌳 ¡Tuluá se sigue vistiendo de verde!

En una gran jornada de reforestación, sembramos 70 árboles en la salida norte de nuestro municipio con el apoyo del Batallón de Alta Montaña – Distrito Buga.🚨✅

Un paso más hacia una Tuluá sostenible, consciente y comprometida con el medio ambiente. #ParaSerFelices 🤩💙🍃",21,"07/01/2025 13:55",https://www.instagram.com/reel/DLlE-pcvbVH/,"Reel de Instagram",,Total,2972,28,1,1,2,1444,1
18088192552729426,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚸👮‍♂️ ¡Llegó la Patrulla Escolar a Tuluá! 💙💙

Iniciamos en la Institución Educativa Gimnasio del Pacífico con esta gran estrategia de educación y seguridad vial 🚦📚.

Niños y niñas que serán ejemplo y voz de las normas que salvan vidas llegarán a las demás Instituciones mostrando la importancia de las normas y la seguridad en las calles✅ 💙🙌.

¡Así construimos una Tuluá más segura desde la escuela! 💙✨ #ParaSerFelices",29,"07/01/2025 09:31",https://www.instagram.com/reel/DLkmqvFAoGU/,"Reel de Instagram",,Total,13536,135,18,2,5,4425,0
17943849267006271,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚨12 capturados del grupo delincuencial ‘La Inmaculada’ en el marco de la #OperaciónTuluá 🚨✅💪🏼

Gracias al trabajo articulado con el GAULA de la Policía Valle, cayó una red de extorsión que intimidaba a comerciantes en la galería de nuestro municipio.

Alias “Stefa”, “Wendy”, “Osquitar” y otros 9 integrantes fueron detenidos por imponer cobros ilegales y manejar recursos ilícitos a través de billeteras digitales 📲💵.

Con esta acción reafirmamos nuestro compromiso con la seguridad de los tulueños. #ParaSerFelices 💙💪",51,"07/01/2025 06:39",https://www.instagram.com/reel/DLkS94oAw2T/,"Reel de Instagram",,Total,47831,249,29,13,6,5824,3
18007552268717182,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","💡🚧 No es Medellín, ni Bogotá… ¡Es Tuluá!
Así luce hoy nuestra salida norte, gracias al compromiso del alcalde Gustavo Vélez y su apuesta por una ciudad más segura, moderna y bien iluminada.

Instalamos 2.200 metros de alumbrado público, con 93 postes y 82 luminarias LED que transforman la movilidad nocturna.

🌙✨ Seguimos trabajando por una Tuluá que brille con luz propia. #ParaSerFelices 💙",54,"06/29/2025 15:56",https://www.instagram.com/reel/DLgI_XPPZAE/,"Reel de Instagram",,Total,28595,686,122,28,21,11059,41
18048632048185655,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #ParaSerFelices 💙✅ hoy con nuestro alcalde @gustavovelezr 💙😎",68,"06/28/2025 15:57",https://www.instagram.com/reel/DLdkXDLP9Zp/,"Reel de Instagram",,Total,6731,74,7,2,0,2851,0
18071032915817113,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🩺💙 ¡Tuluá tiene el primer Club de Hipertensión y Diabetes del Valle!

Socializamos “Cuidarte”, un programa pionero que beneficiará a más de 800 tulueños, con talleres, actividad física, educación en salud y apoyo psicosocial. Con el acompañamiento de la doctora María Cristina Lesmes, (@secsaludvalle) secretaria de Salud Departamental, dimos este paso histórico por la salud de los tulueños.

📞 Los usuarios serán contactados vía telefónica y también podrán seguir la programación por las redes del Hospital Rubén Cruz Vélez. @hospitalrubencruzvelez 

¡Cuidarte es nuestra prioridad!  #ParaSerFelices 💙💪🏼",0,"06/28/2025 07:09",https://www.instagram.com/p/DLcoJ15gojo/,"Secuencia de Instagram",,Total,4058,86,1,4,2,2301,0
18082212376827959,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧 ¡700 metros de topping que transforman a Chiminangos! 🛣️✨

El alcalde Gustavo Vélez supervisa de cerca esta gran obra que mejorará la movilidad y calidad de vida en el sector. 👷‍♂️✅

➡️ Los tulueños están felices porque estas vías nuevas sí se sienten.
⚡ Obras en tiempo récord, bien hechas y con la comunidad como prioridad.

💙 ¡Escuchamos a los tulueños y cumplimos con hechos! Porque son obras #ParaSerFelices 🤩💪🏼",96,"06/27/2025 15:54",https://www.instagram.com/reel/DLa_XwGPmuO/,"Reel de Instagram",,Total,49714,713,102,78,17,15184,14
18052367813123312,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚜 ¡Llegamos a Maravelez, con insumos agrícolas!🐝🍯

Con esta dotación, impulsamos la apicultura como una alternativa productiva sostenible en la zona rural montañosa de Tuluá.

Son 18 cajonerías apícolas entregadas, fortalecemos el trabajo de nuestros campesinos, acompañadas de asistencia técnica permanente. ¡Así cumplimos con hechos en el campo tulueño! 🌿💙💪🏼 #ParaSerFelices",44,"06/27/2025 13:33",https://www.instagram.com/reel/DLavMisvMr3/,"Reel de Instagram",,Total,5649,49,5,2,0,1982,1
18070261985482657,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL",,61,"06/27/2025 06:46",https://www.instagram.com/reel/DLaAsLwsra0/,"Reel de Instagram",,Total,7121,97,18,0,0,,
18399229540113224,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","💙 ¡Más de 1000 certificados de discapacidad entregados en Tuluá!

Después de más de 3 años de espera, Brian, tulueño con discapacidad, recibió su certificado gracias al acompañamiento de la Secretaría de Salud Municipal y el compromiso del alcalde Gustavo Vélez con una Tuluá más incluyente.

📄 Este documento no solo reconoce derechos, también abre la puerta a oportunidades, beneficios y atención diferencial.

🧑‍🦽 Con este, ya son más de 1.000 certificados entregados en 2024 y 2025, por una ciudad donde todos tengan acceso a lo que merecen.

📍 Si lo necesitas, acércate al segundo piso del Centro Comercial Bicentenario Plaza. ¡Estamos para ayudarte! #ParaSerFelices",48,"06/27/2025 06:01",https://www.instagram.com/reel/DLZ7d6RAELU/,"Reel de Instagram",,Total,5568,50,0,1,2,2055,1
18014283416751993,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📢 ¡Atención beneficiarios de Renta Ciudadana y Devolución del IVA!

Desde el 26 de junio hasta el 13 de julio estarán disponibles los pagos, tanto para bancarizados como por modalidad de giro. 💰✅

El alcalde @gustavovelezr te invita a consultar si haces parte de los nuevos beneficiarios del grupo A del Sisbén.
📍 Acércate al segundo piso del CC Bicentenario Plaza, oficina de Renta Ciudadana, y verifica tu medio de pago.

¡No dejes pasar esta oportunidad! 🔎👥",33,"06/26/2025 09:02",https://www.instagram.com/reel/DLXq4_XguKP/,"Reel de Instagram",,Total,44420,112,5,4,4,2827,0
18116471203433884,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚦✅ ¡Reubicación de cruce semafórico en la Carrera 20!

Después de culminar las obras en este importante tramo, ya quedó habilitado el nuevo sentido norte-sur entre la calle 27 y la calle 28, una medida que mejora la movilidad y ayuda a descongestionar el centro de Tuluá. 🚗💨

Seguimos entregando vías funcionales, seguras y pensadas #ParaSerFelices 💙",77,"06/26/2025 07:40",https://www.instagram.com/reel/DLXhj_0gf1T/,"Reel de Instagram",,Total,30305,353,206,49,15,11597,31
18030313055680297,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧 ¡El barrio Chiminangos estrena vías! 💪
Hoy estuvimos en la vía Tres Esquinas, donde realizamos trabajos de mejoramiento con topping desde la diagonal 23 hasta la transversal 12.
💥 ¡En tiempo récord recuperamos esta vía que tanto lo necesitaba y que hoy ya es una realidad!

Estamos comprometidos con mejorar las entradas y salidas de los barrios del occidente del municipio.
Estas son obras pensadas #ParaSerFelices 💙👷🏼‍♂️",48,"06/25/2025 16:36",https://www.instagram.com/reel/DLV6b9Cv8Il/,"Reel de Instagram",,Total,29451,239,21,15,3,5893,0
18167850499344987,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧💙 ¡Seguimos recorriendo los caminos de la transformación!

Con el alcalde Gustavo Vélez seguimos visitando cada una de las obras activas en nuestra ciudad, en diálogo directo con la comunidad, socializando avances, escuchando inquietudes y proyectando nuevas acciones que sigan mejorando la calidad de vida de los tulueños. 👷‍♂️🏘️

Compartimos con las familias, verificamos el correcto desarrollo de cada intervención y reafirmamos nuestro compromiso con una Tuluá donde todos podamos vivir mejor. 🌟👨‍👩‍👧‍👦 #ParaSerFelices",0,"06/25/2025 13:34",https://www.instagram.com/p/DLVl0iQvaz1/,"Secuencia de Instagram",,Total,7543,225,43,7,4,3941,2
18057464042039269,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","✨ Ante todo pronóstico y con valentía 💪, amor por lo nuestro ❤️ y mucho esfuerzo colectivo 🤝, sentimos la Feria y ¡fue todo un éxito!⁣
⁣
🎉 Gracias a todos los que creyeron, confiaron y vivieron cada momento 🙌.⁣
Cuando Tuluá se une ❤️💚🤍, ¡Todo es posible!⁣
⁣
📅 Nos vemos el otro año, oís 🥳🤠⁣
⁣
#feriadetuluá #tuluá #feria #hayquesentirla #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle⁣⁣",45,"06/24/2025 18:12",https://www.instagram.com/reel/DLTgx0is3hj/,"Reel de Instagram",,Total,10664,268,28,25,0,,
18070477157061226,17841401985823927,camaratulua,"Cámara de Comercio de Tuluá","#plazadelmecatovallecaucano || 🥞🍨 con ventas superiores a $150 millones de pesos cerramos hoy la participación en la Plaza del Mecato Vallecaucano 🍕🥞 

Estamos muy felices por el resultado que tuvieron nuestros empresarios en la Feria @tuluaferia fue un éxito rotundo y sin duda un espacio que albergó a todas las familias tulueñas @alcaldiadetulua 

🍨 Nos encontramos en la feria 68, porque la feria #HayQueSentirla",124,"06/23/2025 18:04",https://www.instagram.com/reel/DLQ6iW0urAi/,"Reel de Instagram",,Total,4320,93,3,3,0,,
18071517058974493,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎠👧👦 ¡Tuluá vivió una cabalgata llena de imaginación y alegría!

La Cabalgata Infantil de Caballitos de Palo reunió a más de 600 pequeños jinetes, que con creatividad, ternura y entusiasmo recorrieron las calles desde el Parque del Barrio Popular hasta el Coliseo de Ferias. 🐴🌈🎊 #ParaSerFelices",49,"06/23/2025 16:28",https://www.instagram.com/reel/DLQvysVPvoB/,"Reel de Instagram",,Total,8572,48,6,2,0,2839,0
18030460445477569,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎭🎮 ¡Concurso Cosplay en la #67FeriaDeTuluá!

En el Pabellón de Ciencia, Tecnología e Innovación, vive la magia del Game Over Fest, donde llegan los mejores cosplayers del Valle del Cauca a mostrar todo su talento, creatividad y pasión. 🧑🏻‍💻✨

¡No te lo pierdas! La feria también se vive con color, fantasía y tecnología. 🚀💥",55,"06/23/2025 15:50",https://www.instagram.com/reel/DLQpntYv54-/,"Reel de Instagram",,Total,7868,134,30,14,6,3019,0
18051894281115464,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🍬✨ ¡Hoy es el último día para disfrutar la Plaza del Mecato!

Ven y recorre este delicioso espacio lleno de emprendimientos artesanales, sabores únicos y mucho talento local. 🛍️🍭

📍Te esperamos en el Coliseo de Ferias. ¡No te quedes sin probar lo mejor del mecato vallecaucano!🎉

@cake_fredd @ohlalasangria @almadulce.t",48,"06/23/2025 13:02",https://www.instagram.com/reel/DLQWe1HvDG0/,"Reel de Instagram",,Total,3781,43,0,1,0,1382,0
18058900880247576,17841419499265733,asdeoccidente.oficial,"ASDEOCCIDENTE 🐎","67 EXPOSICIÓN EQUINA GRADO A
TULUÁ 2025

TROCHA COLOMBIANA
GRAN CAMPEONATO DE CABALLOS

GC DOBLE CAPRICHO DE VILLA TOSCANA HIJO DE KAIN DE MI CAPRICHO X VALENTINCA DE MI CAPRICHO ABM CACIQUE DE LAS LEYENDAS 
MONTA: ELKIN BERMUDEZ

CR NEPTUNO DE LA HERENCIA HIJO DE APOLO DE LA LAYENDA X REBELDIA II ABM CONSUL DE GRAN DINASTIA FC
MONTA: CARLOS ANDRES TORRES

1F TRIUNFADOR DE LA ILUSIÓN HIJO DE KAIN DE MI CAPRICHO X GITANA DE LOS ACANTOS ABM BARRABAS DE LOS ACANTOS
MONTA: DIEGO CASTRO

2F INEFABLE DE MI SANTUARIO HIJO DE BEZ DIEGO DE LA POSADA FC X SEVILLANA DE TIERRA GRATA ABM CONSUL DE GRAN DINASTIA FC
MONTA: JUAN DAVID BUITRAGO

3F TEUTON DEL TREBOL HIJO DE EROS DE LAS LEYENDAS FC X PALOMA MENSAJERA DE LA MARQUEZA ABM ONIX FC
MONTA: ROBERTO CARLOS ARIAS

4F PROTOCOLO DE RIOBAMBA HIJO DE PREMIER DE ALTOMIRA X DULCE DESPERTAR DE MI CAPRICHO ABM PRODIGIO DE MARIA ROSA FC
MONTA: ANDRES FELIPE RESTREPO",0,"06/23/2025 12:29",https://www.instagram.com/p/DLQUxj6xbSi/,"Secuencia de Instagram",,Total,17152,275,6,3,0,,
17895996432264866,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🐴🎠✨ ¡La tradición y la ternura se tomaron las calles de Tuluá! 

Vivimos la Cabalgata Infantil de Caballitos de Palo 🧒👧, donde más de 600 niños  llenaron de color, sonrisas y alegría el recorrido desde el Parque del Barrio Popular hasta el Coliseo de Ferias 🎊🌈🚶‍♂️🚶‍♀️

Un evento lleno de magia que está cerrando con broche de oro nuestra querida Feria de Tuluá 🎉❤️",0,"06/23/2025 10:28",https://www.instagram.com/p/DLQG8rputX6/,"Secuencia de Instagram",,Total,8342,130,3,3,4,5272,1
18089990752564510,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎤😄 ¡Tuluá se gozó el 1er Festival de la Trova!

Con rimas ingeniosas y mucho humor, los tulueños vivieron una tarde-noche divertida, llena de carcajadas y talento nacional. 🎶🔥

Estos fueron los grandes ganadores de la noche:
👑 Rey: Cacao
🥈 Virrey: Carriel
🥉 Príncipe: Veneno
🎖️ Conde: El Paisano

¡La trova también hace parte de esta feria que es #ParaSerFelices! 💛🎭",0,"06/23/2025 08:11",https://www.instagram.com/p/DLP3TzoAY6T/,"Secuencia de Instagram",,Total,7525,92,8,3,2,4010,0
18046085762631459,17841401985823927,camaratulua,"Cámara de Comercio de Tuluá","#PlazaDelMecato || Así estamos viviendo la @tuluaferia en la tradicional Plaza del Mecato Vallecaucano con las mejores delicias del Valle del Cauca 

Porque está feria #HayQueSentirla @alcaldiadetulua",0,"06/22/2025 16:42",https://www.instagram.com/p/DLOM8J9u7hN/,"Secuencia de Instagram",,Total,18003,115,1,0,0,,
17911236834117026,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🍽️🎉 ¡La Zona de Típicos te espera en la #67FeriaDeTuluá!

Deléitate con lo mejor de nuestra comida tradicional: 🧀 aborrajados con queso de búfala, ☕ café, granizados y mucho más. Todo en un espacio perfecto para disfrutar en familia. 👨‍👩‍👧‍👦💚

📍Visítanos al fondo del Coliseo de Ferias y apoya a nuestros emprendedores locales.
¡La feria también es sabor y tradición! 🛍️🌽 #ParaSerFelices",43,"06/22/2025 16:20",https://www.instagram.com/reel/DLOJ8xuPHWY/,"Reel de Instagram",,Total,14279,114,8,2,3,4505,1
18047477915618816,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","✨👣 Pasarela Sin Barreras: inclusión que emociona ♿💛

En la #67FeriaDeTuluá vivimos la primera Pasarela Sin Barreras, un evento liderado por la Secretaría de Bienestar Social donde más de 20 niños, jóvenes y adultos con discapacidades mostraron que aquí todos cabemos. 🌈💫

Gracias al alcalde Gustavo Vélez se abren estos espacios donde las diferencias nos unen.
💛 ¡Porque las discapacidades no son una barrera cuando se trata de ser felices!  #ParaSerFelices #HayQueSentirla",34,"06/22/2025 14:47",https://www.instagram.com/reel/DLN-zXOPmKg/,"Reel de Instagram",,Total,9209,79,3,0,1,2535,3
18062470607515621,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🐑 ¡Los ovinos se toman el pabellón de especies menores! 🐏✨

Ya comenzó el juzgamiento y exposición de ovinos, avalado por AsoOvinos, en el marco de la #67FeriaDeTuluá.
Una muestra imperdible para los amantes del campo y para toda la familia 👨‍👩‍👧‍👦🌾

¡Ven ya y disfruta de este espacio hecho #ParaSerFelices! 🎉🐑",29,"06/22/2025 13:39",https://www.instagram.com/reel/DLN2PiXPF40/,"Reel de Instagram",,Total,3107,27,0,0,1,1646,0
18067973956844885,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🐄🏟️ ¡La tradición ganadera también se vive en la #67FeriaDeTuluá! 🇨🇴🐮

En el Coliseo de Ferias, familias enteras han disfrutado del Pabellón de Ganadería, un espacio lleno de historia, fuerza y orgullo rural. 💪🌿

✨ Aquí se realiza la Exposición GYR y F1, donde llegan ejemplares de diferentes regiones del país, mostrando lo mejor de la genética bovina nacional. 🐂👨‍🌾

¡Ven y conoce de cerca estos animales imponentes y disfruta en familia de una feria que lo tiene todo! 🎉👨‍👩‍👧‍👦",23,"06/22/2025 13:08",https://www.instagram.com/reel/DLNzX_tP025/,"Reel de Instagram",,Total,4263,23,0,0,0,2549,0
17888956848273861,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌾 La Gestora Social celebró con nuestros campesinos en esta Fiesta 💚👒

En el Coliseo de Ferias, la gestora social Luz Elena Londoño acompañó con alegría a los campesinos de las zonas rural alta, media y plana, quienes vivieron una jornada llena de música, sabores tradicionales y mucho orgullo por lo nuestro. 🎶🍲🌿

También reconoció a quienes cultivan la tierra y nos enseñan el valor de lo esencial. 🧺🌱
 ¡Así celebramos el campo, así seguimos construyendo espacios #ParaSerFelices! 💙💪🏼",0,"06/22/2025 12:20",https://www.instagram.com/p/DLNu9mOPhW1/,"Secuencia de Instagram",,Total,11159,238,34,1,4,6428,0
