Identificador de la publicación,Identificador de la cuenta,Nombre de usuario de la cuenta,Nombre de la cuenta,Descripción,Duración (segundos),Hora de publicación,Enlace permanente,Tipo de publicación,Comentario sobre los datos,Fecha,Visualizaciones,Alcance,Me gusta,Veces que se compartió,Seguimientos,Comentarios,Veces que se guardó
18072638320672298,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"¡Estamos renovando el Parque San Pedro Claver! ✨🏞️

Trabajamos para transformar este espacio en un lugar más seguro, moderno y divertido para nuestros niños y niñas. 🛝⚽🏀

✔️ Nuevas graderías
✔️ Deslizaderos renovados
✔️ Espacios deportivos mejorados
✔️ Muros y arcos que brindan mayor seguridad

Muy pronto disfrutarás de un parque renovado para compartir y crear momentos #ParaSerFelices 💙",26,2025-01-24 06:06:00,https://www.instagram.com/reel/DFNghF1APat/,Reel de Instagram,,Total,4382,2243.0,93,6,2.0,4,0
18056344189975564,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🎒📚✨ ¡El parche más chévere está en el cole! ✨📚🎒

Ya casi volvemos a clases🙌 y si aún no te has inscrito, esta es tu oportunidad. Inscríbete y matrículate en la Institución Educativa más cercana y prepárate para un futuro lleno de aprendizaje. 🌟

🗓️Recuerda que la educación es la clave para cumplir tus sueños. ¡Súmate al parche que hace la diferencia! #ParaSerFelices 💙💪

#ElParcheEsMiCole",0,2025-12-01 09:00:00,https://www.instagram.com/p/DEu6_ZSPixL/,Secuencia de Instagram,,Total,4582,2190.0,38,8,0.0,3,1
17967978704824201,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"#NoticiasdelaSemana | Conoce las noticias más importantes de esta semana, en nuestro resumen semanal: 45 SEGUNDOS #ParaSerFelices ✅✌🏽 

➡️ Comparte 📲",67,2025-11-01 13:10:00,https://www.instagram.com/reel/DEsylhpPZM6/,Reel de Instagram,,Total,4826,2892.0,84,7,2.0,2,4
17880749967126716,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🚧 Alcalde inspecciona avances en Carrera 28 🛣️

Durante esta semana, el alcalde @gustavovelezr, visitó la obra de pavimentación en La Trinidad y lo que será el puente de la calle 15 para inspeccionar los avances y verificar las obras, que ya tienen 450 metros adecuados que esperan  conectar a San Antonio y La Trinidad con la zona céntrica, transformando la movilidad y asegurando un desarrollo vial seguro y eficiente para nuestro municipio.✅

Seguimos trabajando para entregar una Tuluá mejor conectada y con obras de calidad. 🏗️✨ #ParaSerFelices",60,2025-11-01 09:15:00,https://www.instagram.com/reel/DEsXuTIPaN6/,Reel de Instagram,,Total,9484,5361.0,226,15,3.0,10,3
18043541360209666,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"¡Así quedó el Gabinete Municipal del alcalde @gustavovelezr para el año 2025!✅✌🏼

Estos son los cambios y nuevos miembros que se unen al equipo de trabajo de la Administración Municpal para trabajar y enfrentar los desafíos de este nuevo año, como un equipo idóneo, con experiencia y comprometido con el desarrollo de Tuluá. ✌🏼💙 #ParaSerFelices",0,2025-10-01 15:31:00,https://www.instagram.com/p/DEqeGxPPcCj/,Secuencia de Instagram,,Total,9514,4734.0,248,74,3.0,5,5
17886815436186756,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🚨👮‍♂️ ¡Policía presente en diferentes zonas de Tuluá!

La Policía Comunitaria reafirma su compromiso brindando acompañamiento en el Parque de la Familia y en El Picacho, además de otros sectores, garantizando la seguridad de los tulueños durante sus actividades deportivas y recreativas. ✅ Nuestro compromiso es prevenir cualquier situación que pueda afectar la tranquilidad y convivencia ciudadana. 

👮‍♀️🚴‍♂️Recuerda que puedes comunicarte con la línea 123 o a los números de las zonas de atención para denunciar cualquier caso de violencia. 📲 Tu bienestar en nuestra prioridad #ParaSerFelices ✌🏽💙",0,2025-10-01 13:36:00,https://www.instagram.com/p/DEqQ5ypPDuM/,Secuencia de Instagram,,Total,5228,2761.0,104,1,0.0,1,0
17861702583324719,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"¡En Tuluá apostamos por 20,000 Matrículas en 2025!🚀🎓

El alcalde @gustavovelezr, invita a todos los padres de familia a matricular a sus hijos en las Instituciones Educativas públicas del municipio. Las clases comienzan este lunes 20 de enero 📅 garantizando acceso a:

🍎 Programa de Alimentación Escolar.
🚍 Transporte para la zona rural.
📚 Ocho nuevos colegios con infraestructura moderna.

Estamos construyendo una comunidad más educada, competitiva y con mejores oportunidades para el futuro. #ParaSerFelices 💙✌🏼",63,2025-10-01 09:02:00,https://www.instagram.com/reel/DEpxjQZPF7B/,Reel de Instagram,,Total,7546,4578.0,121,15,2.0,3,3
17992282013753137,17841400356362656,infitulua,INFITULUÁ E.I.C.E,"🚧🏗La carrera 28 de Tuluá se renueva y crece🏗🚧

Por  lo que la Administración Municipal @alcaldiadetulua trabaja arduamente para mejorar la calidad de vida de sus habitantes a través de obras de infraestructura que realiza @infitulua

La carrera 28, una de las principales vías de la ciudad, ha sido objeto de una importante intervención. Tras un proceso de reposición de la vía existente, esta carrera está siendo renovada, mejorando la circulación vehicular y conectando el noroccidente con el centro de la ciudad. 

Seguimos haciendo obras #ParaSerFelices",37,2025-10-01 08:05:00,https://www.instagram.com/reel/DEpqAyRJnse/,Reel de Instagram,,Total,6706,3847.0,123,13,2.0,10,0
17876771985238891,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"📞 ¡Tu seguridad es nuestra prioridad!✅

La @policiavalledelcauca pone a tu disposición los números de las zonas de atención donde podrás comunicarte directamente para:
✅ Reportar delitos.
✅ Denunciar comportamientos que afecten la convivencia ciudadana.
✅ Solicitar acompañamiento.
✅ Mantener una comunicación más cercana con las autoridades.

📲 Juntos construimos un municipio más seguro. #ParaSerFelices",60,2025-09-01 10:15:00,https://www.instagram.com/reel/DEnU9qXvWHS/,Reel de Instagram,,Total,3696,2216.0,55,2,2.0,2,5
18020401688643740,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🚧 En La Trinidad ya se han pavimentado más de 180 metros lineales 🚧

La pavimentación de la carrera 28, entre calles 15 y 20, continúa transformando este importante tramo vial. 🌟 Con más de la mitad del trayecto fundido, esta obra conecta el noroccidente con la zona céntrica de Tuluá, facilitando el acceso a sectores como el “Puente de las Brujas” y beneficiando a barrios como La Trinidad y La Graciela. 🏘️ El proyecto inició con la reposición de material de relleno, instalación de subbase y pavimento rígido. Hoy se trabaja en la estructura del siguiente tramo para entregarlo muy pronto, garantizando movilidad segura y una mejor calidad de vida para los tulueños. 💪 #ParaSerFelices",0,2025-09-01 08:43:00,https://www.instagram.com/p/DEnKk_DPwBa/,Secuencia de Instagram,,Total,2672,1558.0,53,3,1.0,3,2
18048698605932708,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🌟 ¡Tuluá tendrá nuevos andenes! 🏙️✨

🚶‍♀️🚶‍♂️ Estamos recuperando y mejorando los espacios públicos con la construcción de nuevos andenes alrededor del Palacio de Justicia y espacios aledaños. 🏛️, creando un entorno más amigable, inclusivo y seguro para todos los tulueños. 💙✅

🙌 ¡Juntos hacemos de Tuluá un municipio más accesible #ParaSerFelices! 🙏🏼",76,2025-08-01 09:11:00,https://www.instagram.com/reel/DEko0VvvwZg/,Reel de Instagram,,Total,8253,4541.0,186,8,2.0,35,4
18042184286467063,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🎶✨ Alcalde inicia el año fortaleciendo el Arte y la Educación Musical 🎻🥁

El alcalde Gustavo Adolfo Vélez, entregó 17 nuevos instrumentos y más de 73 insumos para fortalecer la Orquesta Sinfónica de Tuluá. 📅 donde nuestros jóvenes podrán tener insumos nuevos para participar de grandes eventos como el Festival de Estudiantinas y el Festival Santa Cecilia en el nuevo año.

Continuamos trabajando #ParaSerFelices🌟🎼",90,2025-07-01 09:20:00,https://www.instagram.com/reel/DEiEolgPBg-/,Reel de Instagram,,Total,7273,4127.0,122,15,2.0,11,0
17916561648040816,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"¡Resultados históricos en seguridad!🚨👮‍♂️

2024 fue un año significativo para Tuluá: logramos reducir la tasa de homicidios a 91 casos, 33 menos que el año anterior. 📉 La cifra más baja en 25 años.

🏠Hurto a residencia: (13 casos menos )
👥Hurto a personas: (229 casos menos )
🛵Hurto a motocicletas: ( 72 casos menos)
🏬Hurto a comercio: ( 77 casos menos)

¡Le estamos cumpliendo a los tulueños! 🙌🏽 gracias al liderazgo de nuestro alcalde, @gustavovelezr Gustavo Adolfo Vélez Román y el trabajo conjunto con las autoridades Nacionales, Departamentales y Locales. 🫱🏽‍🫲🏿👏🏽

¡Seguimos trabajando por una Tuluá más segura! 💪 #ParaSerFelices💙",90,2025-03-01 11:14:00,https://www.instagram.com/reel/DEX-40apbvU/,Reel de Instagram,,Total,5972,3543.0,122,9,3.0,22,2
17887209279249266,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,#ResumenSemanal | Conoce aquí las noticias más destacadas de la semana ➡️➡️ 45 segundos #ParaSerFelices ✅✌🏽,71,2025-12-04 16:03:00,https://www.instagram.com/reel/DIXT1-kPl_m/,Reel de Instagram,,Total,6725,2237.0,49,4,0.0,1,1
18092115433507612,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"✅ ¡Ya empezamos con la certificación de discapacidad! ♿💙
Si estás esperando tu certificado… ¡este es el momento! Acércate a la Secretaría de Salud, actualiza tus datos y prepárate para ser parte del proceso de certificación 📋🗂️

Queremos contactarte, pero necesitamos tener tu información al día. ¡No lo dejes pasar! 💬🕒
 ¡Te esperamos! 🙌 #ParaSerFelices 💪🏼",25,2025-11-04 13:58:00,https://www.instagram.com/reel/DIUfto-PgRB/,Reel de Instagram,,Total,6168,1730.0,47,1,1.0,0,1
18390207697139263,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #ParaSerFelices 💙✅,78,2025-05-31 16:10:00,https://www.instagram.com/reel/DKVfwMmPV9c/,Reel de Instagram,,Total,8746,3099.0,103,12,2.0,5,2
18100190425555214,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🍎 ¡Tuluá realizó con éxito la primera Mesa Pública del PAE! 🗣️📚

Escuchamos a la comunidad, estuvimos con padres de familia, estudiantes, docentes, y con la asistencia de las autoridades competentes, compartimos avances y reafirmamos nuestro compromiso con la alimentación y el bienestar de nuestros estudiantes 💙.

¡Seguimos trabajando con transparencia y amor por la educación! 👧👦✨#ParaSerFelices",62,2025-05-31 07:55:00,https://www.instagram.com/reel/DKUm3JxgjZh/,Reel de Instagram,,Total,5747,1675.0,8,2,0.0,0,0
17883698574291955,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🎉 ¡Celebramos 200 años de historia, tradición y pujanza! 🇨🇴💙

Hoy conmemoramos nuestro Bicentenario, honrando a una tierra construida con el esfuerzo y la resiliencia de su gente 💪.

Agradecemos a la Gobernadora Dilian Francisca Toro, al Concejo Municipal, representantes a la cámara, diputados, concejales y demás asistentes por acompañarnos en esta fecha tan especial 🙌.

📸 Desliza y revive esta celebración inolvidable. 🎊 #ParaSerFelices 💙",0,2025-05-30 18:00:00,https://www.instagram.com/p/DKTHn9tPqBK/,Secuencia de Instagram,,Total,4000,2164.0,83,1,0.0,0,2
18191402827312733,17841400356362656,infitulua,INFITULUÁ E.I.C.E,"Construyendo ciudad #ParaSerFelices 💙

El año anterior marcó un hito en la consolidación de @infitulua como un actor clave en el desarrollo estratégico y sostenible del municipio de Tuluá.🏗🫶🏻

Hoy podemos decir con certeza que avanzamos con pasos firmes para recobrar la confianza en el Instituto como una entidad que impulsa el crecimiento económico y social, en un trabajo articulado con @alcaldiadetulua y el ingeniero @gustavovelezr para materializar junto a la comunidad proyectos que antes eran solo sueños. 

Nuestro compromiso es con los tulueños y la región, la invitación es a trabajar #DeLaManoConInfi para seguir construyendo una ciudad #ParaSerFelices",121,2025-05-30 11:25:00,https://www.instagram.com/reel/DKSY87Cpqp2/,Reel de Instagram,,Total,3684,2036.0,75,1,1.0,2,3
17849613171470462,17841465258460662,secre.bienestarsocialtulua,SECRETARIA DE BIENESTAR SOCIAL,"Jornada de Socialización de la Campaña de Erradicación del Trabajo Infantil en el Corregimiento de Nariño

En el marco del compromiso institucional con la protección de los derechos de la niñez, se llevó a cabo la Jornada de Socialización de la Campaña de Erradicación del Trabajo Infantil en el corregimiento de Nariño. Esta actividad tuvo como objetivo sensibilizar a la comunidad sobre las consecuencias del trabajo infantil y promover entornos seguros, protectores y libres de explotación para niños, niñas y adolescentes.

Durante la jornada se realizaron presentaciones informativas, actividades pedagógicas, y espacios de diálogo con líderes comunitarios, padres de familia, docentes y estudiantes. También se contó con la participación de representantes de entidades gubernamentales, organizaciones sociales y autoridades locales, quienes reafirmaron su compromiso en la lucha contra esta problemática.

Se destacó la importancia de garantizar el acceso a la educación, la recreación y el desarrollo integral de la infancia, así como la responsabilidad conjunta de todos los actores sociales para prevenir y erradicar el trabajo infantil en el territorio.

La jornada concluyó con una invitación a la comunidad a mantenerse vigilante y a denunciar cualquier caso de vulneración de derechos, promoviendo una cultura de respeto, inclusión y protección para todos los niños y niñas del corregimiento.",0,2025-05-30 09:51:00,https://www.instagram.com/p/DKSPmXUNJ1Q/,Secuencia de Instagram,,Total,2916,,32,1,,0,0
18050345501377399,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🎉 ¡Tuluá celebra 200 años de historia, cultura y progreso! 🏞️

Hoy honramos el legado de nuestro municipio, el Corazón del Valle 💙, que late con fuerza gracias a su comunidad, su tradición y su visión de futuro.

🚶‍♀️🚶‍♂️ Desde sus raíces hasta el presente, Tuluá ha sido testigo de grandes transformaciones y sigue siendo tierra de oportunidades, alegría y esperanza. #ParaSerFelices 💪🏼💙

🎂 ¡Feliz Bicentenario, Tuluá! 💚❤️🤍 #Bicentenario #200años #Tuluá",29,2025-05-30 07:03:00,https://www.instagram.com/reel/DKR8R5bAasa/,Reel de Instagram,,Total,14549,6279.0,297,87,4.0,12,7
17954874944958979,17841402909298602,tuluaferia,Feria de Tuluá Oficial,"Programación Oficial Feria de Tuluá No67 🤠🐴💃🏼🕺🏾🎶

¡La #FeriaDeTuluá está a la vuelta de la esquina! Prográmate para disfrutar de los días más alegres del año, tendremos eventos para todos los gustos. 🎊⁣

No faltes por ningún motivo porque este año la Feria #HayQueSentirla ❤️💚🤍

📅 ¡Nos vemos del 19 al 23 de Junio oís!

💬¡Comenta cual es el evento que estabas esperando!

Carnaval del pueblo: Proyecto Apoyado por el Ministerio de las Culturas, Programa Nacional de @mincultura www.ministeriodecultura.gov.co⁣
#feriadetuluá #tuluá #feria #hayquesentirla #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle⁣",0,2025-05-29 15:46:00,https://www.instagram.com/p/DKQTcWwx8Hj/,Secuencia de Instagram,,Total,36659,,703,453,,30,0
18313220389231267,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🛑 ¡Conoce cómo funciona nuestra nueva demarcación vial en la Sarmiento! 🛵

Hemos implementado esta señalización en la zona céntrica para mejorar la movilidad en este sector de Tuluá ✅
🚗 No estaciones tus vehículo allí ❌
🛵 Es una zona exclusiva para el tránsito de motocicletas.

💬 Te invitamos a sumarte con respeto y compromiso. ¡Entre todos hacemos de Tuluá una ciudad más ordenada y segura! #ParaSerFelices 💙",46,2025-05-29 14:23:00,https://www.instagram.com/reel/DKQJ9ABPylr/,Reel de Instagram,,Total,27488,8039.0,424,45,6.0,13,10
17909709090037997,17841429880911426,sysman_software,Sysman Software,"🎉 En el marco de @expoicolombia , damos la bienvenida a la Alcaldía de Tuluá, que se une con visión y compromiso al camino de la transformación digital. A partir de ahora, trabajaremos conjuntamente con @alcaldiadetulua , @galgus y @sysman_software para fortalecer sus capacidades en la estrategia de ✴️Ciudades Inteligentes✴️ de la mano de Marso Smart Cities, nuestra plataforma especializada basada en FIWARE.

#CiudadesInteligentes #SmartCities #TransformaciónDigital #InnovaciónUrbana #TecnologíaConPropósito #DesarrolloSostenible #GobiernoInteligente #ConectividadCiudadana",0,2025-05-29 12:44:00,https://www.instagram.com/p/DKP-oapR_9X/,Secuencia de Instagram,,Total,2164,,36,1,,0,0
18030729665429078,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🚧 ¡Arrancamos el Intercambiador de la 40! 👷‍♂️💥

Desmontamos el puente peatonal para darle paso al Intercambiador de la 40 🛣️, una megaobra que transformará la movilidad de Tuluá y abrirá camino hacia nuestra futura ruta turística al Picacho ⛰️✨🔧 ¡#ParaSerFelices",61,2025-05-29 11:01:00,https://www.instagram.com/reel/DKPyzVEvLr9/,Reel de Instagram,,Total,23730,6721.0,275,60,4.0,17,4
18070862353752094,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"👶✨ ¡Así construimos futuro en Tuluá!

Te presentamos el CDI Mar de Ideas, una obra con el sello del alcalde Gustavo Adolfo Vélez Román, que transformará la vida de 400 a 500 niños. 📚🍎🎨 Educación, nutrición y cuidado con amor desde la primera infancia 💫
#ParaSerFelices",39,2025-05-28 17:17:00,https://www.instagram.com/reel/DKN5BLZvAwR/,Reel de Instagram,,Total,8262,3090.0,121,8,3.0,6,2
18070010926784462,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"Primer paso para iniciar proyectos de Cruz del Picacho y Lago Chilicote✅ 🌟

En un encuentro estratégico con la Secretaría de @turismovalledelcauca, el alcalde @gustavovelezr realizó una Mesa Técnica para iniciar con la construcción de los proyectos que posicionarán a Tuluá como un destino competitivo, atractivo y lleno de identidad. 🏞️📈

Estamos trabajando con planificación, para impulsar la economía local con obras que proyectan al municipio como referente turístico con La Cruz del Picacho y la renovación del Lago Chilicote. #ParaSerFelices 💪🏼💙",60,2025-05-28 13:29:00,https://www.instagram.com/reel/DKNeJXav0hN/,Reel de Instagram,,Total,19687,5211.0,273,42,7.0,7,9
18086648215631011,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🗳️ ¿Sabías que tú también puedes ser parte del cambio?
🔥 El Consejo Municipal de Juventudes es el espacio para que los jóvenes alcen su voz, propongan y construyan la ciudad que soñamos 💡🏙️
⠀📣 Si tienes entre 14 y 28 años... ¡Participa como candidato o vota! Porque la democracia también es para los jóvenes. 💪
⠀
👀 Infórmate, involúcrate y marca la diferencia. ¡Tu voz cuenta! #ParaSerFelices 💙✅",37,2025-05-28 08:32:00,https://www.instagram.com/reel/DKM8hW1g-xD/,Reel de Instagram,,Total,8211,5151.0,56,18,0.0,2,2
18043623113215463,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🎨 ¿Eres artista, gestor cultural o amante del arte?
Entonces esto es para ti 👇

📢 Conoce en qué consiste la Política Pública de Arte y Cultura 2025, a quién va dirigida y por qué es clave que alces tu voz para construir una cultura transformadora 🙌 💡 Tu opinión, tu experiencia y tu talento pueden marcar la diferencia.
🎭 ¡La cultura en Tuluá la hacemos entre todos! 👉 Desliza y entérate de todo #ParaSerFelices",0,2025-05-27 17:39:00,https://www.instagram.com/p/DKLW0Z0v9UP/,Secuencia de Instagram,,Total,2910,1623.0,47,3,1.0,11,0
18077171776864081,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"Tuluá volvió a creer. Parte 3. 💙💪🏼

En este tercer bloque, seguimos mostrando cómo el alcalde Gustavo Adolfo Vélez Román, transforma vidas con acciones reales 💪

📍Más inclusión
📍Más atención a la comunidad
📍Más oportunidades #ParaSerFelices 🫶

Cada historia, cada rostro, cada logro... es una muestra de que en Tuluá, lo social sí importa. 💙",130,2025-05-27 15:48:00,https://www.instagram.com/reel/DKLJ7yTPAOo/,Reel de Instagram,,Total,1692,1129.0,18,0,0.0,0,0
17959661528794091,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🎉 ¡Inició FestiArte en el Parque Lineal Céspedes! 🎨🎶

Música, danza, literatura y mucho talento se tomaron este espacio lleno de cultura y alegría. Desde el Departamento de Arte y Cultura, celebramos la primera edición de FestiArte, una vitrina para mostrar los procesos formativos y el arte de nuestros talentosos tulueños. 💃📚🎭
Con la asistencia de más de 50 personas, vivimos una jornada llena de expresión, talento y orgullo local.
✨ ¡Así celebramos la cultura en Tuluá!",54,2025-05-27 13:52:00,https://www.instagram.com/reel/DKK8vcmvLTd/,Reel de Instagram,,Total,5513,1892.0,61,0,0.0,6,0
18146058421382173,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🐾💉 ¡Bienestar animal llegó a Piedritas!

Visitamos la vereda Cocorná y atendimos con vacunación 🐶🐱 y vitaminización.🐴🐄 ¡80 mascotas protegidas y 30 animales fortalecidos! 💪🌾
¡Seguimos llevando salud a cada rincón rural! 🚜 #ParaSerFelices 💙",36,2025-05-27 08:37:00,https://www.instagram.com/reel/DKKYtB4gGBB/,Reel de Instagram,,Total,3516,1355.0,31,5,0.0,1,0
18077026948881441,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"💥 Con 2.000 metros lineales de señalización mejoramos la movilidad en Tuluá 🚗💨
Ya iniciamos la señalización de la Calle 22, dejándola en perfectas condiciones para los tulueños 🙌
Con esta obra seguimos comprometidos con menos accidentes y más seguridad vial #ParaSerFelices 🛑💪🏼",35,2025-05-26 16:12:00,https://www.instagram.com/reel/DKIoDnWPGNM/,Reel de Instagram,,Total,8210,2843.0,103,4,2.0,14,1
17860257666417404,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"¡Una feria sin barreras!♿💃

✨ Por primera vez en la edición No. 67 de la Feria de Tuluá se llena de inclusión con la “Pasarela Sin Barreras” 👗
Un desfile donde el arte, la alegría y la diversidad caminan juntos, demostrando que cuando se abre el corazón, los límites no existen 💖🌈
 
📅 Sábado, 21 de junio 
📍Pueblito artesanal

¡Te esperamos! @tuluaferia",51,2025-05-26 13:34:00,https://www.instagram.com/reel/DKIV94bPiEq/,Reel de Instagram,,Total,14871,4764.0,110,31,1.0,1,6
18065861930001670,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"¡Continuamos supervisando el PAE! 💪🏼✅

📍Desde la Secretaría de Educación seguimos supervisando el correcto funcionamiento del PAE 🍽️👩‍🍳
✅ Nos reunimos con las 160 manipuladoras de alimentos y el cuerpo de vigilantes de nuestras Instituciones Educativas para revisar minutas, raciones y procesos.
👂 Escuchamos, concertamos y corregimos, porque lo más importante es garantizar un servicio digno y seguro para nuestros estudiantes.

💙 ¡El compromiso es con la comunidad educativa y con el bienestar de nuestros niños y jóvenes!
#ParaSerFelices",0,2025-05-26 10:11:00,https://www.instagram.com/p/DKH-tXRPbs1/,Secuencia de Instagram,,Total,3627,1946.0,62,4,0.0,1,5
18045701741182994,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"💙 En el 2024, Tuluá volvió a creer. Parte 2.

En el deporte como herramienta de transformación 🏀💪, en la salud como motor de bienestar 🏥✨ y en la educación como base de nuestro futuro 📚🎓. Impulsamos el Programa de Alimentación Escolar, rutas y dotación para nuestras instituciones educativas, mientras fortalecemos el acceso al deporte y la actividad física como camino hacia la salud y la convivencia.

Porque en Tuluá, el desarrollo social se vive en las aulas, en las canchas y en cada rincón donde hay una oportunidad para crecer. 🌟🙌
#ParaSerFelices",113,2025-05-26 08:26:00,https://www.instagram.com/reel/DKHypWUAdt7/,Reel de Instagram,,Total,2496,1360.0,19,1,0.0,0,0
17931028403934515,17841402909298602,tuluaferia,Feria de Tuluá Oficial,"Conoce aquí qué hay pa´ disfrutar en la #FeriadeTuluá ⁣🤠 

👀Mira el video y descubre todas las sorpresas que hay en nuestro maravilloso evento. ✨ ✅

¡Te esperamos del 19 al 23 de Junio oís!⁣⁣
⁣
 ⁣#feriadetuluá #tuluá #feria #hayquesentirla #1minutopaferiar  #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias  #tuluacorazondelvalle⁣",58,2025-05-25 16:30:00,https://www.instagram.com/reel/DKGFVbHSptB/,Reel de Instagram,,Total,13083,,201,34,,9,0
18275693095257866,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,#ResumenSemanal | Conoce aquí las noticias más destacadas de la semana ➡️➡️ sábado de 45 segundos #ParaSerFelices ✅✌🏽,62,2025-05-24 16:05:00,https://www.instagram.com/reel/DKDbgKzvKJ2/,Reel de Instagram,,Total,5841,2434.0,55,8,2.0,0,2
18065518703083119,17841400356362656,infitulua,INFITULUÁ E.I.C.E,"👷🏽‍♂️🧱 Construir ciudad va más allá del cemento…

Son manos, rostros e historias que transforman vidas 💙

En el gobierno del ingeniero Gustavo Adolfo Vélez Román, cada obra tiene un rostro, cada proyecto un propósito. 🙌🏽✨

🚧 Este es un Gobierno #ParaSerFelices 💙💪🏼 con un equipo humano que construye ciudad a través de @infitulua",34,2025-05-24 14:09:00,https://www.instagram.com/reel/DKDMqEJpsVe/,Reel de Instagram,,Total,3423,2193.0,65,8,1.0,2,1
17884002891291137,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"📍 ¡Planea tu Comuna llegó a la Comuna 3! 🏘️

Estuvimos en La Inmaculada, Cóndor 2, San Antonio, Brisas del Valle y más, escuchando a la comunidad y construyendo soluciones 💬✅

🛠️ seguimos haciendo de Tuluá un lugar más justo y participativo #ParaSerFelices🙌",53,2025-05-23 17:12:00,https://www.instagram.com/reel/DKBAfqwvG67/,Reel de Instagram,,Total,7442,2542.0,81,2,0.0,1,2
18139874524401860,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"🔧👷‍♂️ ¡Seguimos construyendo entornos escolares seguros!

Desde la Secretaría de Educación instalamos 50 metros lineales de barandas para una movilidad segura en la I.E. Juan María Céspedes, sede San Luis 🏫, protegiendo a nuestros estudiantes y mejorando sus espacios de aprendizaje. 💪📚.

¡La seguridad también se aprende! 🚸✨ #ParaSerFelices",28,2025-05-23 08:03:00,https://www.instagram.com/reel/DKABp77Ag5W/,Reel de Instagram,,Total,5775,2222.0,43,1,1.0,0,1
18074895532897252,17841402591799685,alcaldiadetulua,Alcaldía de Tuluá,"💙 En el 2024, Tuluá volvió a creer. Parte 1.
En la inclusión, la educación, la cultura, el deporte y la salud como pilares #ParaSerFelices 🙌✨

Porque para el alcalde Gustavo Vélez, lo social no es una opción, es una prioridad.
¡Seguimos construyendo una ciudad con oportunidades para todos! 💪🏽🏙️",173,2025-05-22 15:42:00,https://www.instagram.com/reel/DJ-RQ_4PvPs/,Reel de Instagram,,Total,3245,1925.0,63,6,1.0,0,2
18065558759477671,17841465258460662,secre.bienestarsocialtulua,SECRETARIA DE BIENESTAR SOCIAL,"¡Éxito total en la Feria de Empleabilidad para Personas con Discapacidad!
Nos llena de orgullo compartir que un total de 80 personas se postularon durante esta jornada, demostrando el gran interés y compromiso por acceder a oportunidades laborales inclusivas.

Tuvimos la grata visita de participantes provenientes de distintos municipios y ciudades como Cali, Zarzal, Andalucía, Bugalagrande y La Marina, lo que resalta el impacto regional del evento.

Agradecemos a todos los asistentes, empresas y aliados que hicieron posible este espacio de inclusión, crecimiento y oportunidades. ¡Seguimos trabajando por una sociedad más justa y equitativa para todos!",0,2025-05-22 14:28:00,https://www.instagram.com/p/DJ-I9oNyom8/,Secuencia de Instagram,,Total,2605,,56,3,,6,0
